Name,BIOCARTA_CC,FAO,G2M,GLYC,KEGG_CC,NefAC,NefMES,NefNPC,NefOPC,OXPHOS,PD-L1,VerCL,VerMES,VerNL,VerPN,WP_CC
fpkm_U251.RR_1,0.4524758268323665,0.40474294612134176,0.6398216728765291,0.4701646495060032,0.5282415215081682,0.16429313099955484,0.7614547124423858,0.09641840671261272,0.07500834777827502,0.7226991781938135,-0.2257941059014504,0.17444585245956284,0.3955339587852849,0.156920072148661,0.008865797356013332,0.526753359767178
fpkm_U251.RR_2,0.4564586566177762,0.4009744980298874,0.6368743738873834,0.47111582553829,0.5276480046468937,0.1646836297675602,0.7598627704628443,0.09414344709518968,0.07102352075888362,0.7227100110824137,-0.2363311873593745,0.17986002574291818,0.3960337695846698,0.14767742421813831,0.004514617863018154,0.526671997568884
fpkm_U251.RR_3,0.46014065740672727,0.40248342931885195,0.6376127987497717,0.47117699275606423,0.5260642336320133,0.16237090330352308,0.759310809226208,0.09276084731509891,0.07414058368107669,0.720337744394619,-0.23845943142211157,0.17862072998393674,0.3955656288443983,0.14307604063243093,0.006771955940760989,0.5248844002124895
fpkm_U251_1,0.5066724481093066,0.38000840821038784,0.6199182550551048,0.46657699155229887,0.5128853195805003,0.2424639162242621,0.6851078634953489,0.21611447980668977,0.1617848865520687,0.7195509962322201,-0.14678374647414152,0.32071836676924803,0.31118291613005716,0.18138568098606558,0.08040939097131347,0.5142275204131508
fpkm_U251_2,0.4986284876898501,0.3770146450799087,0.6164418521521574,0.4652354589929962,0.5093018846432806,0.24205820538510642,0.6840487726427722,0.21250544256538353,0.16285714551241937,0.720548803060828,-0.1500104009149646,0.31981714636758535,0.3111933416650678,0.18160227401262163,0.07559249561254704,0.5104202438718831
fpkm_U251_3,0.5027528362753833,0.3764228447809849,0.6187710785236865,0.46555102826494976,0.5091436221573278,0.24081715587837196,0.6836912979049902,0.2171814778698395,0.16655822655628258,0.7142124246783407,-0.16187731305292466,0.32230436724498523,0.3087498230814907,0.17686403549975943,0.07919330561460178,0.5103946263098302
read_count_U251.RR_1,0.43088215271625685,0.33703653461444877,0.6790224168921524,0.45431314330478434,0.5409779168696013,0.1246591897148448,0.7364703573761069,0.1264219367986539,0.07460889004090292,0.5846673886909723,-0.17289298295120545,0.20733819052602886,0.3787113757807419,0.11039676376470407,0.06425812019874205,0.5416674181906911
read_count_U251.RR_2,0.4339930522915946,0.3343830720396009,0.6770728636463049,0.45563454533776543,0.5401333870092347,0.1235401799573235,0.7354688384042892,0.1219334722667779,0.0729882906360159,0.5875301771551572,-0.18438516488616394,0.21299421726494536,0.380116717332062,0.10144953555384786,0.058170607181316884,0.5415808054755689
read_count_U251.RR_3,0.4361220944542805,0.33441238538489126,0.6774595689338229,0.45529779278956173,0.537944910855678,0.12211522913699904,0.7347327505874546,0.12016806094443946,0.07600069265479437,0.5818943601259421,-0.18719242111197823,0.21219818001313825,0.37958111565469116,0.09846810329474008,0.06324469531871325,0.5390068901950801
read_count_U251_1,0.4597913240137448,0.2992573778907086,0.6549649762246894,0.4439593296437381,0.5110478920825486,0.20347485396317816,0.6491967338551611,0.25355819320512796,0.17036948727265988,0.5672817686973812,-0.09240955043208827,0.3597562875189835,0.29339308680645265,0.1302003604975115,0.1461831254700385,0.5149081232171258
read_count_U251_2,0.45395828671245947,0.2965015879376574,0.6524403081833051,0.4421830590652124,0.5089342888882535,0.2030178234468613,0.6481671954184328,0.2502857023091908,0.1735314141973498,0.5703298247339128,-0.09555842340557429,0.3590600344711194,0.2929032629652384,0.131616561926985,0.14187764556049973,0.5124292676794755
read_count_U251_3,0.4546666047554238,0.2938433700319386,0.652825871448101,0.4414432464769906,0.5073996093423501,0.1996347408973577,0.6452629809741101,0.2532596126139275,0.17521484528837306,0.5573512612171736,-0.10609294174068037,0.36055999367172104,0.2909018737460317,0.12486942413777317,0.14588977975346493,0.5110476223923512
tpm_U251.RR_1,0.4528368632662841,0.405062952934348,0.6398549036325798,0.4703062344515666,0.5283561678121866,0.16423594928774976,0.7615405685778884,0.09662446755472132,0.07462593479870941,0.7227055210811539,-0.2262822917955516,0.1742767309463942,0.3955361256167483,0.1572094212627611,0.009529977772362114,0.5268709536734751
tpm_U251.RR_2,0.4569699995288126,0.40122039248905134,0.6368934514496786,0.4712390569123798,0.5277443165524791,0.16467156290895058,0.7598805559352979,0.0943398881790964,0.07015585908918329,0.7227168639747323,-0.2358948159893423,0.17988696595823872,0.3960062386887707,0.1478333057101563,0.004409348684839115,0.5267655914540598
tpm_U251.RR_3,0.46087047623082045,0.4027329507760278,0.6376602304000613,0.4714409285438634,0.5262449799794093,0.16209618837248954,0.759332032708694,0.09280305568691097,0.07358809219331791,0.7203398736494898,-0.23752983929454233,0.17846458140417756,0.3955670627027212,0.14317467971594258,0.007595117395757326,0.5250699787928573
tpm_U251_1,0.5070523602224946,0.3802641806881012,0.6199295244128001,0.46672290604128996,0.5129698606278377,0.24244109210853804,0.6852423486969332,0.21588418194738299,0.16142555069739215,0.7195568439509187,-0.1460356760676808,0.3206770021685484,0.3112363269540976,0.18158340378157045,0.08049612382514207,0.5143126933933584
tpm_U251_2,0.49894857197279463,0.37726153572726956,0.6164572705317607,0.46536182579474866,0.5093847372936718,0.2419098059464616,0.6841776115908346,0.21240430865790952,0.16276619110595356,0.7205594796552025,-0.14976982612935819,0.3197888497095435,0.31131746128424137,0.1817514467791184,0.07561928338961318,0.5105053839713816
tpm_U251_3,0.5030377200960681,0.37655034034024265,0.6187969781050872,0.46565548840955817,0.5092281869746919,0.24053207130357002,0.6837410448912568,0.2170876576675846,0.16642028307832435,0.7142274209203238,-0.16150723743197276,0.3223196739413172,0.30886854039002704,0.17685542214027178,0.07917991320789361,0.5104856530023792
