Name,BIOCARTA_CC,FAO,G2M,GLYC,KEGG_CC,NefAC,NefMES,NefNPC,NefOPC,OXPHOS,PD-L1,VerCL,VerMES,VerNL,VerPN,WP_CC
GLSS.19.0266.R1.01R.RNA.FFKUM5,0.8708705771253236,0.9128746863237588,0.8893173103980357,0.9331248713577722,0.9085967916130258,1.162590612550553,1.1525982339688368,0.9035637873396435,0.9982587451226274,1.0918916993949033,0.7685662279784489,0.9681293251756509,0.9696371152782248,0.9167338438616935,0.8727391097792099,0.9099849542837106
GLSS.19.0266.TP.01R.RNA.W25W4J,0.9318009054673896,0.8982903499352077,0.9559785135950518,0.9131998721157041,0.9458854649675915,1.1697548798134074,1.1348507387870275,0.8988195669598972,0.9634052397757491,1.082262943780894,0.7836043131034286,0.9972815651563909,0.9607127210768254,0.8663579197946156,0.8790589158138813,0.9470095370564998
GLSS.19.0267.R1.01R.RNA.NCCNA9,0.8378621471499009,0.9107069295493023,0.8665147802568506,0.8994567640973408,0.8743453771868671,1.1601964519159775,1.0745375715114331,1.0041994252090332,1.0391077144477223,1.0963790384628846,0.6284314294887593,0.9450151930474795,0.8569391443735216,1.0086883720053559,0.968868797329044,0.8760074595163452
GLSS.19.0267.TP.01R.RNA.UETVPC,0.859851243520996,0.9227834534599713,0.9248178628890327,0.9029437595349179,0.9134426229485535,1.1731839657235448,1.0736574694434533,0.985445186282152,1.0840873814799359,1.085023012546342,0.7333183566857555,0.9702606590947793,0.8979625033837701,0.8960754136370681,0.9597273306404329,0.9151389815620138
GLSS.19.0268.R1.01R.RNA.A1U9K5,0.8545761543339981,0.915693867050322,0.8597865496565343,0.8956157608398195,0.8927677303331405,1.1337230429095195,1.116106607966433,0.8707505767769772,1.0154198517796578,1.0842489451696302,0.7682118409594341,0.9347153726087742,0.9685044718726336,0.96085343853804,0.8777796949635059,0.8957889980652617
GLSS.19.0268.TP.01R.RNA.YXIXQF,0.9124658246040536,0.8610011802684702,0.9813632864493185,0.8985944181235185,0.9591947059561359,1.1540847863464931,1.1287689787596122,0.9667045449683054,0.9677253089288107,1.0683716434461472,0.6654370388298947,0.9873259049799672,0.9012000740211362,0.7792623380224885,0.9591636959894536,0.9597119215703205
GLSS.19.0269.R1.01R.RNA.1ITEOF,0.8871024625151297,0.8765702508632016,0.9158852038710701,0.9199994043016501,0.9189203472335845,1.1523118677709125,1.1578090341633607,0.9628668025358552,0.9899525089806012,1.0735598120194019,0.664161945631017,0.9868575827296323,0.938564504670718,0.903780839127758,0.9268994232831118,0.9201954584361145
GLSS.19.0269.TP.01R.RNA.MP0LYE,0.9232443343250927,0.8740510458305153,0.9776730210442456,0.8764232475549758,0.9637524162747784,1.1587317119594271,1.0585016796416882,0.9934925476666047,1.0464606050524923,1.0688633909985372,0.8004900197144907,0.9905796962052502,0.901951893049687,0.8427862659614758,0.9894433254388902,0.9631299583418494
GLSS.19.0270.R1.01R.RNA.5BTPMV,0.876635466760869,0.9258829804743239,0.8921083713100217,0.9175087435817618,0.9073688643362228,1.16108135692384,1.117618112723763,0.903389608260049,1.0396729847966615,1.087594758910269,0.8172093957444294,0.9522064960845436,1.0317201611186408,0.918305725106122,0.8812565618865349,0.9092468709148581
GLSS.19.0270.TP.01R.RNA.S2F11G,0.8702583850901038,0.9257223332760846,0.8838586561278423,0.9058535285887652,0.9021820860466622,1.1747089560774293,1.1361783923615856,0.9007141972601233,0.9979301742258503,1.101752113899116,0.7047602393230804,0.9915177639773022,0.9250780090628709,0.8593402783939111,0.8634669048972448,0.9034743074498018
