G1	G2	Consistency
MES	AC	0.04264277676208395
MES	OPC	0.04784093220424326
MES	NPC	0.07413696046359364
AC	OPC	0.03484583827192986
AC	NPC	0.07986583121270252
OPC	NPC	0.047800546414546535
