G1	G2	Consistency
NefNPC	NefMES	0.13044059765304997
NefNPC	VerPN	0.010423561534650225
NefNPC	VerMES	0.1465064166354605
NefMES	VerPN	0.10445750285562713
NefMES	VerMES	0.036092186912724554
VerPN	VerMES	0.11664748639653058
