G1	G2	Consistency
VerMES	VerCL	0.06464389771778631
VerMES	VerNL	0.037016696942403234
VerMES	VerPN	0.08039409815567758
VerCL	VerNL	0.03501358081122074
VerCL	VerPN	0.03523165103720028
VerNL	VerPN	0.020257411797283617
