G1	G2	Consistency
NefMES	NefAC	0.08030140782932083
NefMES	NefOPC	0.11443504845486527
NefMES	NefNPC	0.13044059765304997
NefAC	NefOPC	0.08354022770007746
NefAC	NefNPC	0.14483469491611783
NefOPC	NefNPC	0.05099041100138266
