""	HILPDA	ADM	DDIT3	NDRG1	HERPUD1	DNAJB9	ENO2	AKAP12	SQSTM1	ATF3	NRN1	SLC2A1	BNIP3	INSIG2	IGFBP3	PPP1R15A	PLOD2	GBE1	SLC2A3	FTL	WARS	ERO1L	XPOT	HSPA5	EPAS1	LDHA	P4HA1	SERTAD1	PFKP	PGK1	BNIP3L	RPL21	TRAM1	UFM1	ASNS	GOLT1B	SLC39A14	CDKN1A	HSPA9	CHI3L1	ANXA2	ANXA1	CD44	VIM	MT2A	C1S	NAMPT	EFEMP1	C1R	SOD2	IFITM3	TIMP1	SPP1	A2M	S100A11	MT1X	S100A10	FN1	LGALS1	S100A16	CLIC1	MGST1	RCAN1	SERPING1	C8orf4	EMP1	CTSB	C3	LGALS3	MT1E	EMP3	SERPINA3	ACTN1	PRDX6	SERPINE1	PLP2	MGP	CLIC4	GFPT2	GSN	NNMT	TUBA1C	GJA1	WWTR1	CST3	S100B	SLC1A3	HEPN1	HOPX	MT3	SPARCL1	MLC1	GFAP	FABP7	BCAN	PON2	METTL7B	GATM	RAMP1	PMP2	AQP4	DBI	EDNRB	PTPRZ1	CLU	PMP22	ATP1A2	S100A16.1	HEY1	NDRG2	PRCP	ATP1B2	AGT	PLTP	GPM6B	F3	RAB31	PPAP2B	ANXA5	TSPAN7	BCAN.1	PLP1	GPR17	FIBIN	LHFPL3	OLIG1	PSAT1	SCRG1	OMG	APOD	SIRT2	TNR	THY1	PHYHIPL	NKAIN4	PTPRZ1.1	VCAN	DBI.1	PMP2.1	CNP	LIMA1	SCD5	P2RX7	CADM2	FGF12	TMEM206	FXYD6	RNF13	RTKN	GPM6B.1	RAB31.1	FABP5	NLGN3	SERINC5	EPB41L2	GPR37L1	TCF12	BEX1	OLIG1.1	MAP2	FXYD6.1	PTPRS	BCAN.2	MEST	BTG2	PFN2	SCG3	CHD7	GPR56	ETV1	TNR.1	HIP1	ABAT	GRIK2	SERINC5.1	TSPAN13	ELMO1	SEZ6L	RND3	TUBB3	MIAT	DCX	MLLT11	SOX11	NREP	FNBP1L	SOX4	MAP1B	RBFOX2	HN1	DPYSL3	NDRG4	UCHL1	ENO2.1	KIF5C	TUBB2A	LBH	TCF4	NFIB	DPYSL5	NFIX	CEP170	BLCAP	ANXA1.1	ANXA2.1	ANXA4	ARPC1B	ARSJ	ASL	BLVRB	CASP8	CAST	CHI3L1.1	CLIC1.1	COL1A2	CPQ	CTSB.1	CTSC	CYBRD1	DCBLD2	EMP3.1	FNDC3B	GRN	HEXA	IQGAP1	ITGA5	LAMB1	LGALS1.1	LGALS3.1	LRRFIP1	MFSD1	MVP	MYH9	NRP1	PDPN	PLA2G15	PLS3	PYGL	RAB11FIP1	RABGAP1L	S100A11.1	S100A13	SAT1	SCPEP1	SERPINA1	SERPINE1.1	SHC1	SP100	SRPX2	SWAP70	TGOLN2	THBS1	TIMP1.1	TMBIM1	TRIM22	UAP1	UCP2	VAMP5	WWTR1.1	ABCD2	ACSBG1	ACSL3	ACSS3	ADAM19	ANXA5.1	ARAP2	BLM	CALM1	CDH2	CDH6	CDK6	CREB5	DAG1	DENND2A	DLC1	EGFR	ELOVL2	FZD3	GJA1.1	GLG1	GNAS	GNG7	GRIK1	GSTK1	ILK	IRS2	ITGA7	ITGB8	JAG1	KEAP1	KLHL4	LAMB2	MCC	MEGF8	MEIS1	MEOX2	MLC1.1	NDP	NES	NOS2	OSBPL3	PCSK5	PDGFA	PEPD	PIPOX	PLA2G5	PLIN3	PMP22.1	POFUT1	PRPF31	PTPN14	PTPRA	QTRT1	RFX2	RFXANK	SARS2	SEMA6A	SEMA6D	SIPA1L1	SLC4A4	SOX9	SPRY2	TGFB3	TGIF2	TMED1	TMEM147	TRIB2	VPS16	ZFHX4	ZNF20	ZNF211	ZNF227	ZNF235	ZNF264	ZNF419	ZNF45	ZNF606	ZNF671	ZNF8	ACSL4	ADD3	ANXA7	CALM2	CDC42	CHN1	COX5B	CRBN	CRYL1	CRYZL1	ENPP2	FBXO3	GABARAPL2	GNAI1	GUK1	IMPA1	LYRM1	MAGEH1	MBP	MDH1	MGST3	MORF4L2	MRPL49	MYBPC1	NDRG2.1	NDUFS3	NSL1	ORC4	PDE6D	PEX11B	PEX19	PPA1	PPFIA2	PRPSAP2	S1PR1	SAR1A	SERPINI1	SIRT5	SLC31A2	SNX11	TCEAL1	TMEM144	TPM3	TSNAX	TTC1	UGT8	USP33	YPEL5	ABAT.1	ACTR1A	ARHGEF9	BCAN.3	BCOR	BEX1.1	CAMSAP2	CASK	CBX1	CDC7	CHD7.1	CKB	CLASP2	CRB1	CRMP1	CSNK1E	DCX.1	DNM3	DPP6	ERBB3	FAM110B	FBXO21	FGF9	FXYD6.2	GPM6A	GPR17.1	GRIA2	GSTA4	HDAC2	HMGB3	KAT7	LRP6	MAP2.1	MARCKS	MATR3	MLLT11.1	MMP16	MPPED2	MYO10	NCALD	NCAM1	NLGN3.1	NRXN1	P2RX7.1	PAFAH1B3	PELI1	PFN2.1	PHLPP1	RBPJ	RUFY3	SCG3.1	SCN3A	SEZ6L.1	SOX11.1	SOX4.1	SRGAP3	TMCC1	TSPAN3	TTC3	VEZF1	ZC4H2	ZEB2	ZNF184	ZNF248	ZNF286A	ZNF711
HILPDA	1	0.48054283536823	0.527213047764212	0.251838797434123	0.324504012630312	0.592648992585149	0.57704541011936	0.0259944031842008	0.509006457264768	0.508756492342304	0.41872864617499	0.332297821475127	0.539734004343618	0.618484047815779	-0.207723024175318	0.509695865767563	0.693501556603151	0.466720187391994	-0.0573353574370973	0.319342967763444	0.333759460441533	0.354888654305783	0.472556549785517	0.379787484095186	0.524057268725109	0.395609251835125	0.68540179369132	0.231564880850304	0.312426172279272	0.46262481007163	0.675970133726362	-0.236304095857013	0.344374912306159	0.481375252288435	0.26329033886699	0.419942868586957	0.571634625186031	0.441246250900923	0.185895202712183	0.39503249618944	0.198815128791522	0.396970005408536	0.345835426992554	0.385614552440617	-0.442352392527825	0.267615369117617	0.504091404864325	0.286273545421512	0.257868685893554	0.615769136445021	0.102523543922472	-0.0556187317641782	0.0440753741304069	0.361049783718507	-0.459979753965561	-0.0304337352359549	0.30113232985596	0.355901630595767	0.2639406973774	-0.310337559826687	0.257167959638647	0.469628774732661	0.244870959637448	0.279735107637069	0.451748375340432	0.317526955737546	0.0626087553530719	0.374237738152487	0.28169847529642	-0.240026961733706	0.330576698682164	0.48160812815473	0.50015619996954	0.287493314281534	0.21878249169232	0.46852780479381	0.224087219544604	0.359537926911606	0.422336011018544	0.351534027608719	0.451603568075005	0.213912410492321	0.412194780462592	0.210282560048545	0.113252173308213	-0.116528475164505	-0.0545503659456484	0.178877896595021	0.155772967991298	-0.537679495051369	0.196801018627671	0.243812037771012	0.217335168558055	-0.255123718770499	0.223565253811459	0.176036016535011	-0.485456913392663	0.134857387329154	-0.089718444308265	0.237383029907647	0.260911362363542	-0.38523034848483	0.278452379096427	-0.443639093524507	0.166802679564007	0.177119372753689	-0.0836476320564311	-0.310337559826687	-0.0164682287463109	0.131905102972057	0.165892912179041	0.0274720069267641	0.0536854198571235	0.371956424106003	-0.0864715236362634	0.448916239040519	0.26356428842969	0.312409308079106	0.186290724420081	-0.357885759959322	0.223565253811459	0.3623376089952	-0.223788310965658	0.104376882044739	0.293406202667812	-0.444027794600338	0.329038308867002	0.166691450794911	-0.0230355230510381	-0.364719283770673	0.306563426781489	-0.332359656875737	0.295705954906478	0.125988392033742	-0.164255960482907	-0.443639093524507	0.489779470227267	-0.38523034848483	0.237383029907647	0.204567469992217	-0.131016771859301	0.24619116417846	0.493731914082222	-0.124775593709788	-0.101849275723826	0.306549485709352	0.100525848246783	0.418956875017239	0.131239229397494	-0.0864715236362634	0.26356428842969	-0.331836716766583	-0.0828858199209227	0.261425757944612	0.693798891190082	-0.269976806852891	-0.494375676816567	-0.395765826564668	-0.444027794600338	-0.308620634345765	0.100525848246783	0.553488820759186	0.223565253811459	-0.0106446081929133	0.491715180598345	0.440737701575911	-0.388687659422906	-0.112361218875432	0.343627790762796	-0.34458605209224	-0.332359656875737	0.180131618711377	0.241159486464868	0.542701354052865	0.261425757944612	0.179480960392964	0.440323291963826	-0.205845326652812	0.492237146331489	0.423418018101208	0.02080052934101	-0.308022367475868	0.45794338305749	0.589017793005359	-0.120618680796818	0.468341848879977	0.39237522290725	0.252070998732412	-0.0416682906266827	0.279793270389643	0.451572987658703	-0.15586238572818	0.231857343557186	0.57704541011936	0.513018787768313	0.149390880080397	0.149930459533715	-0.382228895615248	0.0978015678759323	-0.0641304308720695	0.496580839630301	0.295838470043784	0.41744321936232	0.396970005408536	0.198815128791522	0.134147666834159	0.0352725614516464	0.207742061983506	0.46391945598039	0.397672380607459	0.425787250844559	0.478226143977397	0.39503249618944	0.257167959638647	0.331524316827504	0.139324151813179	0.0626087553530719	0.0536683308009551	0.431144669953362	0.605745955290232	0.330576698682164	0.161375630046518	0.248640895370605	-0.080757407955945	0.108634455494701	0.426714332141697	0.231195742246665	0.2639406973774	0.28169847529642	0.577448801787336	0.293454321852286	0.268781097585107	0.363730516976928	0.121195136634499	0.278490304808801	0.410456343757458	-0.149324472607742	0.405113465336798	-0.0253604591619527	0.221286413180999	-0.459979753965561	0.0730279079277631	0.384072714833421	0.23348724976525	0.20395900965022	0.21878249169232	0.0723584366571648	-0.0989475839672274	0.209696210546766	0.175306958423825	0.2396712395382	0.540513580103302	-0.0556187317641782	0.260574977784227	0.193486341347001	0.572779741853317	0.393170313731087	0.203959384410224	0.210282560048545	0.175406344776805	-0.115704752676386	-0.221098883275151	-0.105960542868347	-0.25121849467601	0.186290724420081	0.347440299232372	-0.21775265120217	-0.432941644171073	-0.303546233991752	-0.137864611502794	-0.0233721324863557	-0.283385419977047	0.39639002682682	-0.113810041049712	0.186717126352284	-0.166862491260597	-0.220634180870571	0.00226954658236865	0.412194780462592	0.445830764978108	0.180243896808484	-0.447588614251433	-0.226096457828407	0.141533436986954	0.283641980675575	0.203928803993922	-0.388981096505798	0.0144765292306807	-0.370932279967909	0.0631693213665968	-0.461054865464157	0.335548639651167	0.508824398854973	0.540897559203086	0.236469739778646	-0.360418912728289	0.243812037771012	0.136641769610741	-0.416223825262302	-0.292048297270428	0.239815971851626	-0.0883372288386517	0.0476997530781288	0.170306685598543	0.0390347771287268	0.185316648218481	0.227240824975686	0.177119372753689	0.238949077011082	0.562588068600868	0.402191386635998	0.365614960179501	0.388223031970326	0.16047478194964	0.258261659233427	0.586846508495959	0.186341841684585	-0.342260066653315	0.22376522574943	-0.281226052835764	0.164357295587906	-0.367699150464043	0.332067568928858	0.422682064405954	0.17868504509712	0.150067621695067	-0.378725789004721	0.348048534718366	0.0657818483043459	0.386918867157472	0.475784057889328	0.270349243344562	-0.0761376664384129	0.347773011163651	0.366692545094122	0.48793932365713	0.52961443491588	0.445675014720573	0.346534579255445	0.536077770795583	0.373026288964547	0.343648027802995	-0.619920502909937	0.555706725413046	0.372651004296848	-0.026505276021236	0.508807009990802	0.0880699500040175	0.522799724056714	-0.13311385388797	0.349832167479946	-0.17878757943413	0.47991578693005	0.317046213604808	0.317350143967803	0.621151439618069	0.298734240592325	0.440452659117102	0.208807654578008	0.200892498443996	0.450972846988789	0.395647477355502	0.489209984925654	0.131905102972057	0.0579082905307441	0.456985796296052	-0.0520166135606758	0.310905471136284	0.238168152115385	0.321166250133415	-0.0421450603033817	0.496757651400044	0.441071837595204	0.258893279743652	0.427091565561415	-0.38214180139039	0.480411519462936	0.316747829689867	0.322711460580644	0.157691214546205	0.496705110047526	0.350674028352243	0.507003140189023	0.359292459109187	-0.045055596396068	0.461074952600355	0.0771002000318996	0.241159486464868	0.264748455089361	0.4754260871338	0.223565253811459	0.542479571082679	-0.395765826564668	0.485234605758472	0.303549606831785	0.46525360159354	0.308329220966893	-0.112361218875432	0.0423570995134716	0.260611479408587	0.567206086222383	0.281494605854411	0.336602689637556	-0.308022367475868	-0.0479220607123198	-0.0587886767314212	0.00975785107217338	0.465513834940104	0.270941663958401	0.0116366728746911	0.100525848246783	-0.0343726877307772	-0.223788310965658	-0.419591193799491	0.419035649570015	0.102464706601892	0.399027063068811	0.227880690205992	0.0487082322480684	-0.308620634345765	0.310741476158668	-0.083881182490733	0.45794338305749	-0.206900276063209	-0.210403007913732	0.14277801495922	0.190351773724107	0.217061968515363	-0.0828858199209227	0.0316326674397716	0.493731914082222	0.36708806680202	0.532049250659877	0.440737701575911	-0.284279897153863	0.524927761261688	-0.130231724603564	-0.388687659422906	0.522935087370048	-0.205845326652812	0.589017793005359	0.39237522290725	0.122210586340508	0.448880037224162	-0.252533902288974	0.32621344291116	0.0703366064372376	0.517937662720794	0.176018552718839	0.0635966976748091	0.135642959248897	0.450352469278674	0.437749964922464
ADM	0.48054283536823	1	0.444492347100917	0.263648684382521	0.244342473080239	0.385806504514509	0.317176255326089	-0.102757544068778	0.324172200123041	0.644617037249346	0.286537001704109	0.125690232974803	0.288381945202293	0.224590447277563	-0.204872449683223	0.537501409097614	0.315008193752721	0.381518950264251	-0.0642837077135802	0.467785705034496	0.4078226054035	0.3400061100871	0.158100452470238	0.360846064180499	0.592411619598809	0.504296248682344	0.448226980441725	0.352106960702366	0.0497607082424416	0.566426735318702	0.535698588623845	-0.430931881223265	0.369861215877352	0.202675831397573	-0.22358459142765	0.245850357431101	0.409005048167154	0.305318324145217	-0.0591132188946199	0.614942790636876	0.467463636287322	0.53905636330494	0.526472297140911	0.578848155641127	-0.122994434364233	0.514746656241343	0.493430082375247	0.474761637647251	0.487876513880511	0.517608323629548	0.412648315019062	0.262621467212397	0.294998408019504	0.515903540372745	-0.193826173718351	0.119992007118641	0.543191165377692	0.506384111614922	0.399282799295331	-0.0990774757845076	0.391757918229166	0.431561777837473	0.331639967764644	0.528639459290271	0.563034482717268	0.464144836646612	0.293225868154034	0.652542836567462	0.396680690685685	-0.0784895103175926	0.503831621229765	0.633267880249488	0.382375951440697	0.342709853609748	0.421537772210676	0.422951441896609	0.615332466088717	0.34749793732094	0.47083505223255	0.280430812107926	0.642143921032971	0.347399450391969	0.49770496973738	0.399246747382976	0.304696522347089	0.0219081700079269	0.198173914425202	0.27774048499341	0.270834332693343	-0.290754101073672	0.440491933965489	0.255481014958021	0.528646429826339	-0.0334437326336214	0.0597925838293157	0.232494285659464	-0.289947617545724	0.19483465288829	-0.0706759890965826	0.241748759094676	0.407191809365283	-0.330155093678009	0.032359776798938	-0.348320235721044	0.433015247035798	0.375663999774544	0.0232204296368606	-0.0990774757845076	-0.00231219427078899	0.230883792019591	0.292956940375384	0.252796908859566	0.307564185895353	0.289702149743304	0.102208445711366	0.406987190403266	0.268054437937945	0.382252880255484	0.42758017765423	-0.479096636513977	0.0597925838293157	0.142701563918467	-0.424808677522914	0.093562807378155	0.0793693718542645	-0.589642442979516	-0.000664824246552508	0.216781947840603	0.070498577710834	-0.361605552803984	0.135829589730736	-0.492249888171615	0.186554105750677	0.167958814175402	-0.352083875486139	-0.348320235721044	0.128811009429561	-0.330155093678009	0.241748759094676	0.0620016441470882	-0.0870170242976398	-0.0141274028112397	0.179103801925247	-0.462300567716434	-0.438561844994466	0.0329858508611086	0.0952795829550756	0.256734587170376	-0.0363481226622471	0.102208445711366	0.268054437937945	-0.308185987693481	-0.247732627025653	0.258734381502086	0.117209189235214	-0.527508658455125	-0.574547934502745	-0.691380115174242	-0.589642442979516	-0.613977408867361	0.0952795829550756	0.257979839710649	0.0597925838293157	-0.392694443478397	0.490311929240514	0.277001907978131	-0.566153310420007	-0.578157547906321	0.137551536995708	-0.487905970016801	-0.492249888171615	-0.233869504969018	-0.0805943873543383	0.0517241508537932	0.258734381502086	-0.287051397285179	0.303446472878768	-0.527130075899394	0.488821208897822	0.227386606617122	-0.363407548805745	-0.454540712127953	0.0783302373160228	-0.0225661736224122	-0.207625736478359	0.218206560518644	0.254311463938494	0.34913144122504	-0.361015230846166	-0.0414011616960499	0.241619017181397	-0.359204390508318	0.108824533768575	0.317176255326089	0.1732852781079	0.066607444592483	-0.111611548964043	-0.494436762697169	-0.260664770281112	-0.555289767432936	0.134932639137896	-0.146672296061602	0.281618726367634	0.53905636330494	0.467463636287322	0.564837378143037	0.125821923640101	0.203807081944723	0.330822166484583	0.443894604895025	0.0595705760031276	0.389505985366971	0.614942790636876	0.391757918229166	0.268510445910439	0.396424429795159	0.293225868154034	-0.270703166692051	0.483464164549023	0.264456891806487	0.503831621229765	-0.0683580984737374	0.252053310060238	0.144749327530649	0.0802973525754107	0.363101444834728	0.272217272058973	0.399282799295331	0.396680690685685	0.268180732059189	0.138992789017913	0.509656890727178	0.373408394264313	0.266012445629819	0.413683402149264	0.254843847999741	-0.156457729470047	0.367944018650456	-0.437047889531544	-0.321323424478964	-0.193826173718351	0.29329849664275	0.461201546529603	0.446924239716885	0.56258619480085	0.421537772210676	-0.122474342431107	-0.416778020355764	0.392340070418904	0.0764309536173035	0.148178081756443	0.444245380258483	0.262621467212397	0.500663924822544	0.291446282800495	0.319977961113703	0.114963777197083	0.344805886310407	0.399246747382976	0.0936752353792631	-0.264801820913887	-0.510728254625738	-0.222469755368662	-0.469965908831984	0.42758017765423	0.134174424698423	-0.572549264451046	-0.429461173064769	-0.255241918075664	-0.485114532653289	-0.533022277533468	-0.516688587628483	0.343958628894056	-0.428649068136765	0.281779423457218	-0.457780287503883	-0.454070538227319	-0.295242676589912	0.49770496973738	0.2078226353843	0.12277497490607	-0.624420396178288	-0.471660048904682	0.363109614602808	0.321250945894249	0.44500097137793	-0.361570999931644	-0.0113385138157524	-0.270849472997492	-0.106740643292036	-0.391634172475946	0.33706476872211	0.234175608940035	0.15251420490318	0.0311662411391745	-0.472629553034237	0.255481014958021	0.378127896894829	-0.289018137784563	-0.398310372037747	0.157255368661909	-0.36537743728916	0.0199706607888308	0.102203124119314	-0.0282747428546759	0.438961938774409	0.207792204872	0.375663999774544	-0.00940819998872722	0.155993476777472	0.171408629913403	0.26271208418129	0.239919255708644	-0.283193617807156	0.19267753430703	0.177919935073579	-0.0152989775347867	-0.341602737606837	0.194703187078995	-0.25960225071864	0.320016111682079	-0.37035207653019	0.275307992761436	-0.073708097334467	0.253974779551176	0.228175026712893	-0.488269187412381	0.250893128040803	-0.246116736841727	-0.0648917932955735	0.21792106834783	-0.0097617485762118	-0.310241996025745	-0.25071121953501	0.0178742533281686	0.0459933958293109	0.31608457943533	0.233155587161982	-0.125320719611161	0.168973514361403	0.189030594807086	0.174585845224718	-0.491553059420747	0.273623821304836	0.209036183228261	0.0489444060023961	0.330438787000805	-0.0150465391962987	0.431458643884456	-0.128160426063149	0.204177944444378	-0.166638234874386	0.100960944611071	0.304068199724896	0.315643037198978	0.236516434875106	0.158396737729158	0.308868500612208	0.0258597144388733	0.418678053574491	0.257148846878459	0.211211140385697	0.586013641863751	0.230883792019591	-0.139892512834781	0.136750300107811	-0.398991086108456	0.119917429877906	0.153067800380636	0.219134316383788	-0.340526651732231	0.426974790344264	-0.0350767118737161	0.555699455068974	0.357729634941783	-0.290638824896536	0.236236039440342	0.24996342342364	0.205435564064773	0.2321124052157	0.500517018901096	0.267448151203969	0.249237963008489	0.206944872503649	-0.454680122849327	0.0973207507911933	0.434280137000265	-0.0805943873543383	0.0846983092027865	0.0577976613776538	0.0597925838293157	-0.00668901635392695	-0.691380115174242	0.170892960148321	0.214830497549369	0.0661575826840491	-0.114683906426325	-0.578157547906321	-0.30117490259238	-0.128978077439208	0.2361200886952	0.192153095157861	-0.0844985621208178	-0.454540712127953	-0.29854603611847	-0.360500310601091	-0.298746382816444	0.0132868910749556	0.00281901969978426	-0.392620390901667	0.0952795829550756	0.0986183198279822	-0.424808677522914	-0.399306259271563	0.298258595195637	-0.404455236866311	-0.157403024103364	-0.0982850082806971	-0.424199317756908	-0.613977408867361	0.193017816390384	-0.338490655584164	0.0783302373160228	-0.604869916305598	-0.510752763929979	-0.209250321094371	0.0478487576555974	0.125449187340427	-0.247732627025653	-0.350743059144924	0.179103801925247	0.000728083735175994	0.180292540656963	0.277001907978131	-0.349342880819123	0.130184279987096	-0.394753899602694	-0.566153310420007	0.181921247633016	-0.527130075899394	-0.0225661736224122	0.254311463938494	-0.317947511413691	0.218545193657981	-0.353325755186379	-0.0612417058115983	-0.508671946485471	-0.0269552878336713	-0.329973410028218	-0.205055407517026	-0.250457731868511	-0.0444762174303576	0.139749804225374
