	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES	OXPHOS	GLYC	FAO	G2M	KEGG_CC	WP_CC	BIOCARTA_CC	PD-L1
NefMES	1.0	0.5253746879492146	0.3070205143364057	0.31415291736564255	0.03494781905725098	0.48717137765155444	0.2193540985559772	0.4871777440476134	0.6356158960278617	0.7515088309231978	0.6551471025098259	0.40521149663760647	0.4792867998672549	0.48154022270840363	0.533799458524334	-0.14182560084150037
NefAC	0.5253746879492146	1.0	0.8049346076973974	0.6711179350607308	0.54734255092644	0.5821456664908752	0.16909944732322196	0.032463774236864334	0.599119230550841	0.5697011870406898	0.6589461408102602	0.35779280743172626	0.5498654755310708	0.5497679919480363	0.622467991732564	-0.04141838540632026
NefOPC	0.3070205143364057	0.8049346076973974	1.0	0.7831749374987776	0.7413713112658645	0.6142851822631926	0.021528394007086955	-0.23802573470552565	0.5061350444088593	0.41184605070659064	0.5541384409899524	0.39912962904747784	0.5711398782525854	0.5729340998638389	0.5991121749502721	-0.003644988249004924
NefNPC	0.31415291736564255	0.6711179350607308	0.7831749374987776	1.0	0.785025106523502	0.5960097069915976	-0.013917279224082016	-0.2466076110938853	0.5500776263541092	0.4093074332329191	0.517774600999407	0.4390404393375859	0.6161335284111474	0.6155759835822826	0.646226585699865	-0.1259052983046497
VerPN	0.03494781905725098	0.54734255092644	0.7413713112658645	0.785025106523502	1.0	0.44302342631610697	-0.08038811874013742	-0.37631947175666663	0.2520910304726117	0.15409156880650948	0.28802498409884014	0.3348234697431372	0.45373032311349465	0.4536006466193014	0.43867742484794936	-0.05687961770380669
VerNL	0.48717137765155444	0.5821456664908752	0.6142851822631926	0.5960097069915976	0.44302342631610697	1.0	0.03805315270237336	0.022368430126386105	0.5737468172627743	0.49197344486485617	0.5971414329354424	0.3062383270106895	0.45913668334306856	0.460810048530221	0.49828751517902037	-0.05560403961049277
VerCL	0.2193540985559772	0.16909944732322196	0.021528394007086955	-0.013917279224082016	-0.08038811874013742	0.03805315270237336	1.0	0.27030801709596824	0.011564113801801555	0.09256913613294611	0.07920574496560515	-0.07195377390417855	-0.034216735712683265	-0.032826416033663895	0.026314437603176453	-0.11047839535932784
VerMES	0.4871777440476134	0.032463774236864334	-0.23802573470552565	-0.2466076110938853	-0.37631947175666663	0.022368430126386105	0.27030801709596824	1.0	0.039571776264146395	0.22718754158146565	0.12423627192588028	-0.1559849827632608	-0.19627839741786682	-0.194230982843331	-0.08522267537570236	-0.012458055198316172
OXPHOS	0.6356158960278617	0.599119230550841	0.5061350444088593	0.5500776263541092	0.2520910304726117	0.5737468172627743	0.011564113801801555	0.039571776264146395	1.0	0.7426984619784688	0.7920398471273027	0.5013653315199721	0.6385360978811417	0.6405827994061071	0.6594416928357171	-0.2026726202454421
GLYC	0.7515088309231978	0.5697011870406898	0.41184605070659064	0.4093074332329191	0.15409156880650948	0.49197344486485617	0.09256913613294611	0.22718754158146565	0.7426984619784688	1.0	0.7582109064400292	0.5701850592660451	0.6490186334164818	0.6505574890013106	0.6067420254923064	-0.2158671636347245
FAO	0.6551471025098259	0.6589461408102602	0.5541384409899524	0.517774600999407	0.28802498409884014	0.5971414329354424	0.07920574496560515	0.12423627192588028	0.7920398471273027	0.7582109064400292	1.0	0.43691328319277045	0.5740815250723216	0.5784786120735789	0.5847335008269943	-0.14532447425981546
G2M	0.40521149663760647	0.35779280743172626	0.39912962904747784	0.4390404393375859	0.3348234697431372	0.3062383270106895	-0.07195377390417855	-0.1559849827632608	0.5013653315199721	0.5701850592660451	0.43691328319277045	1.0	0.7964746623179141	0.7927706268186563	0.5756479710258088	-0.13901455454754744
KEGG_CC	0.4792867998672549	0.5498654755310708	0.5711398782525854	0.6161335284111474	0.45373032311349465	0.45913668334306856	-0.034216735712683265	-0.19627839741786682	0.6385360978811417	0.6490186334164818	0.5740815250723216	0.7964746623179141	1.0	0.9982155951808368	0.814271113437096	-0.10084630476401939
WP_CC	0.48154022270840363	0.5497679919480363	0.5729340998638389	0.6155759835822826	0.4536006466193014	0.460810048530221	-0.032826416033663895	-0.194230982843331	0.6405827994061071	0.6505574890013106	0.5784786120735789	0.7927706268186563	0.9982155951808368	1.0	0.8187433980078375	-0.1009242114016562
BIOCARTA_CC	0.533799458524334	0.622467991732564	0.5991121749502721	0.646226585699865	0.43867742484794936	0.49828751517902037	0.026314437603176453	-0.08522267537570236	0.6594416928357171	0.6067420254923064	0.5847335008269943	0.5756479710258088	0.814271113437096	0.8187433980078375	1.0	-0.08331481799699315
PD-L1	-0.14182560084150037	-0.04141838540632026	-0.003644988249004924	-0.1259052983046497	-0.05687961770380669	-0.05560403961049277	-0.11047839535932784	-0.012458055198316172	-0.2026726202454421	-0.2158671636347245	-0.14532447425981546	-0.13901455454754744	-0.10084630476401939	-0.1009242114016562	-0.08331481799699315	1.0
