""	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES	OXPHOS	GLYC	FAO	G2M	KEGG_CC	WP_CC	BIOCARTA_CC	PD.L1
CTLA4	0.169122560703157	-0.278035126362964	-0.14097358779584	-0.195793957793187	-0.173079129259515	-0.157361538019168	-0.0514738651861188	0.0745752236985294	0.154820598099062	0.0831048676762759	0.133185643109761	0.162820211839431	0.104859185227925	0.104422478052301	0.0936616318716158	0.294983023856192
CD274	0.20401130233947	-0.0482724485758069	-0.0610917729345941	-0.0743934649832311	-0.0676957240359371	-0.0299757865933793	-0.0616630025010963	0.218903323409184	0.057169483019501	0.0631773031357347	0.033066328166315	0.0313267307346329	-0.0220770113477674	-0.0212769182398851	0.00276495100415174	0.286635339051391
LAG3	0.186594788314939	-0.0971118258659025	-0.150777647729509	-0.169849423653007	-0.129147171135418	-0.127166035567192	-0.105837277614638	0.395550236051934	-0.0348798112984019	-0.0107979463624316	-0.00422455768389917	0.0416384512626422	-0.0305937676613782	-0.0316154072529543	-0.0331901761053485	0.307013318755567
HAVCR2	0.147840353226266	0.0185020519800683	-0.0370562089709409	0.00665462324867477	0.0236728464740645	-0.0211020108624343	-0.011354086552251	0.334246880140003	-0.0963018740327897	-0.0133893256788561	0.0145099769022609	0.150615119826892	0.0514492849196633	0.0498900807916564	-0.00768498848353971	0.235289672297826
CD47	0.182304677335138	-0.0512089558266018	-0.0333755385920705	-0.00159289137317514	-0.00604219287286652	0.00599706450629014	0.02394085556724	0.131290287478046	0.117547996017131	0.0725741382071209	0.113128054666301	0.140565236303825	0.0826198743618244	0.0825634488235369	0.0565691558649728	0.212184858627048
LGALS9	0.192113011923134	0.0262853410909377	-0.0599084233889255	-0.017224147193278	-0.0181238718398034	-0.00478341950121724	-0.0182144803970966	0.288278916282414	-0.00983739174081819	0.0325556977145222	0.0243522090023148	0.0984866659453467	0.038833915412116	0.0379428677107994	0.00643753239165537	0.206768310901542
CD276	0.00628247740308326	0.0881838233137003	0.0577848927306814	0.0892498330953023	0.0839433868108718	0.0492226419207564	0.0393565622927319	0.0211138889559662	-0.0040408251839481	0.0185124374209272	0.0117028878233936	0.0702629471151776	0.0505026545351472	0.050363421638435	0.025353846596326	-0.0147756431331281
