Name,NefAC,NefMES,NefNPC,NefOPC,VerCL,VerMES,VerNL,VerPN
CCF1914_2_Flank_x_p1_CD133POS,1.074632009959973,0.8486565506468616,0.6619334594443413,0.7105023731402857,0.7219771985674184,0.24435383265653404,0.27221342564322226,0.44954221747709106
CCF2997xp1.CD133POS,1.065375357359119,0.8636766200259584,0.5817629806193235,0.6069812533903448,0.7241409004254287,0.22635120504966277,0.24678210428077046,0.405349698969972
CCF3028xp2.CD133POS_JR21,0.9290792983607994,0.7899327978085543,0.6079437471069484,0.554683092325859,0.7247732311664049,0.16948367380244173,0.13780257099627322,0.443385513316891
CCF3029xp1.CD133POS,0.9766437504870632,0.8266764221242177,0.8024494725311949,1.0127722386773366,0.6186286574677615,0.08526843184952804,0.35097554823977045,0.7215215124894814
CCF3038xp2.CD133POS,0.5974289174836385,0.9296344431529071,0.3733754330716649,0.2615418543825645,0.4476396152432807,0.5405677833273765,0.30400832579297044,0.1872267592058445
CCF3094_xp1_CD133POS,0.8789779000404985,0.7820613635906163,0.6459811834713207,0.7355007116067083,0.6148254041695957,0.15540273317783737,0.2620166279766444,0.5553668373738486
CCF3128xp1.CD133POS_JR27,0.5364619126822031,0.8569327688749397,0.37800797903392885,0.24912441701223553,0.44132338237713026,0.5071915756523921,0.3004136416597751,0.1932096119918125
CCF3136xp1.CD133POS_JR15,1.002772032947237,0.920724721333567,0.6943425606658782,0.6804102273565478,0.6230647859801024,0.18771595957362852,0.25145012103149883,0.49219992391593975
CCF_3145_xp1POSPOS,0.7327211595407839,0.9501567636693589,0.4553539253514777,0.46601641609444117,0.5518536381741015,0.47063218230742004,0.3004687418039824,0.2599468887415243
CW1918_CD133POS,1.085268431849528,0.9973578863449998,0.6309813794841879,0.8146801530603929,0.7130991830164505,0.44100456776760116,0.4632628002950292,0.40059117723194715
CW1919_CD133POS,0.7619898731000334,0.9935648636278506,0.36487464775013706,0.2775676062239028,0.5619570695116481,0.5528098212902672,0.29787502748254724,0.2207783797283792
CW1924.CD133POS,1.076017398906688,0.9847926344707286,0.6719330496809695,0.8272703716583327,0.6771948118681477,0.544258611353642,0.3757798167802934,0.430462772828205
CW1987_1_bulk.tumor,1.0128758570922591,0.6968297269351039,0.7712971764770847,0.8910307340075327,0.41973829811085234,0.17142381395410045,0.8052229515149012,0.5895977356874024
CW1987_4_bulk,1.0559646134181944,0.8203864680071117,0.885469399245072,0.8899111379429429,0.5799931681668724,0.3631352324068934,0.531190957474197,0.6083576628000321
CW1987_5_bulk,1.0546962933948505,0.8398136195440317,0.9182428137544965,0.8640786931569384,0.577459923829808,0.24524690887806294,0.5227468958312422,0.649664362831271
CW1987_6_bulk,1.0631716539821099,0.7381606356932545,0.9042271370868139,0.8375247212423306,0.5945398079809894,0.19487238133022292,0.4678862968874465,0.6465481928456186
CW2012_1_CD133POS,0.9560646990191882,0.8391967038800376,0.9312921569220572,0.959221795231916,0.4256835125998527,0.19068875947504343,0.44371683197434425,0.7832680649896696
CW2012_1_bulk,0.9856419746694065,0.7968398847888446,0.9502104506067756,0.9692686199921469,0.3710850855703248,0.17643052000670129,0.6553929420497616,0.7858741304851575
CW2012_4_bulk.tumor,1.0071920005749795,0.6687811711503834,0.7578756464117885,0.8523725731428986,0.4180346539409456,0.14942859958651974,0.8128417317304588,0.6028984857660298
CW2012_5_bulk,1.040562269885993,0.8470488211034694,0.7432576011852267,0.9224816582545878,0.4306501937640492,0.3842038189293244,0.7911701475876227,0.559625658766253
CW2025_3_CD133POSPOS,1.011084291680708,0.9364904216173472,0.43303920106067867,0.5785896652866763,0.5337138366055703,0.7326897136948834,0.39387225434639467,0.24236266788245664
CW738xp2.CD133POS,0.5190193785547184,0.9202938778728548,0.3131041637855252,0.27011953926365384,0.467862043711412,0.5264421585795263,0.23390838142850387,0.16054148218119568
CW789xp2.CD133POS,1.0553109574489519,0.9894223290351112,0.5739200923016521,0.6197255918472313,0.7051312222901331,0.3443148195483046,0.21427590720892356,0.37742139598037433
ES.Cell_Derived_Normal_neural_progentor,0.5164413734282992,0.8242607449072915,0.4845521374217838,0.3395674052628024,0.45840491315748405,0.38451835449826965,0.3368887524305418,0.33656538922583024
RKI1xp1.CD133POS,0.5771602732258433,0.8280571126836842,0.5146407170076157,0.4574620539783973,0.5564604089766774,0.24239934303804106,0.2531630794466876,0.44994639622197335
X1987_5_CD133POS,1.0287419108228204,0.8311494627241452,0.9416387777961799,0.8970187637671178,0.5616448936860873,0.16370303526059268,0.46280171236383205,0.6967089743573431
X2907xp1.CD133POS,0.538796027610831,0.8879666805323937,0.42276562539741647,0.2891371069634714,0.5152401669434401,0.42274797966573074,0.28112889751257303,0.2371422021686886
