	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	PD-L1	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	0.0	0.0016029970195297473	9.064081569806529e-32	0.1202122331472188	2.0213698174516678e-36	3.5940429574460304e-10	1.4393039445278414e-11	0.019875015249967265	5.771991436764026e-07	0.01879135720794211	2.370513226228608e-15	0.5907234931661327	2.9887085272716296e-07	4.316500726104896e-11	0.9051217363900792	3.504631423556793e-37
FAO	0.0016029970195297473	0.0	0.00014970944370934467	5.4765962671934525e-06	0.0001397622598391239	0.6726139699290525	0.0019936856954897377	0.00036770750286507905	0.9560266382878074	1.3394985807351647e-10	0.059118335296064445	0.016835512145916626	7.185904322553087e-06	0.041926734134797944	4.184915014502825e-05	0.0001585252052986362
G2M	9.064081569806529e-32	0.00014970944370934467	0.0	0.4698078948155552	7.115841279735237e-83	5.576249756509091e-10	4.195731745059867e-15	0.04749097378722102	1.189733171632422e-06	0.02484651943341754	4.512840472896604e-20	0.7464949152771532	9.331061550053297e-12	4.16432119513061e-13	0.3939949548610968	4.824742252849588e-82
GLYC	0.1202122331472188	5.4765962671934525e-06	0.4698078948155552	0.0	0.5883972596517533	1.4230380551460711e-05	0.0003818447484172232	9.175850638994257e-17	7.950333924102239e-09	0.0001487863636691581	0.7935792384408897	0.0509425322243205	3.17023240494911e-08	0.00042930896135285934	5.368011554436811e-21	0.5473396271818203
KEGG_CC	2.0213698174516678e-36	0.0001397622598391239	7.115841279735237e-83	0.5883972596517533	0.0	2.2029932408024856e-09	1.9229019374717984e-15	0.09646596437960368	5.1539630572098866e-06	0.027697326628777615	1.1144069983229437e-19	0.6627167269739389	2.729826368898097e-12	2.0292013985304117e-12	0.2536040966773039	1.7790848775310242e-146
NefAC	3.5940429574460304e-10	0.6726139699290525	5.576249756509091e-10	1.4230380551460711e-05	2.2029932408024856e-09	0.0	4.6203923275003777e-07	8.385277254713535e-14	1.728793663645227e-32	0.01209727183092816	3.952082175726651e-12	1.984355278070571e-07	0.1374819403726147	6.156076863228304e-08	5.713189949858714e-07	1.496976616944772e-09
NefMES	1.4393039445278414e-11	0.0019936856954897377	4.195731745059867e-15	0.0003818447484172232	1.9229019374717984e-15	4.6203923275003777e-07	0.0	0.9790735264746218	0.0032173615893858914	0.032606857519728194	2.600096034730711e-24	0.9296477846557587	2.798575963938453e-26	1.1082473772674609e-05	0.0021036915206986725	1.6768313277724304e-15
NefNPC	0.019875015249967265	0.00036770750286507905	0.04749097378722102	9.175850638994257e-17	0.09646596437960368	8.385277254713535e-14	0.9790735264746218	0.0	9.552462308701327e-23	2.586496087575299e-05	0.040130461168414414	0.009185632658104728	0.000631000752722847	1.6668454131224836e-07	3.103968247570308e-37	0.08660412139199694
NefOPC	5.771991436764026e-07	0.9560266382878074	1.189733171632422e-06	7.950333924102239e-09	5.1539630572098866e-06	1.728793663645227e-32	0.0032173615893858914	9.552462308701327e-23	0.0	0.016949376915471746	1.6949992913851475e-07	0.008560253169029995	0.8603715022026284	2.9493610689443896e-10	1.624329062624519e-15	3.898874154595492e-06
OXPHOS	0.01879135720794211	1.3394985807351647e-10	0.02484651943341754	0.0001487863636691581	0.027697326628777615	0.01209727183092816	0.032606857519728194	2.586496087575299e-05	0.016949376915471746	0.0	2.3362480022533103e-05	0.8638000521875862	0.1350806184784153	0.0037997222976703516	0.006783493217283163	0.025292212940030343
PD-L1	2.370513226228608e-15	0.059118335296064445	4.512840472896604e-20	0.7935792384408897	1.1144069983229437e-19	3.952082175726651e-12	2.600096034730711e-24	0.040130461168414414	1.6949992913851475e-07	2.3362480022533103e-05	0.0	0.7859947148607933	1.0140328814827583e-18	1.1981242319493773e-12	0.5413655731657303	5.511118810363578e-20
VerCL	0.5907234931661327	0.016835512145916626	0.7464949152771532	0.0509425322243205	0.6627167269739389	1.984355278070571e-07	0.9296477846557587	0.009185632658104728	0.008560253169029995	0.8638000521875862	0.7859947148607933	0.0	0.05953295421585342	0.0036790381960570915	0.05284641017866332	0.6696115622605352
VerMES	2.9887085272716296e-07	7.185904322553087e-06	9.331061550053297e-12	3.17023240494911e-08	2.729826368898097e-12	0.1374819403726147	2.798575963938453e-26	0.000631000752722847	0.8603715022026284	0.1350806184784153	1.0140328814827583e-18	0.05953295421585342	0.0	0.002845405328725428	2.1443316498826513e-11	3.637447852902735e-12
VerNL	4.316500726104896e-11	0.041926734134797944	4.16432119513061e-13	0.00042930896135285934	2.0292013985304117e-12	6.156076863228304e-08	1.1082473772674609e-05	1.6668454131224836e-07	2.9493610689443896e-10	0.0037997222976703516	1.1981242319493773e-12	0.0036790381960570915	0.002845405328725428	0.0	0.0013043341963791901	8.721633307242449e-13
VerPN	0.9051217363900792	4.184915014502825e-05	0.3939949548610968	5.368011554436811e-21	0.2536040966773039	5.713189949858714e-07	0.0021036915206986725	3.103968247570308e-37	1.624329062624519e-15	0.006783493217283163	0.5413655731657303	0.05284641017866332	2.1443316498826513e-11	0.0013043341963791901	0.0	0.2771914113428541
WP_CC	3.504631423556793e-37	0.0001585252052986362	4.824742252849588e-82	0.5473396271818203	1.7790848775310242e-146	1.496976616944772e-09	1.6768313277724304e-15	0.08660412139199694	3.898874154595492e-06	0.025292212940030343	5.511118810363578e-20	0.6696115622605352	3.637447852902735e-12	8.721633307242449e-13	0.2771914113428541	0.0
