G1	G2	Consistency
NefNPC	NefMES	0.23690789519927347
NefNPC	VerPN	0.009564228328805685
NefNPC	VerMES	0.31020557390596126
NefMES	VerPN	0.287279815446407
NefMES	VerMES	0.050317073136414536
VerPN	VerMES	0.3584673270241379
