G1	G2	Consistency
NefMES	NefAC	0.12312873198724111
NefMES	NefOPC	0.20979069036231612
NefMES	NefNPC	0.23690789519927347
NefAC	NefOPC	0.10012375939788931
NefAC	NefNPC	0.15088112465130296
NefOPC	NefNPC	0.029141493220325138
