Name,BIOCARTA_CC,FAO,G2M,GLYC,KEGG_CC,NefAC,NefMES,NefNPC,NefOPC,OXPHOS,PD-L1,VerCL,VerMES,VerNL,VerPN,WP_CC
GSM3071863,0.33768593374331873,0.40711578675699056,0.2157221238695623,0.3004628536849828,0.2864391890783514,0.6721214827419522,0.4571365863842792,0.5448172735074184,0.6383154608192608,0.6735435312495369,0.02648380591083941,0.2484502625903769,0.155976357533896,0.501210692895701,0.415205111718925,0.29682883771708785
GSM3071864,0.5102645179542222,0.43720658423858966,0.3734259747321578,0.38685445001685204,0.4192581648591362,0.6871763492460853,0.6104363265333552,0.49823571021730917,0.6462042945758352,0.6677249780975872,0.05877731118610509,0.35780641238120336,0.265147985997641,0.4915572661670759,0.39868857331638047,0.42949028123342037
GSM3071865,0.5216230602027657,0.4531776577257746,0.44198174095623266,0.43598339553586746,0.4572595072468436,0.7792222307933685,0.6883293720385212,0.5160292604937083,0.601521712264726,0.6829418057094483,0.05548919697184389,0.5530289176112032,0.3297050033435961,0.3628975341710577,0.3608425712738112,0.46607850563812336
GSM3071866,0.47792253226825687,0.41136629084435783,0.4404715814507678,0.4382667662813897,0.4083262592974429,0.47269080102138844,0.7138293885174373,0.1181632135046093,0.19733870889262936,0.6935031900226362,0.2957843999112824,0.30039628783940897,0.4960290186870407,0.24663024916797197,-0.015217267823680151,0.4169742976117132
GSM3071867,0.5236940531033102,0.41403739531125555,0.3887140561768605,0.4043134067367556,0.4089744699890354,0.7117645196827401,0.6246887990154809,0.42941504211025544,0.5010337898792854,0.6788308776172801,0.04970820496060274,0.45016589318214134,0.36295211481899314,0.3504002102896935,0.23267710247858936,0.42142539295537595
GSM3071868,0.5579558518164044,0.41266699074321556,0.410037642573307,0.4085728445959692,0.43848423069227394,0.7111651351090795,0.615414431200587,0.40359705254752914,0.4350023435183322,0.665396980502749,0.19497028378147307,0.49938881148606046,0.3567243357652933,0.2482046217277578,0.21823690064388276,0.4500997272025641
GSM3071869,0.4545765038883039,0.43538648940188057,0.40845722656332845,0.39092091161351333,0.4130685952297361,0.7613490208400802,0.6584802084629249,0.34327979412776366,0.5246825287139593,0.676001642829887,0.13242276257071248,0.5058911633322284,0.33681021624457536,0.31609455583227747,0.22125425643902935,0.42058480762169365
GSM3071870,0.47768742156530436,0.44467443579884264,0.41850716491727163,0.47062098765802185,0.4289970912245967,0.7011227600397906,0.7569170253469012,0.33809501034032013,0.4495190907516958,0.6864867867469348,0.024711209087179865,0.4843583504339587,0.43481272881538896,0.2964587163503784,0.17008984168488064,0.4392213047756216
GSM3071871,0.3531427258795229,0.4049660460419447,0.2921259291584505,0.34552917285399254,0.3389600244356582,0.6560925503078898,0.5864799966618262,0.4145956298098282,0.5006883849928911,0.6746900501926831,0.002187661183066859,0.28162403798417573,0.27344625990411364,0.4248999774923716,0.2686063017485897,0.3485458474185525
GSM3071872,0.5376649345979441,0.44440973790988747,0.4030314223217423,0.4060933359372404,0.4493690198177963,0.7813517100427148,0.6940496399895818,0.597766240311934,0.6463564960959425,0.6660124809684544,-0.08490581692559963,0.43180454285578435,0.2223755582933886,0.48013972586790715,0.4112928583041981,0.45892383497640626
GSM3071873,0.4940451947429914,0.41499067424793096,0.46699163715507236,0.40815865397677126,0.47487681612749433,0.7226630842140157,0.6164949543506718,0.5207813350800886,0.6064188736303505,0.6710805472677672,-0.025773705084583293,0.3487727058759881,0.2278315172210987,0.33725621688485174,0.4475412163769139,0.4846066888638947
GSM3071874,0.42971257105454275,0.4294191181512276,0.3581898015518936,0.39217971710120997,0.3894804022922679,0.7590410337818785,0.6397652250825665,0.4883578402245293,0.5851630723293368,0.6739992336856611,-0.10732368786997831,0.48363419164569366,0.26367528917323085,0.4181826664715063,0.30707563707915536,0.39345697849240724
GSM3071875,0.400843680925475,0.4221887954463689,0.3723530292389723,0.4663921230826808,0.3710605562043117,0.6310250594053346,0.7273800432136933,0.24124561790509821,0.2993076993550743,0.6710656298076559,0.09170663499875703,0.37542955880515816,0.4922639963842539,0.2579391151466016,0.01565255093762579,0.3764543468517191
GSM3071876,0.4929829211859141,0.43623441668018864,0.43165282700870133,0.49109118361313214,0.4594104246308809,0.775832967590802,0.8062580306995256,0.5094022864202843,0.5960411281075958,0.6737869098584232,0.10773616546995472,0.40845936233158836,0.4034336891304421,0.3969295383732444,0.38113533502804064,0.4650019831012508
GSM3071877,0.38461913933099207,0.4358487223435239,0.37866534083741193,0.45050546617170784,0.4123014615285882,0.7684649141653426,0.7715944447065247,0.46074784788812884,0.48987800475553295,0.6913171151851675,-0.0325580953446168,0.5514727325824637,0.35503585364534584,0.3380964427508443,0.25829930133784706,0.42084785604554237
GSM3071878,0.455425509255031,0.40249497588485944,0.3808451423489901,0.4222292416623254,0.4057934924161478,0.728719870298368,0.7254850897074921,0.3433696775466965,0.4376224206501111,0.6811837355904408,0.014616659003663292,0.4160940463732778,0.35063550760032375,0.2691859414996252,0.17486372455477708,0.41515994875406836
GSM3071879,0.5299391337451766,0.4508413017607722,0.47145616559656706,0.4982146881255276,0.48982713141233253,0.7527197685046735,0.7789435215966602,0.4805598675551963,0.6112911361880232,0.6904892839720853,-0.07981462893670337,0.4073995809495505,0.3593860037145872,0.3413288668261434,0.4158145804942133,0.5017672770094975
GSM3071880,0.46068057606585516,0.4410417368312577,0.46247339606004256,0.4522189331782273,0.4476792826720153,0.7610075745901512,0.7531462288058453,0.4349434778192476,0.49942013676816693,0.6813820370659219,-0.022816620125620378,0.484996051406517,0.37159241443229074,0.28210293978285966,0.2509625658410449,0.4600475958830433
GSM3071881,0.4904470164413014,0.44708544039177345,0.466166036599963,0.4597795692917955,0.4596572667059184,0.8043912324717603,0.7678499003787504,0.3210453912193471,0.5122881188012394,0.6913917709189291,-0.023180423248654936,0.5355172147541825,0.3073760268323836,0.25939928408766527,0.21303857904695297,0.4716582219253811
GSM3071882,0.36003635463460637,0.42154734531468196,0.3460778304949624,0.4035430415411483,0.36038284520070746,0.7408798473534048,0.6592988926597931,0.5007092957447613,0.6271909142813216,0.6642411580270369,-0.08442619933058423,0.3042575466162737,0.25295551226032265,0.371573099151768,0.36650728350597983,0.3706721915787853
GSM3071883,0.2822011036493314,0.4324010872196141,0.2751954226984774,0.3128897415881079,0.2937924683172543,0.6663478244603441,0.5095447186991707,0.31027074232922075,0.5612211040382095,0.652627039473151,0.0008554012356462902,0.2656511676484605,0.20800373833194707,0.5323354149848758,0.2334780323371189,0.30298003026164594
GSM3071884,0.36258849981712615,0.4119765033157532,0.28919334669125746,0.45580275349898647,0.3355808872873642,0.7341832010178803,0.7685036877573432,0.24430205356523593,0.4210070911157142,0.6852580322447388,0.014145005199200575,0.4590345775332205,0.4251044660444196,0.2898990873155697,0.13433847046284728,0.3478825983746764
GSM3071885,0.41642988357111244,0.39276931521168607,0.3423982067835637,0.34323155791976045,0.3654517937102845,0.7123125696954633,0.6144687278176608,0.38387739381532615,0.4442492353983751,0.6576637554867779,0.03048197673472127,0.3891416312360891,0.23750931074710177,0.37941229657501113,0.19966638352298077,0.37250028472836666
