Name,BIOCARTA_CC,FAO,G2M,GLYC,KEGG_CC,NefAC,NefMES,NefNPC,NefOPC,OXPHOS,PD-L1,VerCL,VerMES,VerNL,VerPN,WP_CC
f6dmso_1_1_Count_052016,0.8118333985860579,0.6067907146468067,0.8096279035263193,0.6169944905938481,0.7775116436744992,0.47573730404929815,0.8061325674424413,0.5318450029781461,0.3767002740291504,0.8351489934111257,-0.02055997409322423,0.5958649831541574,0.5050672449557622,0.4127860539728965,0.4231466813466498,0.777718215233494
f6dmso_1_1_Count_072016,0.8141338912751043,0.63113552222673,0.8011824115976112,0.6534501804557655,0.7726411058813731,0.5447166166341896,0.8099509393743529,0.5500342796374558,0.4026695023497007,0.8293140653586665,-0.051988170794144355,0.6282015730335094,0.5191595025092178,0.42992427692367435,0.43454133872817435,0.7729270884830377
f6dmso_1_2_Count_072016,0.8152352531921204,0.609174884281324,0.8030065821108177,0.6504656831484522,0.779457868863842,0.5286617643697521,0.8086019447168582,0.5438000991304631,0.3915446298607241,0.8301498203101485,-0.043217216626540794,0.6262869889874261,0.5168303144322602,0.428535827345942,0.4275461867142334,0.7798799750159355
f6jq1_1_Count_072016,0.791480396026585,0.6178655967776419,0.7787097936254318,0.6442711024181903,0.7564064095760481,0.4909703689392286,0.8021773438530975,0.5258857632564444,0.39439686196013024,0.8249314753001735,-0.1254605242357809,0.6107445865676782,0.4942662743721798,0.4219131079726992,0.43469906842438677,0.7573964244355853
f6jq1_2_Count_072016,0.7992115537604362,0.616900997567944,0.7841197449325413,0.635548554198426,0.7613925649441453,0.4465440170739847,0.802075140932495,0.5272483759345132,0.39380640645797543,0.8236960479828236,-0.1345619439302728,0.6046298985978698,0.501733020261903,0.4044271173735389,0.4239699653837158,0.7623448794235846
f6jq1_Count_052016,0.797748797078318,0.5997324748495924,0.7941112169084508,0.6279238633721685,0.7608334174125111,0.41767189804455607,0.7991745295733074,0.5303302573217838,0.3696205316163789,0.8331528490836976,-0.15762008716170658,0.5825667354328994,0.47971638109209447,0.4015983265580524,0.4163700607282765,0.7616404342760839
m6dmso_1_1_Count_052016,0.774780034010687,0.6289614077364057,0.750923966553153,0.6479412740570955,0.7293348711984574,0.5729393952540517,0.8150652329989571,0.5585594997255731,0.4218896557784053,0.8375702738964429,-0.059361866335066835,0.6103781433303954,0.5215619116280666,0.41433751265438934,0.43069005063085,0.7304450369036477
m6dmso_1_1_Count_072016,0.8082904733816965,0.6283392550854846,0.8030878956580464,0.6544496017913908,0.7686211047043716,0.561364340868327,0.793550073075956,0.5373629162574352,0.41820036521562715,0.8384126638252011,-0.04058494260695631,0.6261215338558754,0.5165082543185527,0.4113352564701251,0.43121835311803913,0.7690388696269167
m6dmso_1_2_Count_072016,0.7833130677268584,0.6180366773772299,0.7602495748565092,0.6452939779572388,0.7464535030594655,0.5893884759451534,0.8033049425927313,0.5543078265173521,0.45721121233897016,0.8334880441526034,-0.05615654191341942,0.635310882487912,0.5290760718372295,0.42349308558674326,0.4368332317679527,0.7477726354430614
m6jq1_1_Count_072016,0.7301127423129212,0.6201573869987753,0.7615751560052361,0.6194948849791728,0.7376948502594092,0.46165602357321456,0.7748484583643515,0.5413747546480996,0.3762930801405132,0.8321637330891373,-0.1224626371005164,0.6076736677689338,0.4968368823168051,0.3946938610242144,0.4361161154307285,0.7389372478278955
m6jq1_2_Count_072016,0.7431260091399732,0.5916955955721749,0.7176725703754464,0.6231467747851274,0.7112562540438333,0.4897572368177953,0.766929364857907,0.5373523271572025,0.3870365949101192,0.8316401683373053,-0.1615873361747989,0.6161418687999946,0.4905748335798739,0.3662677290302415,0.4374759450250185,0.7131571441035066
m6jq1_Count_052016,0.7359125373763311,0.5958295175062358,0.7120171763513627,0.6133738438949093,0.7081268841488029,0.4849572818019017,0.7707980325049487,0.5381321367026741,0.3741162550204024,0.8335647404085846,-0.15343169658632747,0.5901865169186983,0.48049600899896894,0.3821887448153003,0.42348496693360516,0.7103653529295373
