	NefAC	NefMES	NefNPC	NefOPC	VerCL	VerMES	VerNL	VerPN
NefAC	0.0	0.00011413359814618011	0.00015267406467669873	0.0022231354099909208	0.0006428259886278202	0.044609296463363105	0.011374198642690932	0.0006428259886278202
NefMES	0.00011413359814618011	0.0	0.0011431050868040604	0.0025862148333625915	0.013905968814362752	0.07536233505348364	0.016831456186893395	4.1910446530342335e-05
NefNPC	0.00015267406467669873	0.0011431050868040604	0.0	0.018452718028445437	0.0153173290532817	0.36625146058358227	0.0025862148333625915	4.1910446530342335e-05
NefOPC	0.0022231354099909208	0.0025862148333625915	0.018452718028445437	0.0	0.0025862148333625915	0.3910967709418962	0.024003191200713644	0.0029928636801859797
VerCL	0.0006428259886278202	0.013905968814362752	0.0153173290532817	0.0025862148333625915	0.0	0.05858947538856762	0.21702022575997748	0.03316990109010587
VerMES	0.044609296463363105	0.07536233505348364	0.36625146058358227	0.3910967709418962	0.05858947538856762	0.0	0.7954145018538977	0.31913878550330455
VerNL	0.011374198642690932	0.016831456186893395	0.0025862148333625915	0.024003191200713644	0.21702022575997748	0.7954145018538977	0.0	0.005124081698753058
VerPN	0.0006428259886278202	4.1910446530342335e-05	4.1910446530342335e-05	0.0029928636801859797	0.03316990109010587	0.31913878550330455	0.005124081698753058	0.0
