""	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	PD.L1	VerCL	VerMES	VerNL	VerPN	WP_CC
CTLA4	0.544763041686084	0.65768427538528	0.463934412529723	0.446593391122548	0.489187907721232	0.190636523425755	0.50352063374606	0.566994514815237	0.912326031432264	0.746704690645961	0.288314684929978	0.458419492636046	0.359038593061212	0.281439433865366	0.578265614013896	0.452030607452489
CD274	0.763808923280163	0.039062220082094	0.977892004135256	0.388377069760993	0.792561531419955	0.662037482366498	0.662037482366498	0.399308691499791	0.0309840758437209	0.515139221833962	0.456589118092325	0.566994514815237	0.676261241190879	0.926597198450772	0.314697119044795	0.806462904681799
LAG3	0.793717610396051	0.350350163578653	0.179892098043989	0.377623684589283	0.0956604916470814	0.313233036563798	0.224413991939366	0.985061159939792	0.850855965837823	0.235125629902251	0.862620695080687	0.489187907721232	0.442988671310559	0.145500660060248	0.998207239328956	0.114071441951513
HAVCR2	0.886236298559585	0.0928801610991639	0.663127519504932	0.785634398929351	0.873234285140238	0.726338457253828	0.358243370041973	0.308866841614802	0.25183998633919	0.691704958741593	0.445690701130846	0.967141683323273	0.319855587882801	0.620084862546078	0.366243779798359	0.883869989445532
CD47	0.0953484260148624	0.665309662574128	0.328822281206367	0.0877997242972088	0.229132340690529	0.0928801610991639	0.680660645213886	0.520019716822095	0.116595661828652	0.602155628929695	0.411279025939677	0.472273333700046	0.296002818571013	0.083499093555978	0.595882078043599	0.192207923314287
LGALS9	0.54676665201462	0.0549446358249176	0.286930954882939	0.663127519504932	0.420827044286901	0.942083310602977	0.60635391811339	0.336413624770206	0.185977206436912	0.536784051189519	0.505447726998191	0.643614339064854	0.471342862924315	0.314697119044795	0.385879654680173	0.439400092112268
CD276	0.0904617063288256	0.139582572891508	0.0254999475727474	0.0495271159710219	0.0122062520161121	0.111941080420403	0.0869260839799702	0.872053871924129	0.861442851504745	0.716224079093446	0.122902127640502	0.10984116016522	0.0473417328196381	0.00806995570671952	0.636088690876164	0.0126752511156183
