Name,NefAC,NefMES,NefNPC,NefOPC,VerCL,VerMES,VerNL,VerPN
ACH.000027,0.44003600895299894,0.8161149559068548,0.2647123606087464,0.17946351958280043,0.4045682624611802,0.3397980176938857,0.18161644362522308,0.06366067158413359
ACH.000036,0.17291753581817218,0.9336623964587321,0.1873431414633787,0.0886071374454193,0.34724541492116995,0.4656082343890643,0.1869407684871598,0.003657629362701151
ACH.000075,0.251945070427793,0.9477209272878194,0.14524129875246494,0.020859436054663814,0.24962804090656635,0.5062155638713297,0.19965483223483435,0.022837921035459847
ACH.000098,0.12835914910271762,0.8481141437978257,0.10669883766900418,0.02708788000130044,0.2364846832793076,0.42070608311861113,0.1752909277168783,0.017313145142321757
ACH.000102,0.17701287409561886,0.8308008227530045,0.16079843205572616,0.04759106169466967,0.3292933552525753,0.4847495954068544,0.1755486319759023,0.03149176005823414
ACH.000137,0.27605943482615886,0.8846146223789736,0.15091517287344275,0.04754146531562661,0.2676235985392436,0.4627727432087956,0.2522571119483463,0.01857039219852095
ACH.000152,0.10388514653447188,0.7983334735423617,0.18619114703348097,0.021874235632053905,0.29196713244188227,0.4041124271675729,0.14392465243545322,0.018071546499250062
ACH.000200,0.38812531791976546,0.8170535331007076,0.27270130465357767,0.17802747458618262,0.3756177827181121,0.4446655396510255,0.20933941896632982,0.034628952908712915
ACH.000215,0.23108578610228994,0.8341975623705693,0.17329384009020465,0.07099015259706663,0.2973406881111052,0.45868662602164434,0.16045778768337945,-0.010603589108070724
ACH.000231,0.19087653488593262,0.8469714347649036,0.26738265360392643,0.08524616679378434,0.323118998062943,0.39422149964681436,0.1695010273149384,0.07835654897276494
ACH.000244,0.23038301233209002,0.8564373011469226,0.21749345632558245,0.18444755817884184,0.37986959752223176,0.45155280693557975,0.15792201474707784,0.030018248929765293
ACH.000269,0.12305454945749898,0.693225391038433,0.08934925723956721,-0.0034944238148892554,0.24076710937174556,0.363015216420042,0.17151629878506067,0.026528499562942745
ACH.000283,0.18499270575918106,0.8110649392519479,0.1307868122828546,0.07493040077432796,0.29245916020878926,0.4280564767698459,0.17147366964885286,0.01810185225559752
ACH.000289,0.4144259108777929,0.8873302031005341,0.3036547024997265,0.44142471548323087,0.34792420853135947,0.34751363775069033,0.22537221835919377,0.13074741850590835
ACH.000323,0.1396468322050296,0.8251823470952794,0.20876475955339524,0.05697241363497186,0.30424893429363714,0.4444889558156253,0.15867567502756524,0.038468296287363465
ACH.000328,0.18060772583133536,0.8322664242759371,0.08925908355248349,0.06264889751649083,0.2644891103929943,0.4159982118441066,0.2283337662544822,0.04914837896350759
ACH.000368,0.24296615687458112,0.902697977847684,0.2803597773556852,0.0909582102977264,0.31793941128246306,0.4345391436876491,0.15526139666380126,0.0480609049330946
ACH.000370,0.5202518460940483,0.7994833854294091,0.2712693561911962,0.15257963802316324,0.3709769559012159,0.34702232982222925,0.21057141014011052,0.08648079996347674
ACH.000376,0.1904564659948467,0.7726815495082157,0.20873017173678587,0.08360147538643176,0.29897121269362226,0.41694376974869374,0.15750386088660046,0.028752788612528897
ACH.000445,0.1959028334587522,0.8598287331704616,0.1744436806322207,0.05589173172768552,0.2856857224555819,0.46435964518034845,0.18520679996376552,0.030456155031843443
ACH.000455,0.16181809040856845,0.814040590118213,0.12694060444499486,-0.025753219307540463,0.2627225622162188,0.4073813304789216,0.20155990856337866,0.006589273183978137
ACH.000464,0.2759307432911424,0.8810992968618899,0.2669403923970276,0.15205979465496328,0.3377434312223223,0.4361483452016115,0.16051642021769122,0.03776969948870073
ACH.000469,0.2230831331941351,0.859604806325501,0.1986653935032557,0.11290806447879087,0.34101302734552774,0.4593233299584148,0.15287556063705895,0.0018130836895265175
ACH.000479,0.4691775430888206,0.8500330185124896,0.27522018960559375,0.18669568024906186,0.38108382741279784,0.41782619890162254,0.21492336952508,0.048802032954293334
ACH.000504,0.4183768323624862,0.9138964695206588,0.25013713995261144,0.28491228058830836,0.33199235335247107,0.45429368233988593,0.2214438544910376,0.08883825893643182
ACH.000543,0.2357177189714211,0.9151035802093883,0.2582281580101113,0.10656100603411894,0.3420134800717061,0.48337953707483977,0.18930043643694258,0.024947419312783718
ACH.000558,0.15315250287253193,0.7633753470018901,0.22142573356200632,0.07251093656538997,0.3039401558538264,0.4246839991721939,0.18791511099502792,0.0763362603863337
ACH.000570,0.3130683837998604,0.7733373018240907,0.3036266840938685,0.1504482047280493,0.39227683081751785,0.3602220180941456,0.18654306254372863,0.07606938387342645
ACH.000571,0.18186482790252873,0.8306954732809554,0.16432047059104155,0.0035648768910453896,0.28944021174496937,0.43188346150174123,0.1744290837473253,0.0030559186992993896
ACH.000595,0.3165876910349992,0.8095349637949634,0.19686246082862985,0.15855594013488816,0.30262267631157513,0.3255041627990736,0.17961719687542244,0.08630015657059918
ACH.000609,0.12039540014945185,0.8832726107533999,0.19021534496546486,0.03460307041370824,0.313863823681584,0.43616033916536173,0.16699858926538674,0.016484683973226517
ACH.000622,0.49078122154356507,0.707132885612199,0.3263211731901318,0.15842236608995452,0.36829408750710285,0.20563597450861054,0.2261279341137474,0.13126294185540993
ACH.000623,0.5383214014419786,0.9153341953416847,0.2857646685055044,0.2479000864011561,0.3552871583510735,0.43881497635403044,0.23021173025050978,0.07086425146206045
ACH.000631,0.1630574277392098,0.7830100952581054,0.09465127198546287,0.03832173715783591,0.31117396428009597,0.4005346886120593,0.13871223322479548,0.018137232518969554
ACH.000634,0.33779862575746317,0.8309894173677518,0.19471059432108417,0.17247846587120902,0.3209760390746566,0.38951350199203905,0.21267282622771344,0.06211349228663818
ACH.000673,0.13724351485219677,0.7713172664977622,0.23197555905973338,0.10882149206063059,0.3065235504304399,0.3533599859703901,0.1779819507741911,0.06952102026264702
ACH.000676,0.29620073255092905,0.7973387745954829,0.12165468850689032,0.19209203142090503,0.2785932140143944,0.33872880030891844,0.21408786225746443,0.032297986401959154
ACH.000738,0.24864004670808526,0.7211254809729826,0.19544598838836522,0.16049307488316442,0.3414237230702712,0.313562458435047,0.17221559967277592,0.08082501385617408
ACH.000760,0.11372387212395123,0.7283241185672651,0.1779084665931527,0.09175718511278569,0.31446484379952466,0.3078714785181867,0.20145085029477092,0.07392215834099698
ACH.000819,0.14648814451541317,0.7455374558404056,0.1181717771505384,0.025109817342115506,0.26746414118349726,0.38027755049557627,0.15564053274737022,0.023782707252703844
ACH.000863,0.3375237253734081,0.9205770229232507,0.2761889271921065,0.16267147678361882,0.33712258002110124,0.42078186080711744,0.215078975277589,0.037453765756123865
ACH.000887,0.0729516266976519,0.7675286390035618,-0.019470150155182754,-0.038767600966258246,0.19907843579859527,0.39596486459883007,0.19470171602265965,-0.05227907271218056
ACH.001329,0.3421429454983759,0.8901208328661168,0.28353359054015004,0.19108845938093258,0.3825758232405826,0.4654276778356681,0.20223352368203243,0.041507843743134556
ACH.001605,0.27440263818736227,0.8024605354674691,0.1858839433724682,0.11873282788045769,0.3208296613571507,0.4014916270700721,0.17614306423697867,0.024176264571579224
ACH.001608,0.1931846806124406,0.8518043647145934,0.07733390790097251,0.0391870847470181,0.22890430522693145,0.372647738058948,0.21822263403514322,0.016725733099615992
ACH.001609,0.18692607744834114,0.8735881058749575,0.22353046805443677,0.09276512298174767,0.24628511523664018,0.4379236303035819,0.22417693779955197,0.028822335868146327
ACH.001610,0.1829131751766052,0.7971504883570351,0.06976900980571638,0.03274809108948861,0.26864533175029287,0.37832834878573696,0.24826991361632753,0.015923376413481464
ACH.001611,0.18237053463691894,0.8414763597476885,0.15718612260857537,0.10013878547552528,0.2822244369022279,0.44451196348334837,0.16219483144372107,0.04340143840145419
ACH.001622,0.1980876747170014,0.8185556879718638,0.14581366875884164,0.0011510181304580332,0.2714765213611773,0.4532555535583558,0.16993047440849243,-0.014197148611713171
ACH.001623,0.13721229498188495,0.8483054457695159,0.2095375652776405,0.11848237413186287,0.2780977674872135,0.45222179990302913,0.20637105662326258,0.061620028255521354
ACH.001624,0.5286992735995648,0.799710230095716,0.1811595591174763,0.22181770555966002,0.36291045043472064,0.3150269627564613,0.15737818250332053,0.013103852673285052
ACH.002680,0.2940559421586801,0.9441331737833708,0.17649839378355392,0.2026091377520225,0.2839997282414088,0.4631429449092856,0.25562151612033945,-0.014043471009837438
