	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES	OXPHOS	GLYC	FAO	G2M	KEGG_CC	WP_CC	BIOCARTA_CC	PD-L1
NefMES	1.0	0.2565001303592905	-0.1458489679801446	-0.4217918460957147	-0.5263954858167588	-0.14179380094575386	0.14476237299828407	0.6259720003481802	0.2696551715523606	0.6342028573374224	0.5435288068630213	-0.24298617551023508	-0.19967798859863548	-0.19812350432672493	-0.16110625563795714	0.22514302772064848
NefAC	0.2565001303592905	1.0	0.7190044222348743	0.3458281783162454	0.2889647556529395	-0.03307916550031384	0.6602794184023922	-0.21473141051047917	0.4783513133225582	0.3206867875388735	0.2919595233552793	0.13947490572485963	0.20048271301673973	0.20731660545337105	0.050232330893978626	-0.38598310147679016
NefOPC	-0.1458489679801446	0.7190044222348743	1.0	0.6156636713956207	0.604112594546183	0.12745695550669947	0.5086310538101674	-0.5445767571029831	0.36577480819096025	0.11060448235801588	0.1033130575333795	0.2952872720079806	0.33655202326988903	0.34207692301179515	0.0863264140470235	-0.5390861009349017
NefNPC	-0.4217918460957147	0.3458281783162454	0.6156636713956207	1.0	0.8690764185200831	0.2344462913534511	0.37592298353571657	-0.7771469441616388	0.3209653477628368	-0.002812665364410608	-0.05232999864744245	0.5362186471680179	0.5541760410896461	0.559560692488642	0.17098410849739068	-0.7142756934579447
VerPN	-0.5263954858167588	0.2889647556529395	0.604112594546183	0.8690764185200831	1.0	0.17772703837809092	0.3425951048369907	-0.8265356956212279	0.2015514253777017	-0.10597348796305746	-0.16922886738691847	0.5572075554534097	0.5389757228262065	0.5435134964860862	0.17325438243235555	-0.6886599580279568
VerNL	-0.14179380094575386	-0.03307916550031384	0.12745695550669947	0.2344462913534511	0.17772703837809092	1.0	-0.09747466938935848	-0.15506060720425785	0.23801699253962547	0.051932926806249134	0.19305154299133212	0.041451441295077746	0.17792846713207422	0.17990118318961382	0.043808635342132106	-0.06619276410074147
VerCL	0.14476237299828407	0.6602794184023922	0.5086310538101674	0.37592298353571657	0.3425951048369907	-0.09747466938935848	1.0	-0.2696653899172283	0.3885497543474674	0.28104793466271366	0.16732469320377893	0.23483248380299773	0.23439262418101256	0.2413927510393686	0.04085115302273108	-0.41592255019720653
VerMES	0.6259720003481802	-0.21473141051047917	-0.5445767571029831	-0.7771469441616388	-0.8265356956212279	-0.15506060720425785	-0.2696653899172283	1.0	-0.07889055945086963	0.2620148551517598	0.26836905578384246	-0.4331517312268113	-0.40853679520123815	-0.40896000601643395	-0.11803743443491806	0.7371226008287892
OXPHOS	0.2696551715523606	0.4783513133225582	0.36577480819096025	0.3209653477628368	0.2015514253777017	0.23801699253962547	0.3885497543474674	-0.07889055945086963	1.0	0.5677328979672577	0.5647766813286508	0.2433799593223779	0.3768167395878238	0.38384731492959995	0.05971305337605912	-0.3162083375728367
GLYC	0.6342028573374224	0.3206867875388735	0.11060448235801588	-0.002812665364410608	-0.10597348796305746	0.051932926806249134	0.28104793466271366	0.2620148551517598	0.5677328979672577	1.0	0.64787827974472	0.1475757435810503	0.19726109718233664	0.20122478553703982	-0.009170678186274869	-0.06238316417634191
FAO	0.5435288068630213	0.2919595233552793	0.1033130575333795	-0.05232999864744245	-0.16922886738691847	0.19305154299133212	0.16732469320377893	0.26836905578384246	0.5647766813286508	0.64787827974472	1.0	-0.04197848118722913	0.06409349993639157	0.06827019688614043	-0.06523049872365935	0.01977707321725626
G2M	-0.24298617551023508	0.13947490572485963	0.2952872720079806	0.5362186471680179	0.5572075554534097	0.041451441295077746	0.23483248380299773	-0.4331517312268113	0.2433799593223779	0.1475757435810503	-0.04197848118722913	1.0	0.6724096241498781	0.6728882426469884	0.35097960984718135	-0.3977242765202325
KEGG_CC	-0.19967798859863548	0.20048271301673973	0.33655202326988903	0.5541760410896461	0.5389757228262065	0.17792846713207422	0.23439262418101256	-0.40853679520123815	0.3768167395878238	0.19726109718233664	0.06409349993639157	0.6724096241498781	1.0	0.9967348202175778	0.5340825699417918	-0.3951813660989356
WP_CC	-0.19812350432672493	0.20731660545337105	0.34207692301179515	0.559560692488642	0.5435134964860862	0.17990118318961382	0.2413927510393686	-0.40896000601643395	0.38384731492959995	0.20122478553703982	0.06827019688614043	0.6728882426469884	0.9967348202175778	1.0	0.5336579096706326	-0.3980346918605011
BIOCARTA_CC	-0.16110625563795714	0.050232330893978626	0.0863264140470235	0.17098410849739068	0.17325438243235555	0.043808635342132106	0.04085115302273108	-0.11803743443491806	0.05971305337605912	-0.009170678186274869	-0.06523049872365935	0.35097960984718135	0.5340825699417918	0.5336579096706326	1.0	-0.01951260077389799
PD-L1	0.22514302772064848	-0.38598310147679016	-0.5390861009349017	-0.7142756934579447	-0.6886599580279568	-0.06619276410074147	-0.41592255019720653	0.7371226008287892	-0.3162083375728367	-0.06238316417634191	0.01977707321725626	-0.3977242765202325	-0.3951813660989356	-0.3980346918605011	-0.01951260077389799	1.0
