	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES
NefMES	0.0	0.38055193280488153	2.5324641322495274e-45	3.063491564867334e-101	2.0286544615962877e-116	1.7454437751465358e-81	1.8805036227722636e-25	1.0811339330206317e-38
NefAC	0.38055193280488153	0.0	4.08642204938733e-108	5.0013338181116395e-52	3.8246099713074167e-25	1.911696176804279e-09	1.4932302660797307e-133	4.256704978830311e-07
NefOPC	2.5324641322495274e-45	4.08642204938733e-108	0.0	1.468999315755307e-122	1.8238542638645822e-99	5.254989435387625e-74	1.1401674644328297e-148	0.0010621007035030367
NefNPC	3.063491564867334e-101	5.0013338181116395e-52	1.468999315755307e-122	0.0	1.5978031229697547e-231	4.984563346831691e-75	9.067068650609828e-139	1.199104800868223e-17
VerPN	2.0286544615962877e-116	3.8246099713074167e-25	1.8238542638645822e-99	1.5978031229697547e-231	0.0	2.9929749619502477e-107	1.354286234179475e-107	1.3098517485447376e-12
VerNL	1.7454437751465358e-81	1.911696176804279e-09	5.254989435387625e-74	4.984563346831691e-75	2.9929749619502477e-107	0.0	1.5500770714777987e-28	0.044503809646913355
VerCL	1.8805036227722636e-25	1.4932302660797307e-133	1.1401674644328297e-148	9.067068650609828e-139	1.354286234179475e-107	1.5500770714777987e-28	0.0	0.06771264396004681
VerMES	1.0811339330206317e-38	4.256704978830311e-07	0.0010621007035030367	1.199104800868223e-17	1.3098517485447376e-12	0.044503809646913355	0.06771264396004681	0.0
