	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES	OXPHOS	GLYC	FAO	G2M	KEGG_CC	WP_CC	BIOCARTA_CC	PD-L1
NefMES	0.0	0.0	0.0	0.0	8.567888889925516e-174	6.22971199342273e-240	0.0	2.5507927867324835e-116	0.0	0.0	2.308032241866313e-289	1.5999045870823761e-31	0.0	0.0	0.0	0.0
NefAC	0.0	0.0	0.0	0.0	0.06692948133453236	0.0	0.0	1.3672637979717494e-22	0.0	0.0	0.0	2.778189257985347e-13	1.9100624821627383e-175	2.002334815968913e-199	0.0	0.0
NefOPC	0.0	0.0	0.0	0.0	4.4311033307726426e-55	6.630080659959292e-194	6.429703896624934e-308	0.0034271468457267398	0.0	0.0	1.5356731213284563e-255	7.326002692463515e-31	1.2459207853631112e-124	3.635871586670162e-134	3.1009757292707555e-164	0.0
NefNPC	0.0	0.0	0.0	0.0	0.0	3.585817045095437e-166	0.0	2.1643394208975264e-193	1.2192574097194661e-296	0.0	3.159101180561793e-80	0.0	0.0	0.0	0.0	0.0
VerPN	8.567888889925516e-174	0.06692948133453236	4.4311033307726426e-55	0.0	0.0	2.28069950750757e-12	2.2756411499986226e-270	0.00024222374694513063	3.347633005924385e-95	3.166051593299826e-76	6.705050622530347e-48	0.0	0.0	0.0	1.8746402919832794e-108	8.52694769476219e-81
VerNL	6.22971199342273e-240	0.0	6.630080659959292e-194	3.585817045095437e-166	2.28069950750757e-12	0.0	2.0702782652053665e-41	0.0011718021758907095	0.0	1.2699937449183792e-264	0.0	1.5158867526405738e-47	3.420670980827874e-96	4.160947726837009e-109	2.440113386329174e-228	7.6155634592136185e-255
VerCL	0.0	0.0	6.429703896624934e-308	0.0	2.2756411499986226e-270	2.0702782652053665e-41	0.0	1.1895151540937662e-22	3.743867657957641e-50	0.0	8.806496107552433e-24	1.4676892141767555e-17	2.7671952908210367e-185	2.783917975077067e-194	0.0	0.0
VerMES	2.5507927867324835e-116	1.3672637979717494e-22	0.0034271468457267398	2.1643394208975264e-193	0.00024222374694513063	0.0011718021758907095	1.1895151540937662e-22	0.0	2.032686428988937e-110	8.170940657653531e-121	7.195392002534973e-53	0.0	1.032017985795316e-223	2.3559275436630644e-220	9.508462388393743e-171	0.0
OXPHOS	0.0	0.0	0.0	1.2192574097194661e-296	3.347633005924385e-95	0.0	3.743867657957641e-50	2.032686428988937e-110	0.0	0.0	0.0	2.3831949768048574e-220	0.0	0.0	0.0	0.0
GLYC	0.0	0.0	0.0	0.0	3.166051593299826e-76	1.2699937449183792e-264	0.0	8.170940657653531e-121	0.0	0.0	0.0	6.874193818533538e-17	3.284367489745001e-237	5.444763927194419e-264	0.0	0.0
FAO	2.308032241866313e-289	0.0	1.5356731213284563e-255	3.159101180561793e-80	6.705050622530347e-48	0.0	8.806496107552433e-24	7.195392002534973e-53	0.0	0.0	0.0	2.0546104268630943e-120	3.3037908970380693e-203	2.765848386896856e-224	1.1098512253038803e-257	0.0
G2M	1.5999045870823761e-31	2.778189257985347e-13	7.326002692463515e-31	0.0	0.0	1.5158867526405738e-47	1.4676892141767555e-17	0.0	2.3831949768048574e-220	6.874193818533538e-17	2.0546104268630943e-120	0.0	0.0	0.0	0.0	0.0
KEGG_CC	0.0	1.9100624821627383e-175	1.2459207853631112e-124	0.0	0.0	3.420670980827874e-96	2.7671952908210367e-185	1.032017985795316e-223	0.0	3.284367489745001e-237	3.3037908970380693e-203	0.0	0.0	0.0	0.0	0.0
WP_CC	0.0	2.002334815968913e-199	3.635871586670162e-134	0.0	0.0	4.160947726837009e-109	2.783917975077067e-194	2.3559275436630644e-220	0.0	5.444763927194419e-264	2.765848386896856e-224	0.0	0.0	0.0	0.0	0.0
BIOCARTA_CC	0.0	0.0	3.1009757292707555e-164	0.0	1.8746402919832794e-108	2.440113386329174e-228	0.0	9.508462388393743e-171	0.0	0.0	1.1098512253038803e-257	0.0	0.0	0.0	0.0	0.0
PD-L1	0.0	0.0	0.0	0.0	8.52694769476219e-81	7.6155634592136185e-255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
