	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	0.0	0.7408558160803717	0.012931333173779373	0.005871376103087676	2.708368562349796e-05	0.07208792976299189	0.001831955041809339	0.03713181755671594	0.05756437113292545	0.7888386198299027	0.2334672093154271	0.0017045996762260738	0.9352624242198881	0.0024657213859641974	1.8882369398720688e-05
FAO	0.7408558160803717	0.0	1.4675021378181646e-05	0.016297780990230597	0.019033591496185255	0.5252600175737376	0.03884450133161955	0.0003504544523475132	0.1868127165606313	2.1433068587601762e-13	2.4637246022256796e-08	0.2551087001146605	1.1426296246359236e-08	5.56822022172175e-05	0.0088449661412445
G2M	0.012931333173779373	1.4675021378181646e-05	0.0	1.2139444445808276e-05	9.596866119635283e-09	0.8231850219656422	1.923929460671623e-07	1.8882369398720688e-05	0.013009699044380487	4.801277188301409e-06	0.023650099251070894	0.001585048208525701	5.56822022172175e-05	8.339011753206759e-08	1.5828832020560922e-09
GLYC	0.005871376103087676	0.016297780990230597	1.2139444445808276e-05	0.0	4.6082467094555365e-07	0.11576626243553408	2.930830032945927e-12	3.932374079431845e-05	8.532223701033972e-05	0.07931818484657797	0.3614707869611802	3.96825898574705e-09	0.02977211601057131	1.2924114724281232e-08	4.1267886607697187e-07
KEGG_CC	2.708368562349796e-05	0.019033591496185255	9.596866119635283e-09	4.6082467094555365e-07	0.0	0.13050680217858426	1.6084227843683163e-08	6.349283132427767e-06	0.0013341926761871413	0.03826666165208857	0.7352694561427336	5.4055259301021e-06	0.16464957061471314	3.174977506874539e-08	9.918567552927917e-32
NefAC	0.07208792976299189	0.5252600175737376	0.8231850219656422	0.11576626243553408	0.13050680217858426	0.0	0.869475236028857	0.00126923813044862	1.3173028216512325e-05	0.631938548223677	0.552333463627276	0.586423057886333	0.8767506981148385	0.01839481112014108	0.12178833723792683
NefMES	0.001831955041809339	0.03884450133161955	1.923929460671623e-07	2.930830032945927e-12	1.6084227843683163e-08	0.869475236028857	0.0	0.000638588005656535	0.0036105074369385563	0.11040751111644799	0.8160006648697484	9.109550530134704e-11	0.0863661329939343	6.154214716460321e-07	2.8969759104122786e-08
NefNPC	0.03713181755671594	0.0003504544523475132	1.8882369398720688e-05	3.932374079431845e-05	6.349283132427767e-06	0.00126923813044862	0.000638588005656535	0.0	1.4511983978804148e-09	0.0016773728397754418	0.0024095503955273386	0.007133713604321475	0.003966981013281172	1.9182610230910563e-13	2.3292383608771275e-06
NefOPC	0.05756437113292545	0.1868127165606313	0.013009699044380487	8.532223701033972e-05	0.0013341926761871413	1.3173028216512325e-05	0.0036105074369385563	1.4511983978804148e-09	0.0	0.2379969863097241	0.0827843979075817	0.023264985550442617	0.13554491945481942	1.5152824643710542e-07	0.0006680995595065247
OXPHOS	0.7888386198299027	2.1433068587601762e-13	4.801277188301409e-06	0.07931818484657797	0.03826666165208857	0.631938548223677	0.11040751111644799	0.0016773728397754418	0.2379969863097241	0.0	4.581717342642898e-10	0.9690775819028417	4.581717342642898e-10	0.0005317314514149998	0.01658452788600881
VerCL	0.2334672093154271	2.4637246022256796e-08	0.023650099251070894	0.3614707869611802	0.7352694561427336	0.552333463627276	0.8160006648697484	0.0024095503955273386	0.0827843979075817	4.581717342642898e-10	0.0	0.3765234818652653	4.911842500877844e-09	0.0048731596518953695	0.5448856929339969
VerMES	0.0017045996762260738	0.2551087001146605	0.001585048208525701	3.96825898574705e-09	5.4055259301021e-06	0.586423057886333	9.109550530134704e-11	0.007133713604321475	0.023264985550442617	0.9690775819028417	0.3765234818652653	0.0	0.5498456038599482	4.8869013920551475e-05	1.3719137214808335e-05
VerNL	0.9352624242198881	1.1426296246359236e-08	5.56822022172175e-05	0.02977211601057131	0.16464957061471314	0.8767506981148385	0.0863661329939343	0.003966981013281172	0.13554491945481942	4.581717342642898e-10	4.911842500877844e-09	0.5498456038599482	0.0	0.0007242666202187122	0.09157893487246947
VerPN	0.0024657213859641974	5.56822022172175e-05	8.339011753206759e-08	1.2924114724281232e-08	3.174977506874539e-08	0.01839481112014108	6.154214716460321e-07	1.9182610230910563e-13	1.5152824643710542e-07	0.0005317314514149998	0.0048731596518953695	4.8869013920551475e-05	0.0007242666202187122	0.0	4.658291953779836e-09
WP_CC	1.8882369398720688e-05	0.0088449661412445	1.5828832020560922e-09	4.1267886607697187e-07	9.918567552927917e-32	0.12178833723792683	2.8969759104122786e-08	2.3292383608771275e-06	0.0006680995595065247	0.01658452788600881	0.5448856929339969	1.3719137214808335e-05	0.09157893487246947	4.658291953779836e-09	0.0
