""	HILPDA	ADM	DDIT3	NDRG1	HERPUD1	DNAJB9	TRIB3	ENO2	AKAP12	SQSTM1	MT1X	ATF3	NAMPT	NRN1	SLC2A1	BNIP3	LGALS3	INSIG2	IGFBP3	PPP1R15A	VIM	PLOD2	GBE1	SLC2A3	FTL	WARS	ERO1L	XPOT	HSPA5	GDF15	ANXA2	EPAS1	LDHA	P4HA1	SERTAD1	PFKP	PGK1	EGLN3	SLC6A6	CA9	BNIP3L	RPL21	TRAM1	UFM1	ASNS	GOLT1B	SLC39A14	CDKN1A	HSPA9	CHI3L1	ANXA2.1	ANXA1	CD44	VIM.1	MT2A	C1S	NAMPT.1	EFEMP1	C1R	SOD2	IFITM3	TIMP1	SPP1	A2M	S100A11	MT1X.1	S100A10	FN1	LGALS1	S100A16	CLIC1	MGST1	RCAN1	TAGLN2	NPC2	SERPING1	C8orf4	EMP1	APOE	CTSB	C3	LGALS3.1	MT1E	EMP3	ACTN1	PRDX6	IGFBP7	SERPINE1	PLP2	MGP	CLIC4	GFPT2	GSN	NNMT	TUBA1C	GJA1	TNFRSF1A	WWTR1	CST3	S100B	SLC1A3	HEPN1	HOPX	MT3	SPARCL1	MLC1	GFAP	FABP7	BCAN	PON2	METTL7B	SPARC	GATM	RAMP1	PMP2	AQP4	DBI	EDNRB	PTPRZ1	CLU	PMP22	ATP1A2	S100A16.1	HEY1	PCDHGC3	TTYH1	NDRG2	PRCP	ATP1B2	AGT	PLTP	GPM6B	F3	RAB31	PPAP2B	ANXA5	TSPAN7	BCAN.1	PLP1	FIBIN	LHFPL3	OLIG1	PSAT1	SCRG1	OMG	APOD	SIRT2	TNR	THY1	PHYHIPL	NKAIN4	PTPRZ1.1	VCAN	DBI.1	PMP2.1	CNP	TNS3	LIMA1	CA10	PCDHGC3.1	CNTN1	SCD5	P2RX7	CADM2	TTYH1.1	FGF12	TMEM206	NEU4	FXYD6	RNF13	RTKN	GPM6B.1	LMF1	ALCAM	PGRMC1	HRASLS	BCAS1	RAB31.1	PLLP	FABP5	NLGN3	SERINC5	EPB41L2	GPR37L1	DLL3	DLL1	SOX4	HES6	TAGLN3	NEU4.1	MARCKSL1	STMN1	TCF12	BEX1	OLIG1.1	MAP2	FXYD6.1	PTPRS	MLLT11	NPPA	BCAN.2	MEST	ASCL1	BTG2	DCX	NXPH1	HN1	PFN2	SCG3	MYT1	CHD7	GPR56	TUBA1A	PCBP4	ETV1	SHD	TNR.1	AMOTL2	DBN1	HIP1	ABAT	ELAVL4	LMF1.1	GRIK2	SERINC5.1	TSPAN13	ELMO1	GLCCI1	SEZ6L	LRRN1	SEZ6	SOX11	STMN2	RND3	MIAT	DCX.1	NSG1	ELAVL4.1	MLLT11.1	DLX6.AS1	SOX11.1	NREP	FNBP1L	TAGLN3.1	STMN4	DLX5	SOX4.1	MAP1B	RBFOX2	IGFBPL1	STMN1.1	HN1.1	TMEM161B.AS1	DPYSL3	SEPT3	PKIA	ATP1B1	DYNC1I1	CD200	SNAP25	PAK3	NDRG4	KIF5A	UCHL1	ENO2.1	KIF5C	DDAH2	TUBB2A	LBH	TCF4	GNG3	NFIB	DPYSL5	CRABP1	DBN1.1	NFIX	CEP170	BLCAP
HILPDA	1	0.17295066508565	0.398957499973294	-0.0129099160254711	0.536416510555813	0.22403382676988	-0.108321529119166	-0.0934974949427852	0.210392991472414	-0.569928902795622	0.425902534385661	0.213190847582394	-0.181933366157886	-0.254423263867645	0.414244535148978	-0.32934617958138	-0.413512411662622	-0.193609156690625	0.478361763474819	0.202538483874696	0.410989466037756	0.271935182190835	-0.00279746765373399	0.0433597192238256	-0.487971937920807	0.128659078173906	0.248464694668535	0.345095827300122	0.58918712617156	-0.35195025429317	0.326318318528295	-0.153277609284881	0.619066209453665	0.404384855256347	0.507982795272876	0.209048738634013	-0.317957380522998	-0.153183641719035	0.275268602926824	0.551767830127449	-0.291199426638581	0.038538044919138	0.412109268857366	0.249080087053045	-0.323323126645476	0.014542519935089	0.280716546390902	0.0872631995004453	0.158836612389618	0.154774265291911	0.326318318528295	0.383390970528796	0.0722909304206884	0.410989466037756	0.541036226458338	0.063960835841304	-0.181933366157886	0.00688091970900743	-0.261125610240484	0.136349696081545	-0.227737951301183	-0.173570175106364	-0.0719054652880354	0.0316486180183487	0.463196781251548	0.425902534385661	0.403126179328884	0.00214598768399473	0.473324262879995	-0.172048980448026	0.347491436967633	0.337047130425156	-0.177945629721564	0.433473779688982	-0.442718533344599	0.0993665583219722	0.379077785449789	0.157061678111559	-0.281249741433811	-0.224085685678686	-0.479464955772277	-0.413512411662622	0.518435065168391	0.272582350296246	0.559844423273579	0.619617895013873	0.103190993253486	-0.0703830664153355	0.397709506592588	-0.0453997748896056	0.39744908552544	-0.0978358712257642	-0.235908545746064	-0.0261368900387194	0.37790771639198	0.308577832550108	0.165419858077511	0.453485336262293	-0.367695667838833	-0.458624029709134	0.149321842797584	0.16350463747776	0.0200852467231288	-0.32973875346333	-0.196913637436305	-0.0329685146501417	0.137467130989598	-0.410782185785026	-0.525505745753445	-0.0619847977648228	-0.3933854447387	0.0231273641204331	-0.223136104385962	0.198681424119443	0.350411035265029	0.208664671943845	-0.200312629586576	0.10101773594104	-0.430721450651004	-0.522859970263674	0.167596184194298	0.219135529639184	-0.172048980448026	-0.403925855356375	0.202327862898253	-0.48867830675807	-0.640180748691145	-0.384365374175623	-0.534172942662887	-0.324484533129005	-0.166185660720373	-0.516157546199587	-0.302122816268936	-0.209634064505102	-0.507196909442109	0.463415870574148	-0.403413131957615	-0.525505745753445	-0.10108575462967	0.392569490449394	-0.208425149822718	0.350182506455657	-0.236137968004801	0.131469520266248	0.505919181114753	0.0717811389101939	-0.537120937111847	-0.365598975252424	0.00905860542265496	0.115677375434221	-0.403723391961092	-0.430721450651004	-0.170665415837555	-0.200312629586576	0.350411035265029	-0.394168261765126	0.323305102275674	-0.0463572418441183	-0.0293098034189013	0.202327862898253	-0.350367023172386	-0.328144995178287	0.192954025232175	0.0595629673007244	-0.48867830675807	-0.183889864885206	0.180034863948056	0.0524583744854169	0.376472525946449	-0.498809750640224	-0.0343727062872614	-0.516157546199587	-0.366139201353382	0.430558027108419	0.334506937342979	0.0497721893480768	0.544404766530009	-0.209634064505102	0.00883823419444371	0.433051955051728	-0.279078581785092	-0.415591817946096	0.415403610895032	-0.0313374645655068	0.0844357818701643	-0.260698813363283	-0.0643484763289331	0.495164554921401	-0.339820902247899	0.0524583744854169	-0.184195618796232	0.519526355299563	0.362309566609078	0.0327545141043607	0.350182506455657	-0.389336332215551	0.376472525946449	-0.179229011466257	0.24581480154256	-0.0627078702206529	-0.525505745753445	-0.108021524360577	0.410894954633166	-0.372828650978861	0.202341886168724	0.524523260114354	0.56389753689606	0.246542108171468	-0.547852390511179	-0.564286562493814	0.057447900733891	-0.54711191521554	0.525427510665552	-0.389420238764631	0.125522993210756	0.361684315233337	-0.365598975252424	-0.250496515061905	-0.357756004805204	0.435372670355059	-0.546795478757756	-0.0273153497514366	-0.366139201353382	0.0276442945003336	-0.415591817946096	0.278264260957137	-0.143725547893256	-0.157347193452182	-0.518658000207824	-0.359699024100797	-0.158141974930976	-0.379507107292586	0.359194353054188	0.0638917294751859	-0.255238167379969	0.202341886168724	0.42770761286839	-0.0273153497514366	0.24581480154256	0.142578319077959	-0.379507107292586	0.355273264401772	-0.0265500132560694	-0.339820902247899	0.458041944078266	0.167420011116336	-0.0643484763289331	0.416039125313071	-0.0838523982803042	0.461688094884323	0.519526355299563	0.56389753689606	-0.332941458672626	0.0622088981729932	0.105853899663694	-0.196351463557463	-0.0621936318425354	0.322241754666253	-0.478890102814657	-0.0548978797086966	0.111811963869685	-0.589353152370991	-0.556925019204306	-0.304975910857061	-0.0934974949427852	-0.271775759747581	0.442942167605274	0.0816889689108755	-0.00202137092035967	-0.0943560997827558	0.0724068900355017	0.14644590698221	0.398783860031445	0.329566385681266	-0.357756004805204	0.304137039594374	0.482806596375509	-0.11397978279469
ADM	0.17295066508565	1	0.243397438325287	-0.0512333777144594	0.284281564740603	0.463198296230906	-0.0929293388377583	-0.330015334310301	0.0717300384474569	-0.281657270881223	0.424757792675075	0.288708606345239	-0.310491057251653	-0.266833664006712	0.240208950614586	-0.057681984467577	-0.344382621632934	0.220917669612136	-0.018678141664166	0.16350267112226	0.317549734538713	-0.152334320983338	0.491067157286905	0.0374300123237744	-0.321761338309458	-0.0577763404896685	0.09437626066191	0.107074545724699	0.372019185853977	-0.312343838161359	0.224330218885383	0.0951400044866696	0.195046833256128	-0.00523075757708186	0.00210741397879223	0.131392217473345	0.0853995806614827	0.0835042637928673	-0.00630033300411667	0.258802705540789	-0.00924055832816201	0.325424985699954	0.459527384708614	0.11136457881146	-0.24595305312042	0.345144073565844	-0.0380701882167625	-0.0311553951231261	-0.0652730021938067	0.23736919734192	0.224330218885383	-0.19750249825923	-0.148143616158614	0.317549734538713	0.307564039439963	0.0460770483540623	-0.310491057251653	-0.170176310578538	-0.142130002709482	0.121445562227292	-0.127503770453435	0.103955436299488	-0.173611506850911	0.218051017901035	0.3415212917724	0.424757792675075	0.214455505736042	-0.0355589739705181	0.35650921563886	-0.0100922486469583	0.185298057621657	0.369859524510132	-0.217382173937111	0.364361314807855	-0.121892248064274	0.00605238171389722	-0.0828581445193194	-0.182441933074816	-0.0238647706117312	-0.307783827983805	-0.118968309938733	-0.344382621632934	0.326802024245497	0.117237998401503	0.177842339205821	0.317583413695219	0.220876842860708	0.253837666077184	0.421972017554338	-0.195864417116548	0.187624289003678	-0.585961614552877	-0.0944136689983753	0.0343274122890076	0.190612838284694	0.333767977026698	-0.0493163461417069	-0.0352330980259625	-0.118415836584227	-0.229383995796903	-0.130095395142549	0.133761328255589	0.469304517649024	-0.0892062964872873	-0.0666627044129601	-0.1017198317596	-0.0349892143035997	-0.112058711276982	-0.215774159307849	0.0605773819408634	-0.000608283635212393	-0.145213451851334	-0.399504329830429	-0.065651125503415	0.265738256239336	0.190671922479672	0.0543872539736646	0.0295749608873118	-0.268588864707488	-0.204880447734669	0.106202772217998	0.00483718464052674	-0.0100922486469583	-0.0277163531339193	0.0943581586008583	-0.194473005689913	-0.234692910770629	-0.0362989831186627	-0.275029935409438	-0.0522046737113207	-0.243219719592859	-0.229589566842152	0.0378482243179437	-0.139055798826279	-0.0706430213349882	0.303728344778226	-0.303836607533915	-0.215774159307849	-0.213424542859834	0.19229925779368	-0.273165889268605	-0.084264899967661	-0.241321877758646	0.219556363544547	0.178543986642888	0.0692184607835027	-0.181010161044248	-0.14584834473938	-0.16472327833764	-0.308168555049591	-0.353984172350267	-0.268588864707488	-0.364394061669371	0.0543872539736646	0.265738256239336	-0.460400634349049	-0.0179043368226416	-0.0438640519676766	-0.00780141991053968	0.0943581586008583	-0.173365963657976	0.107160200326886	-0.253437983445937	0.165762554177507	-0.194473005689913	-0.153330050878057	-0.0836791079490773	-0.1939606707474	0.335831456604096	-0.151407231307243	0.0302158360015422	-0.229589566842152	-0.309495249665685	-0.00500786138327327	-0.0591937396391436	0.0507679213701884	0.169848843194421	-0.139055798826279	0.42716626024432	0.180125646172686	-0.289983325515651	-0.180697104155802	0.0101686191448718	-0.304169048389023	0.15320236531008	0.302076123828197	0.0509162031898085	0.108641733602534	0.0610484628300786	-0.1939606707474	-0.172336127304881	0.264076518111287	0.057793277181983	-0.0803076961922548	-0.084264899967661	-0.317307415532617	0.335831456604096	-0.168216820738125	0.247630989873917	0.134499634365559	-0.215774159307849	0.211328044501547	0.21150086868528	-0.0341052930076905	0.362171897715586	0.264749713522627	0.200888205205896	-0.233544012578213	-0.333598571257928	-0.111455122010413	0.00675917752159088	-0.304640595425733	0.184353720488251	0.190146457716052	-0.0263447918214422	0.229535665749802	-0.14584834473938	-0.169361368220589	-0.247294004080733	0.0902088243663065	-0.368921441522282	0.18656411421779	-0.309495249665685	-0.151791181460537	-0.180697104155802	-0.0671495177801279	0.226128615920685	-0.18674898054514	-0.0248529256096578	-0.20973416967963	0.138555311799261	-0.3636016886193	0.381777511925055	0.103980685955462	-0.411406240743816	0.362171897715586	0.204277214030651	0.18656411421779	0.247630989873917	0.012622425332115	-0.3636016886193	0.153362564665826	-0.101138351605344	0.0610484628300786	0.126988084152645	0.0449391354805521	0.0509162031898085	0.134656492997591	0.0293353610749361	0.501195027371598	0.264076518111287	0.200888205205896	-0.175022729546079	0.0220690927701495	-0.134273397448037	-0.0995517797608469	-0.0843147389039901	-0.303728162348613	-0.357104175224843	-0.413564115188931	-0.199510273210989	-0.259306314259161	-0.252140151128902	-0.0319171966666569	-0.330015334310301	-0.341008607219265	0.260596532833779	-0.0146378082521703	0.325762787251254	-0.10737897888449	0.0739343675634439	0.239003687420913	-0.0363791216421599	0.067568259850607	-0.247294004080733	0.247200541508007	0.111173730257925	-0.233046672046786
DDIT3	0.398957499973294	0.243397438325287	1	-0.119444002575465	0.807799657575819	0.658270107223635	0.045537327246224	0.062428026341218	0.493632716561929	-0.550493970673496	0.530581781207846	0.618602470387495	0.0095704742176734	-0.185954315603219	0.26041881410135	0.0540976986880861	-0.523270568515427	0.297419349199829	0.315075151716442	0.399434058095574	0.457446968438901	0.0192751989138763	0.155374612636287	0.0748324830997255	-0.617698804623018	0.475943467962557	0.3043651799475	0.63935182190835	0.734692230972199	-0.247061085715784	0.210900198792484	-0.523375374010529	0.699427124151587	0.522305215899126	0.201040868510474	0.557979211764009	-0.526490055034539	0.205117250662075	0.300202482818095	0.615173364426207	-0.265085921665856	-0.105594605119659	0.813497145332164	0.107416231838457	-0.15739388589292	0.269595937524582	0.23980281960966	0.35363790245281	0.481044714227307	0.232577054754315	0.210900198792484	0.210032154465742	-0.0261975280586802	0.457446968438901	0.792305031382409	0.0598022563481034	0.0095704742176734	0.0383305315926609	-0.0638096098248354	0.442060915766176	-0.255291269348763	-0.35099620575362	-0.316231314040654	0.0295996667045412	0.549638279255368	0.530581781207846	0.507043041923169	0.283837365023594	0.500126578467676	-0.342431172836809	0.201191511842574	0.269441836931895	-0.26680425786891	0.687062056856398	-0.594652394784198	0.00845742617328684	0.423682312713105	-0.142620584102234	-0.683381200854215	-0.568159329213755	-0.698565688592896	-0.523270568515427	0.554716334682248	0.385821696640922	0.793830032911955	0.682303662074143	0.0221377329887726	-0.345081221345282	0.580609390735513	-0.53451416262915	0.834349981596885	-0.234367996540215	-0.512159437981504	-0.280116031880604	0.81589228885218	0.214022532404534	0.174540966110106	0.231309029568318	-0.752763875899883	-0.786446878122824	0.346506894612792	-0.0518763416976105	0.0113207026785029	-0.446792973214971	-0.489387161715306	-0.43316814231483	0.267885907690347	-0.674154121957781	-0.781044150965751	-0.424796949064646	-0.574100456727431	-0.294671487408676	-0.571237961498159	-0.171138516699248	0.419554343572069	0.131748315313819	-0.559773413471857	0.216749417558417	-0.623469904837931	-0.818420439790739	0.367850234579015	-0.0997523924832267	-0.342431172836809	-0.642495054466421	0.292457986029171	-0.730320699765081	-0.793410539012175	-0.627044051909408	-0.710979540980677	-0.593738163009837	-0.440727112400786	-0.726920231481077	-0.328053979879909	-0.611932948567422	-0.767469275538813	0.54434785479894	-0.703179689176735	-0.781044150965751	-0.0624364169961261	0.431750560100469	-0.62119215279538	0.113955815044328	-0.106614380455989	0.20767542926843	0.684813007390075	-0.00546085531245527	-0.574290567214099	-0.518002441447504	-0.0886653711650871	-0.202192796661607	-0.701418778169147	-0.623469904837931	-0.0546101113218486	-0.559773413471857	0.419554343572069	-0.424974434723327	0.498635683396506	-0.221252790815341	-0.1527304385469	0.292457986029171	-0.169746211823249	-0.63760753682808	0.283912026314026	-0.366914598865514	-0.730320699765081	0.0282440709437642	-0.154665524605304	-0.285039520567302	0.564810603301684	-0.712047135280859	0.119700150623909	-0.726920231481077	-0.549747124695426	0.63328133846484	0.309598229416432	0.247304593466639	0.817359189548608	-0.611932948567422	-0.26756240792373	0.112368272059216	-0.145098740721965	-0.718498655455819	0.764866502155447	-0.386388298920966	0.00603641583075738	-0.376534834328267	-0.455621884459517	0.640271919372022	-0.332676143056782	-0.285039520567302	-0.729593198908049	0.809317705738567	0.654973045992248	0.0591472414265279	0.113955815044328	-0.484516774997402	0.564810603301684	-0.53017199871421	0.233535621923305	0.126967234686812	-0.781044150965751	-0.202536463902218	0.533133356058024	-0.605501861190987	0.134451193871714	0.556651664523819	0.766690032309848	0.0290522153174125	-0.821721851732078	-0.432570237052895	0.320747894809933	-0.768660476616391	0.584644402296942	-0.206906713203725	-0.0950940112671734	0.307240228111262	-0.518002441447504	-0.553902324619289	-0.553624306484209	0.54938659845375	-0.750670057889692	-0.286618167904385	-0.549747124695426	0.249190835928707	-0.718498655455819	0.392752455286258	-0.0341885780267782	-0.133316940479763	-0.593743446014779	-0.525836244327325	-0.059391813478849	-0.657014267026765	0.380111046936798	-0.227335860241212	-0.241817625619466	0.134451193871714	0.521604285449303	-0.286618167904385	0.233535621923305	0.0066547840071171	-0.657014267026765	0.46941767495341	-0.137949786203394	-0.332676143056782	0.355143569067372	0.22387215646449	-0.455621884459517	0.791445105791203	-0.374191782790806	0.717340007011635	0.809317705738567	0.766690032309848	-0.477294324557136	0.350673398613405	-0.182341439444041	-0.500054714062213	-0.0140200462845617	0.0408898383105199	-0.393349279462221	-0.0967058716132685	0.287874357711876	-0.843122100538303	-0.62628108499714	-0.427975686523579	0.062428026341218	-0.292477020385213	0.732453751856092	0.401196600619393	0.269585837662193	0.0258960471663574	-0.181206630055894	0.721904251362267	0.247106418559663	0.500305865779362	-0.553624306484209	0.242993832285958	0.764894121394519	-0.276141114500392
NDRG1	-0.0129099160254711	-0.0512333777144594	-0.119444002575465	1	-0.00511899871518097	-0.161753685721417	0.136102404835503	0.0762442107880126	-0.0348766505748667	0.0340074020337627	0.166306159847803	0.101132757835405	0.287684868755202	0.203476256097549	0.264382815861057	0.147357186489103	0.138972591498441	-0.100198170953767	0.295554254227132	-0.0788981827045683	0.259575902893708	-0.281980544168932	0.135671296093975	0.170345794038556	0.0260877503236326	-0.184164736524696	-0.0422818308331318	-0.311664622415673	-0.041791909815998	-0.174820304996421	0.409649680446181	0.244303590209737	0.109002725991705	0.152007668126291	0.113530416609612	-0.0369631267620132	0.221937600330965	0.306535484992478	-0.0179738316450054	0.266231474013822	0.466494852469174	0.305834865307653	-0.063070494126056	0.0243791255267224	0.0175227950980706	0.40270283971227	0.266130907812535	-0.0942786416073542	-0.0692728196193711	0.163938269581252	0.409649680446181	0.180623142086612	0.0994340775183861	0.259575902893708	0.0205611444697912	0.113307986563298	0.287684868755202	0.0713658218714462	-0.225572268885529	-0.0714567983241998	0.348145752667966	0.554244671108664	0.0313263935625031	-0.000422174247875873	0.280515753357476	0.166306159847803	0.196514071341932	0.384152733226702	0.246187641847226	0.591506171113034	0.561240923477033	0.163627054812147	0.245504929995329	-0.0286753350677905	0.160026764635332	0.418524771995029	-0.0747646197935938	-0.113491415602539	0.18392327212234	0.407295285986344	0.163136662848851	0.138972591498441	0.00855209732382781	-0.00630724752529093	-0.00870476062840567	0.150466778736294	0.287007012606376	0.183725198282635	0.144461672478943	0.382799623585898	-0.0783623461591874	0.0663312441259313	0.330829033608263	0.122430687266501	-0.0907464478104178	0.313830965206945	0.369027412386122	0.297661512823426	0.289077134785577	0.117318175770624	-0.178289879646544	0.473299146009282	-2.7619239072483e-05	0.284801901881779	0.121974212332126	0.378939572717552	0.222514815344508	0.121187199978246	-0.008082259494599	0.203548975106753	0.229430882465765	0.348636567134465	-0.318287296412509	0.268848314634021	0.24778590622472	0.233380627881253	0.583083196645292	0.239143337441258	-0.149897962255649	0.180526727246418	0.41573799403137	0.440100534831756	0.591506171113034	0.141149461453972	0.169372944216712	0.0888140333703338	0.0588020980521833	0.238302912353588	-0.0810076943470876	0.232555857580287	0.0735678249460774	0.0550681400812068	0.0398300115468619	0.311742702121068	0.0991677907619278	0.167854119141473	0.0167906716117147	-0.008082259494599	0.341627223790614	0.179994802537075	0.168692757330412	0.463489366495843	-0.092028159193254	0.177521590883709	0.0329836450779852	0.348401686860447	0.0855719775433444	0.0303717623385843	0.145090505449556	0.140843552160448	0.0863165704751888	-0.149897962255649	-0.367211573665386	0.583083196645292	0.24778590622472	0.0136847308532344	0.102595450983134	0.19745553389912	0.340804645358035	0.169372944216712	-0.253975179588178	0.169424375823649	-0.283201656377432	0.28020176417404	0.0888140333703338	-0.0022855211674664	-0.0227901452535017	-0.369722593683507	0.0906743114855829	0.108576162188252	-0.476611418477116	0.0550681400812068	-0.000443034348272389	-0.0466298992830069	0.0514695202662479	0.0903024021799164	-0.0512464905100225	0.311742702121068	0.0370600854409512	0.186022955821842	-0.223991407347844	-0.0438253617256003	-0.0141994742244714	-0.0307998411213955	-0.10343117575023	0.142883996282474	-0.0524360770969111	-0.138991043170114	-0.219746784796211	-0.369722593683507	0.32407144875728	-0.00106809929330098	-0.147299228817238	-0.199847220158548	0.463489366495843	-0.154239077338725	0.0906743114855829	-0.0593998933687605	0.306230702222067	0.095930707174884	-0.008082259494599	-0.167869307780681	-0.291582794107507	0.0280468905534239	0.069827923594541	0.0844983605050799	-0.0113571398743538	0.110918126048225	-0.0331455341613278	-0.060741067632869	-0.397567409297894	0.0305323501505753	0.190723431777857	0.150692083358826	-0.0452121116772861	-0.000452035405156657	0.0303717623385843	0.111153957835017	0.0907837784556339	-0.0338693446840248	-0.191878389887707	0.294071555582747	-0.000443034348272389	-0.108140508508648	-0.0438253617256003	-0.281212371942971	0.14750542139248	-0.293496057654676	-0.0211031574694795	-0.195247354370181	0.0371195580921748	-0.0551958644948078	0.0350930376040356	0.18985126981491	-0.209304692454335	0.069827923594541	-0.131038722289716	0.294071555582747	0.306230702222067	0.0924141840799216	-0.0551958644948078	0.0733881639324203	-0.13571192861728	-0.219746784796211	-0.103058090257605	0.330578630641536	-0.0524360770969111	-0.349245083843425	-0.246891679947015	-0.00645385091243516	-0.00106809929330098	-0.0113571398743538	0.337623094500722	-0.0505167147866841	0.108905495393394	0.35114820868258	0.244988710490358	0.08043631717982	-0.0193200267646353	-0.292678279566133	-0.424220790760957	0.0746155691321013	-0.069141637945183	0.0817599010213486	0.0762442107880126	-0.124638089882948	0.104779313151089	0.10499374099874	0.180843979462318	-0.0567665873244785	0.173859603307805	-0.0825130011449748	0.0603178154774564	0.00136918728897051	0.0907837784556339	0.107136621032769	-0.0672471756803083	-0.0613697549909344
HERPUD1	0.536416510555813	0.284281564740603	0.807799657575819	-0.00511899871518097	1	0.582349635870827	-0.197263053829353	-0.00608415710335947	0.435982430124005	-0.817453805268826	0.697806368157464	0.424636866245774	-0.0967719091750452	-0.462858940854623	0.378307554405725	0.059450431526332	-0.692166216542992	0.144213410092287	0.405941321741799	0.249505873944006	0.696196760857595	0.0350001408153891	0.292144501838855	0.0270941239194847	-0.822998746257467	0.304040663599805	0.48727368781908	0.407395468852122	0.884089045825212	-0.578533208638878	0.380166123313493	-0.428395491188356	0.821797950310619	0.395228164631642	0.0867338890199929	0.599900127899219	-0.465257735863349	0.131958314760269	0.389541631341427	0.758143707781665	-0.316986434136758	-0.0635707480793266	0.741469432863593	0.0525109326154662	-0.402071015628566	0.41504090929838	0.134708934590766	0.0797540295051941	0.256059402729099	0.458244495809795	0.380166123313493	0.194075770333014	0.0114330442247724	0.696196760857595	0.916976450811242	0.0903431913817097	-0.0967719091750452	-0.254123608719677	-0.145465016116078	0.326350948852937	-0.329723953280367	-0.181450320816302	-0.249446673212154	0.0468390829713407	0.699616535417013	0.697806368157464	0.730773872821367	0.237934772369496	0.708871272398144	-0.239551022271168	0.364856285756183	0.36636625402902	-0.322214860976365	0.840895430492067	-0.737833482403418	0.228153997873705	0.422161856121633	-0.101214566720759	-0.523804035477709	-0.518219549643251	-0.608840223400673	-0.692166216542992	0.750177029222592	0.321097621967978	0.923089897515531	0.833164956973615	0.132814860782137	-0.0809266623742252	0.83544103865431	-0.398573355591876	0.697308367250419	-0.280515056344778	-0.463658344962742	-0.27321561166806	0.74211512483527	0.337567856022577	0.100987552890746	0.362700897431042	-0.673938489895767	-0.892046494328053	0.149232109404817	0.113827842753977	0.1205546766733	-0.279355240323312	-0.437040390709292	-0.346815717328159	0.271310558295088	-0.74347821780159	-0.881765883247533	-0.388812110511917	-0.54720914581385	-0.139528433540478	-0.700952552983004	-0.116940130152265	0.407567283049615	0.280303228945429	-0.352400280853866	0.237906997747925	-0.818538025496326	-0.827147458962025	0.343569038871845	0.108693262297265	-0.239551022271168	-0.712271196843405	0.276187224256762	-0.838440892012077	-0.893529581428684	-0.602894270950174	-0.902708258676899	-0.517580577964625	-0.443002494860238	-0.873611332045601	-0.373336518674548	-0.571504753247737	-0.776270800618034	0.640650392292251	-0.788421206991824	-0.881765883247533	-0.0313987629610854	0.615309075202977	-0.732984655007152	0.133362389860515	-0.25345915431133	0.164318001936454	0.80476502557716	0.0329844652589031	-0.727142933446763	-0.701966695703771	-0.0954124288518107	-0.0854699689332117	-0.771218927142118	-0.818538025496326	-0.265136537514676	-0.352400280853866	0.407567283049615	-0.454380222915617	0.520028978835932	-0.190991350050548	-0.0581160822305334	0.276187224256762	-0.396820446782951	-0.487619375032169	0.12032319559646	-0.349025178762709	-0.838440892012077	0.0151360033873385	-0.022551011588621	-0.358302679279841	0.657625036781951	-0.76159220446006	-0.0583767773087169	-0.873611332045601	-0.588010841813819	0.496452520449793	0.491928559011845	0.332200916215617	0.779629253520866	-0.571504753247737	-0.145980264480435	0.192208461159717	-0.241741371658427	-0.53667242553051	0.723219603055985	-0.353990659569571	0.111432908265086	-0.263007641905494	-0.35744321983613	0.693919669190661	-0.289123516461319	-0.358302679279841	-0.630921855228184	0.910969402272663	0.670074593310589	0.0333734414407065	0.133362389860515	-0.725635218220152	0.657625036781951	-0.623715914178362	0.387405937747944	-0.0670746622615728	-0.881765883247533	-0.201660883524308	0.561428625534977	-0.643395301815936	0.137997372093498	0.728727637809517	0.895412700771183	0.167763647681839	-0.920282135771284	-0.659431800472055	0.179473233907957	-0.935031625194106	0.574313291904475	-0.2811959790894	-0.136365661633245	0.651069065868967	-0.701966695703771	-0.508018455556235	-0.679963329730402	0.595287132289746	-0.848656592053933	-0.300201705905603	-0.588010841813819	-0.00523732248763495	-0.53667242553051	0.436445159203937	-0.0433787147342425	-0.268268776760994	-0.688456265168002	-0.570295683182855	-0.0855878654037954	-0.752691118045055	0.63067121688989	-0.144459613660841	-0.473511537636069	0.137997372093498	0.471509123380502	-0.300201705905603	0.387405937747944	0.132291339796593	-0.752691118045055	0.656587975142685	0.0391358790813398	-0.289123516461319	0.288550670189884	0.353976247396465	-0.35744321983613	0.60812922385471	-0.225056593219302	0.822692992346441	0.910969402272663	0.895412700771183	-0.559026917104408	0.28992956317124	-0.21865219278695	-0.456120739970302	0.0605128982040697	0.120868787088833	-0.612535327667699	-0.200130676681069	0.183150904568925	-0.893362622934262	-0.774054580044808	-0.490435915887569	-0.00608415710335947	-0.438867844271776	0.711567003361118	0.24606861885353	0.33286345665848	-0.0711772263641369	0.0935075791222674	0.67354611024194	0.354739020526999	0.722073494433193	-0.679963329730402	0.449193982424297	0.728038674703826	-0.235630644147858
