	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	1.0	-0.18467695826186392	0.11873451496093006	0.19222412807318467	0.2651038688774538	0.322736801982085	0.14099485420240138	0.30718505812845437	0.35338288545835717	-0.14960930055269678	0.4100247760625119	0.060034305317324184	-0.03289498761196875	0.30657518582046883	0.31221650466933487
FAO	-0.18467695826186392	1.0	-0.5070707070707071	0.15349723651610445	-0.5072231751477034	0.04158566800076234	0.4375452639603583	-0.2490184867543358	-0.00895749952353726	0.556927768248523	0.08275204878978464	0.4401372212692967	-0.3117591004383457	-0.40194396798170384	-0.5065370688012197
G2M	0.11873451496093006	-0.5070707070707071	1.0	0.008500095292548122	0.9584524490184868	0.018791690489803697	-0.8489803697350867	0.26815323041738137	0.03137030684200495	-0.10775681341719077	-0.21349342481417954	-0.673642081189251	0.5539546407470936	0.4619401562797789	0.9461787688202783
GLYC	0.19222412807318467	0.15349723651610445	0.008500095292548122	1.0	0.07749190013340956	-0.40247760625119117	0.32769201448446733	-0.5357347055460263	-0.4229083285687059	-0.1126357918810749	-0.3699256718124643	0.5755288736420812	0.19847531923003622	-0.5079092814941871	0.07886411282637698
KEGG_CC	0.2651038688774538	-0.5072231751477034	0.9584524490184868	0.07749190013340956	1.0	0.02931198780255384	-0.7705355441204498	0.27112635791881073	0.052792071659996186	-0.13077949304364397	-0.18940346864875166	-0.5914617876882028	0.5579950447874976	0.43663045549838003	0.9958071278825996
NefAC	0.322736801982085	0.04158566800076234	0.018791690489803697	-0.40247760625119117	0.02931198780255384	1.0	-0.13756432246998285	0.8480655612731084	0.9618067467124071	0.1957308938441014	0.8424242424242424	-0.46948732609109967	-0.27409948542024015	0.7317324185248714	0.039146178768820275
NefMES	0.14099485420240138	0.4375452639603583	-0.8489803697350867	0.32769201448446733	-0.7705355441204498	-0.13756432246998285	1.0	-0.42283209453020776	-0.16805793786925863	-0.09616923956546598	0.12948351438917477	0.8738326662854965	-0.5356584715075281	-0.5693539165237278	-0.7445397369925671
NefNPC	0.30718505812845437	-0.2490184867543358	0.26815323041738137	-0.5357347055460263	0.27112635791881073	0.8480655612731084	-0.42283209453020776	1.0	0.8896131122546217	0.0642271774347246	0.6978845054316752	-0.6935391652372784	-0.004612159329140462	0.9459500667047837	0.27387078330474557
NefOPC	0.35338288545835717	-0.00895749952353726	0.03137030684200495	-0.4229083285687059	0.052792071659996186	0.9618067467124071	-0.16805793786925863	0.8896131122546217	1.0	0.16356012959786545	0.7992757766342672	-0.4829807509052792	-0.1935963407661521	0.7947779683628741	0.06453211358871737
OXPHOS	-0.14960930055269678	0.556927768248523	-0.10775681341719077	-0.1126357918810749	-0.13077949304364397	0.1957308938441014	-0.09616923956546598	0.0642271774347246	0.16356012959786545	1.0	0.10524109014675052	-0.08267581475128645	-0.3723651610444063	-0.08496283590623213	-0.12315608919382505
VerCL	0.4100247760625119	0.08275204878978464	-0.21349342481417954	-0.3699256718124643	-0.18940346864875166	0.8424242424242424	0.12948351438917477	0.6978845054316752	0.7992757766342672	0.10524109014675052	1.0	-0.2231751477034496	-0.44524490184867543	0.5442729178578235	-0.1652372784448256
VerMES	0.060034305317324184	0.4401372212692967	-0.673642081189251	0.5755288736420812	-0.5914617876882028	-0.46948732609109967	0.8738326662854965	-0.6935391652372784	-0.4829807509052792	-0.08267581475128645	-0.2231751477034496	1.0	-0.2741757194587383	-0.7934057556699066	-0.5677530017152659
VerNL	-0.03289498761196875	-0.3117591004383457	0.5539546407470936	0.19847531923003622	0.5579950447874976	-0.27409948542024015	-0.5356584715075281	-0.004612159329140462	-0.1935963407661521	-0.3723651610444063	-0.44524490184867543	-0.2741757194587383	1.0	0.19054697922622452	0.5340575566990662
VerPN	0.30657518582046883	-0.40194396798170384	0.4619401562797789	-0.5079092814941871	0.43663045549838003	0.7317324185248714	-0.5693539165237278	0.9459500667047837	0.7947779683628741	-0.08496283590623213	0.5442729178578235	-0.7934057556699066	0.19054697922622452	1.0	0.43259005145797597
WP_CC	0.31221650466933487	-0.5065370688012197	0.9461787688202783	0.07886411282637698	0.9958071278825996	0.039146178768820275	-0.7445397369925671	0.27387078330474557	0.06453211358871737	-0.12315608919382505	-0.1652372784448256	-0.5677530017152659	0.5340575566990662	0.43259005145797597	1.0
