G1	G2	Consistency
VerMES	VerCL	0.004959076980717032
VerMES	VerNL	0.009001214882164401
VerMES	VerPN	0.0068399650315403605
VerCL	VerNL	0.01651309578406106
VerCL	VerPN	0.010691332810214678
VerNL	VerPN	0.002787464987059618
