G1	G2	Consistency
NefMES	NefAC	0.07285238314478382
NefMES	NefOPC	0.03815554229306156
NefMES	NefNPC	0.0072008647361959666
NefAC	NefOPC	0.06715939439635982
NefAC	NefNPC	0.09940812423928704
NefOPC	NefNPC	0.030879192194225163
