	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES
NefMES	0.0	0.00015711517110049582	0.0	0.0	0.0	7.076611200196771e-174	1.885671259498519e-217	0.0
NefAC	0.00015711517110049582	0.0	0.8485299196401788	1.0206958073391254e-09	1.1763317131664986e-07	7.921562332784533e-10	5.600877673096939e-06	1.2266630107509714e-11
NefOPC	0.0	0.8485299196401788	0.0	0.0	0.0	6.211011955955579e-308	1.799439856151227e-275	0.0
NefNPC	0.0	1.0206958073391254e-09	0.0	0.0	0.0	9.610025586517575e-226	0.0	0.0
VerPN	0.0	1.1763317131664986e-07	0.0	0.0	0.0	1.7838537575545334e-223	0.0	0.0
VerNL	7.076611200196771e-174	7.921562332784533e-10	6.211011955955579e-308	9.610025586517575e-226	1.7838537575545334e-223	0.0	2.6966707460225217e-20	1.0384623480077052e-227
VerCL	1.885671259498519e-217	5.600877673096939e-06	1.799439856151227e-275	0.0	0.0	2.6966707460225217e-20	0.0	1e-323
VerMES	0.0	1.2266630107509714e-11	0.0	0.0	0.0	1.0384623480077052e-227	1e-323	0.0
