	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES
NefMES	0.0	0.0	0.0	2.3288389669502236e-48	9.607348047691021e-249	6.825672254181243e-08	0.30548399098334805	1.4439172894974116e-260
NefAC	0.0	0.0	0.0	5.886816218919051e-42	8.087359172562949e-179	8.264398204133601e-18	1.948322773320953e-10	1.706272385365398e-198
NefOPC	0.0	0.0	0.0	3.179321019355363e-05	1.5062174236820655e-35	2.8010560787217017e-245	5.648724517134305e-51	0.0
NefNPC	2.3288389669502236e-48	5.886816218919051e-42	3.179321019355363e-05	0.0	0.0	1.0303155676938094e-192	1.2620563640187915e-288	2.4892119358805357e-08
VerPN	9.607348047691021e-249	8.087359172562949e-179	1.5062174236820655e-35	0.0	0.0	2.0246815682904293e-174	0.0	0.15904616147503933
VerNL	6.825672254181243e-08	8.264398204133601e-18	2.8010560787217017e-245	1.0303155676938094e-192	2.0246815682904293e-174	0.0	0.0	8.643541103420029e-225
VerCL	0.30548399098334805	1.948322773320953e-10	5.648724517134305e-51	1.2620563640187915e-288	0.0	0.0	0.0	5.360236406059032e-157
VerMES	1.4439172894974116e-260	1.706272385365398e-198	0.0	2.4892119358805357e-08	0.15904616147503933	8.643541103420029e-225	5.360236406059032e-157	0.0
