	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES
NefMES	0.0	2.6977808694319985e-16	4.331146133546317e-16	3.717157044477239e-10	4.1992911054335445e-06	0.21437541845229438	8.450488859111997e-10	6.632771095714148e-05
NefAC	2.6977808694319985e-16	0.0	6.227196035432979e-37	1.708781842136285e-43	9.347290633675676e-15	0.09949901167894622	2.0401826088581304e-41	2.4730021346375598e-14
NefOPC	4.331146133546317e-16	6.227196035432979e-37	0.0	8.573458737212093e-25	1.8036561118643007e-10	0.6723138502224586	1.2880462109132596e-25	3.905204625481652e-06
NefNPC	3.717157044477239e-10	1.708781842136285e-43	8.573458737212093e-25	0.0	7.478423186728941e-21	0.0028552289058535883	7.167872823981477e-59	9.184679581929946e-20
VerPN	4.1992911054335445e-06	9.347290633675676e-15	1.8036561118643007e-10	7.478423186728941e-21	0.0	4.30925852534036e-07	2.1210225928930938e-13	2.5634340445377887e-10
VerNL	0.21437541845229438	0.09949901167894622	0.6723138502224586	0.0028552289058535883	4.30925852534036e-07	0.0	7.206213275054773e-05	0.23907819787065562
VerCL	8.450488859111997e-10	2.0401826088581304e-41	1.2880462109132596e-25	7.167872823981477e-59	2.1210225928930938e-13	7.206213275054773e-05	0.0	4.990782798638966e-17
VerMES	6.632771095714148e-05	2.4730021346375598e-14	3.905204625481652e-06	9.184679581929946e-20	2.5634340445377887e-10	0.23907819787065562	4.990782798638966e-17	0.0
