	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	PD-L1	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	1.0	0.8211068211068211	0.8167310167310168	0.8200772200772201	0.893951093951094	0.29498069498069496	0.5534105534105535	0.41364221364221365	0.3637065637065637	0.6741312741312742	0.4200772200772201	0.39716859716859715	0.42368082368082366	0.3150579150579151	0.41544401544401544	0.8867438867438867
FAO	0.8211068211068211	1.0	0.6913770913770914	0.8592020592020592	0.7492921492921493	0.3541827541827542	0.5665379665379665	0.35263835263835264	0.3981981981981982	0.8527670527670528	0.4888030888030888	0.37683397683397685	0.48674388674388674	0.3912483912483912	0.4146718146718147	0.7320463320463321
G2M	0.8167310167310168	0.6913770913770914	1.0	0.7577863577863578	0.9657657657657658	0.20463320463320464	0.538996138996139	0.5369369369369369	0.4774774774774775	0.6005148005148006	0.23243243243243245	0.4061776061776062	0.3781209781209781	0.2985842985842986	0.5433719433719434	0.9657657657657658
GLYC	0.8200772200772201	0.8592020592020592	0.7577863577863578	1.0	0.8172458172458172	0.35263835263835264	0.7871299871299872	0.3462033462033462	0.32715572715572716	0.7400257400257401	0.5268983268983269	0.45842985842985845	0.623938223938224	0.36087516087516086	0.3752895752895753	0.8072072072072072
KEGG_CC	0.893951093951094	0.7492921492921493	0.9657657657657658	0.8172458172458172	1.0	0.2175032175032175	0.5492921492921493	0.522007722007722	0.45791505791505793	0.6362934362934363	0.27927927927927926	0.36833976833976834	0.3842985842985843	0.30115830115830117	0.5405405405405406	0.9979407979407979
NefAC	0.29498069498069496	0.3541827541827542	0.20463320463320464	0.35263835263835264	0.2175032175032175	1.0	0.3755469755469755	0.5768339768339769	0.6151866151866152	0.5366795366795367	0.22084942084942086	0.7155727155727156	0.10656370656370656	0.541055341055341	0.496010296010296	0.21364221364221364
NefMES	0.5534105534105535	0.5665379665379665	0.538996138996139	0.7871299871299872	0.5492921492921493	0.3755469755469755	1.0	0.03963963963963964	0.0574002574002574	0.42393822393822395	0.6918918918918919	0.6144144144144145	0.8432432432432433	0.11068211068211069	0.023938223938223938	0.5495495495495496
NefNPC	0.41364221364221365	0.35263835263835264	0.5369369369369369	0.3462033462033462	0.522007722007722	0.5768339768339769	0.03963963963963964	1.0	0.9065637065637066	0.5788931788931789	-0.2254826254826255	0.4308880308880309	-0.27722007722007724	0.7014157014157014	0.9521235521235522	0.5276705276705277
NefOPC	0.3637065637065637	0.3981981981981982	0.4774774774774775	0.32715572715572716	0.45791505791505793	0.6151866151866152	0.0574002574002574	0.9065637065637066	1.0	0.6401544401544401	-0.08468468468468468	0.4203346203346203	-0.16936936936936936	0.819047619047619	0.9508365508365508	0.4574002574002574
OXPHOS	0.6741312741312742	0.8527670527670528	0.6005148005148006	0.7400257400257401	0.6362934362934363	0.5366795366795367	0.42393822393822395	0.5788931788931789	0.6401544401544401	1.0	0.26924066924066925	0.4821106821106821	0.27001287001287	0.6373230373230373	0.6388674388674389	0.6218790218790219
PD-L1	0.4200772200772201	0.4888030888030888	0.23243243243243245	0.5268983268983269	0.27927927927927926	0.22084942084942086	0.6918918918918919	-0.2254826254826255	-0.08468468468468468	0.26924066924066925	1.0	0.3171171171171171	0.8635778635778636	0.1783783783783784	-0.14182754182754181	0.2731016731016731
VerCL	0.39716859716859715	0.37683397683397685	0.4061776061776062	0.45842985842985845	0.36833976833976834	0.7155727155727156	0.6144144144144145	0.4308880308880309	0.4203346203346203	0.4821106821106821	0.3171171171171171	1.0	0.39562419562419565	0.33976833976833976	0.3250965250965251	0.38507078507078507
VerMES	0.42368082368082366	0.48674388674388674	0.3781209781209781	0.623938223938224	0.3842985842985843	0.10656370656370656	0.8432432432432433	-0.27722007722007724	-0.16936936936936936	0.27001287001287	0.8635778635778636	0.39562419562419565	1.0	0.011583011583011582	-0.22368082368082368	0.3804375804375804
VerNL	0.3150579150579151	0.3912483912483912	0.2985842985842986	0.36087516087516086	0.30115830115830117	0.541055341055341	0.11068211068211069	0.7014157014157014	0.819047619047619	0.6373230373230373	0.1783783783783784	0.33976833976833976	0.011583011583011582	1.0	0.7951093951093952	0.2985842985842986
VerPN	0.41544401544401544	0.4146718146718147	0.5433719433719434	0.3752895752895753	0.5405405405405406	0.496010296010296	0.023938223938223938	0.9521235521235522	0.9508365508365508	0.6388674388674389	-0.14182754182754181	0.3250965250965251	-0.22368082368082368	0.7951093951093952	1.0	0.5415701415701416
WP_CC	0.8867438867438867	0.7320463320463321	0.9657657657657658	0.8072072072072072	0.9979407979407979	0.21364221364221364	0.5495495495495496	0.5276705276705277	0.4574002574002574	0.6218790218790219	0.2731016731016731	0.38507078507078507	0.3804375804375804	0.2985842985842986	0.5415701415701416	1.0
