	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	0.0	8.565417224735634e-10	1.2460772324785296e-09	9.36366954462329e-10	2.12610292503253e-13	0.08072054862691957	0.00046360961999446465	0.012151502776417206	0.029219232906631035	6.560260860080989e-06	0.016462297198770112	0.010025977879321291	0.06125982047312619	0.011744138229529069	6.139818594592025e-13
FAO	8.565417224735634e-10	0.0	3.0291102695663802e-06	1.9925927443922483e-11	1.4584325217820028e-07	0.03406163881780233	0.00031568581643378653	0.034905328569751294	0.016159677469593493	4.04386565942098e-11	0.023485096604959677	0.0026095085215456213	0.018296074135459767	0.011917284202692332	3.900158031499446e-07
G2M	1.2460772324785296e-09	3.0291102695663802e-06	0.0	8.723944924584642e-08	1.6716297491597529e-21	0.23123355901546297	0.000694466215481699	0.0007346591230988006	0.00323152658316233	0.00010791285558218905	0.013968878432203947	0.022977050319975288	0.07691385181720824	0.0006154689676651549	1.6716297491597529e-21
GLYC	9.36366954462329e-10	1.9925927443922483e-11	8.723944924584642e-08	0.0	1.1929343972765909e-09	0.034905328569751294	1.2428835495340964e-08	0.03860602252530382	0.0514591709968415	2.4977351313589715e-07	0.0049254970008505905	4.7826189897148224e-05	0.03059576681352659	0.02410700380403734	2.725596490381876e-09
KEGG_CC	2.12610292503253e-13	1.4584325217820028e-07	1.6716297491597529e-21	1.1929343972765909e-09	0.0	0.20256310325568996	0.0005213195933704922	0.0010931396251206724	0.004980305316317874	3.0302403807055196e-05	0.027076719109445258	0.020663589011232674	0.07428142886107655	0.0006656140120907992	3.772593085976237e-42
NefAC	0.08072054862691957	0.03406163881780233	0.23123355901546297	0.034905328569751294	0.20256310325568996	0.0	0.024002416058921	0.00023087709756690534	6.531435515246979e-05	0.0007398254791582946	9.331799116552707e-07	0.5361912786124948	0.0006562357936613053	0.0020946447131191285	0.2108908826288139
NefMES	0.00046360961999446465	0.00031568581643378653	0.000694466215481699	1.2428835495340964e-08	0.0005213195933704922	0.024002416058921	0.0	0.8184537385989099	0.7394956257970952	0.00997593026478112	6.710537199476213e-05	1.086495526053978e-10	0.5204610769082597	0.8897819648774808	0.0005175339118529318
NefNPC	0.012151502776417206	0.034905328569751294	0.0007346591230988006	0.03860602252530382	0.0010931396251206724	0.00023087709756690534	0.8184537385989099	0.0	2.7294060058448908e-14	0.00021660151706789975	0.008702685937341047	0.10165539622965467	1.8846811660465561e-06	4.505839370064683e-19	0.0009421941461234538
NefOPC	0.029219232906631035	0.016159677469593493	0.00323152658316233	0.0514591709968415	0.004980305316317874	6.531435515246979e-05	0.7394956257970952	2.7294060058448908e-14	0.0	2.6167341429581655e-05	0.010696273238193249	0.32339243485823377	1.023057499471021e-09	7.003347498682271e-19	0.005035639279254421
OXPHOS	6.560260860080989e-06	4.04386565942098e-11	0.00010791285558218905	2.4977351313589715e-07	3.0302403807055196e-05	0.0007398254791582946	0.00997593026478112	0.00021660151706789975	2.6167341429581655e-05	0.0	0.002906048285581947	0.11124000797090279	2.9145449027779487e-05	2.7484991913531163e-05	5.15084003789008e-05
VerCL	0.016462297198770112	0.023485096604959677	0.013968878432203947	0.0049254970008505905	0.027076719109445258	9.331799116552707e-07	6.710537199476213e-05	0.008702685937341047	0.010696273238193249	0.002906048285581947	0.0	0.016925128885012596	0.042618898399256235	0.05303245768981318	0.020388548672743628
VerMES	0.010025977879321291	0.0026095085215456213	0.022977050319975288	4.7826189897148224e-05	0.020663589011232674	0.5361912786124948	1.086495526053978e-10	0.10165539622965467	0.32339243485823377	0.11124000797090279	0.016925128885012596	0.0	0.9465438786013735	0.18971954801084623	0.02208553651726206
VerNL	0.06125982047312619	0.018296074135459767	0.07691385181720824	0.03059576681352659	0.07428142886107655	0.0006562357936613053	0.5204610769082597	1.8846811660465561e-06	1.023057499471021e-09	2.9145449027779487e-05	0.042618898399256235	0.9465438786013735	0.0	6.937951220511427e-09	0.07691385181720824
VerPN	0.011744138229529069	0.011917284202692332	0.0006154689676651549	0.02410700380403734	0.0006656140120907992	0.0020946447131191285	0.8897819648774808	4.505839370064683e-19	7.003347498682271e-19	2.7484991913531163e-05	0.05303245768981318	0.18971954801084623	6.937951220511427e-09	0.0	0.0006469750211886053
WP_CC	6.139818594592025e-13	3.900158031499446e-07	1.6716297491597529e-21	2.725596490381876e-09	3.772593085976237e-42	0.2108908826288139	0.0005175339118529318	0.0009421941461234538	0.005035639279254421	5.15084003789008e-05	0.020388548672743628	0.02208553651726206	0.07691385181720824	0.0006469750211886053	0.0
