	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES	OXPHOS	GLYC	FAO	G2M	KEGG_CC	WP_CC	BIOCARTA_CC	PD-L1
NefMES	0.0	6.54788533662576e-210	0.0	0.0	0.0	2.2763907351105414e-79	0.25752641516440383	0.0	1.3298242637617363e-26	1.5149158507465747e-122	7.585704625040201e-78	0.0	1.9190586263876707e-275	7.310854469483331e-273	1.1711676063231921e-231	8.1960036450314e-301
NefAC	6.54788533662576e-210	0.0	0.0	0.0	0.0	1.643870873640662e-125	1.719232871956928e-74	0.0	4.056949674337286e-57	5.625510809305343e-45	5.444764865319747e-11	9.299809413982948e-168	2.2759476340967325e-225	6.486229134659354e-228	9.698793261212832e-292	0.0
NefOPC	0.0	0.0	0.0	0.0	0.0	4.2921623274015505e-195	2.0837631454303855e-05	0.0	2.2544134363683175e-163	2.160470890048531e-06	0.04781154794592654	1.757611847526711e-290	0.0	0.0	0.0	0.0
NefNPC	0.0	0.0	0.0	0.0	0.0	7.564577600569742e-143	2.934786450006542e-08	0.0	6.930789752549634e-78	5.313648990022717e-39	9.057009632548607e-18	0.0	0.0	0.0	0.0	0.0
VerPN	0.0	0.0	0.0	0.0	0.0	1.6379312972033426e-126	0.00012951881939758287	0.0	2.9856678210817346e-51	5.0470552502894e-37	2.0963855046565144e-21	0.0	0.0	0.0	0.0	0.0
VerNL	2.2763907351105414e-79	1.643870873640662e-125	4.2921623274015505e-195	7.564577600569742e-143	1.6379312972033426e-126	0.0	0.06609750302483058	1.4045069876979358e-118	1.1944623040020788e-69	0.20077175076841297	1.2220098135725032e-08	5.289962898335555e-32	8.741411595277877e-60	2.8880987835664402e-61	3.2322920593504204e-48	4.9116058571496917e-123
VerCL	0.25752641516440383	1.719232871956928e-74	2.0837631454303855e-05	2.934786450006542e-08	0.00012951881939758287	0.06609750302483058	0.0	2.2511619983716095e-09	4.01810853051074e-37	6.5513089231399894e-46	5.01126209843312e-10	7.633768018967952e-11	0.08284863333515102	0.10413526734201463	0.5148191751263506	5.422572130410773e-20
VerMES	0.0	0.0	0.0	0.0	0.0	1.4045069876979358e-118	2.2511619983716095e-09	0.0	3.963793655560377e-173	1.1362091518465684e-25	9.575085963951579e-21	0.0	0.0	0.0	0.0	0.0
OXPHOS	1.3298242637617363e-26	4.056949674337286e-57	2.2544134363683175e-163	6.930789752549634e-78	2.9856678210817346e-51	1.1944623040020788e-69	4.01810853051074e-37	3.963793655560377e-173	0.0	2.7952101650155788e-92	1.8271128849002072e-63	3.6697446213982266e-58	1.0366201296975536e-99	3.1024485120261133e-102	2.6231241514429876e-102	3.908198776924772e-202
GLYC	1.5149158507465747e-122	5.625510809305343e-45	2.160470890048531e-06	5.313648990022717e-39	5.0470552502894e-37	0.20077175076841297	6.5513089231399894e-46	1.1362091518465684e-25	2.7952101650155788e-92	0.0	2.788699969685581e-237	0.0029141112892113828	0.034706040377176214	0.060048261725364566	0.002206502035456233	9.217601404233461e-13
FAO	7.585704625040201e-78	5.444764865319747e-11	0.04781154794592654	9.057009632548607e-18	2.0963855046565144e-21	1.2220098135725032e-08	5.01126209843312e-10	9.575085963951579e-21	1.8271128849002072e-63	2.788699969685581e-237	0.0	1.1428511380704624e-32	7.135087629756726e-09	2.8013320585263113e-08	1.2197599199260933e-15	0.00030232633606352093
G2M	0.0	9.299809413982948e-168	1.757611847526711e-290	0.0	0.0	5.289962898335555e-32	7.633768018967952e-11	0.0	3.6697446213982266e-58	0.0029141112892113828	1.1428511380704624e-32	0.0	0.0	0.0	0.0	0.0
KEGG_CC	1.9190586263876707e-275	2.2759476340967325e-225	0.0	0.0	0.0	8.741411595277877e-60	0.08284863333515102	0.0	1.0366201296975536e-99	0.034706040377176214	7.135087629756726e-09	0.0	0.0	0.0	0.0	0.0
WP_CC	7.310854469483331e-273	6.486229134659354e-228	0.0	0.0	0.0	2.8880987835664402e-61	0.10413526734201463	0.0	3.1024485120261133e-102	0.060048261725364566	2.8013320585263113e-08	0.0	0.0	0.0	0.0	0.0
BIOCARTA_CC	1.1711676063231921e-231	9.698793261212832e-292	0.0	0.0	0.0	3.2322920593504204e-48	0.5148191751263506	0.0	2.6231241514429876e-102	0.002206502035456233	1.2197599199260933e-15	0.0	0.0	0.0	0.0	0.0
PD-L1	8.1960036450314e-301	0.0	0.0	0.0	0.0	4.9116058571496917e-123	5.422572130410773e-20	0.0	3.908198776924772e-202	9.217601404233461e-13	0.00030232633606352093	0.0	0.0	0.0	0.0	0.0
