	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	0.0	0.08307130670785144	0.0064001708761953924	0.14835729861849292	1.4687607586992212e-05	0.14263670537136702	0.17936353052759138	0.03422725114507126	0.05742465038435194	0.12298631080226882	0.43119491043425096	0.19757966317255538	0.05839600708511875	0.0064001708761953924	1.5678260081933232e-05
FAO	0.08307130670785144	0.0	0.00011384195119063901	0.8403389659546905	0.0005141445995748775	0.008922760369500673	0.5564935505662203	5.4882854481497394e-05	0.016035444376776162	5.947594428814412e-06	0.43119491043425096	0.1522587891703607	0.08828010210661397	0.00015231370966108289	0.000534935286301242
G2M	0.0064001708761953924	0.00011384195119063901	0.0	0.5143826800752827	5.123854828137097e-06	0.7193660879190987	0.6359170579042353	2.923733879684014e-05	0.0003412328956726316	0.05096470340964167	0.45809865870248545	0.8011125555760907	0.0010509401983731879	5.522372803574232e-06	9.806689618126185e-06
GLYC	0.14835729861849292	0.8403389659546905	0.5143826800752827	0.0	0.5310434616086306	0.4162064734197989	0.36602063833951404	0.5143826800752827	0.3099862644060448	0.48182491843154673	0.0182849434820976	0.21950431346270238	0.40881908952023194	0.2795976355152773	0.4898669433807742
KEGG_CC	1.4687607586992212e-05	0.0005141445995748775	5.123854828137097e-06	0.5310434616086306	0.0	0.9398091995407436	0.7052130308607131	0.00020142943078836726	0.01991976345970368	0.016759126882928903	0.7431490742332265	0.8948543863933638	0.040457634341480954	0.0007563948378339721	3.713627835952669e-24
NefAC	0.14263670537136702	0.008922760369500673	0.7193660879190987	0.4162064734197989	0.9398091995407436	0.0	0.023059229474174193	0.3456206337468547	0.9398091995407436	0.0034728102725411643	0.586852724489982	0.00213069297044068	0.24296636906130623	0.5479501508336087	0.9348031235214638
NefMES	0.17936353052759138	0.5564935505662203	0.6359170579042353	0.36602063833951404	0.7052130308607131	0.023059229474174193	0.0	0.14835729861849292	0.07334086574364809	0.3835325530925867	0.6134176645307821	6.159925386328217e-08	0.031105216869543383	0.10384052952246073	0.7241036435108112
NefNPC	0.03422725114507126	5.4882854481497394e-05	2.923733879684014e-05	0.5143826800752827	0.00020142943078836726	0.3456206337468547	0.14835729861849292	0.0	9.148582181124773e-06	0.03422725114507126	0.9799209119891911	0.5607873732874131	0.002342270858482576	7.012940808821561e-08	0.00021080775336363285
NefOPC	0.05742465038435194	0.016035444376776162	0.0003412328956726316	0.3099862644060448	0.01991976345970368	0.9398091995407436	0.07334086574364809	9.148582181124773e-06	0.0	0.3835325530925867	0.5694186911507699	0.19060938739632305	4.9139529642236554e-05	9.035617179015246e-08	0.02353803922116817
OXPHOS	0.12298631080226882	5.947594428814412e-06	0.05096470340964167	0.48182491843154673	0.016759126882928903	0.0034728102725411643	0.3835325530925867	0.03422725114507126	0.3835325530925867	0.0	0.029920782525592476	0.08961904769837144	0.9148041683144317	0.06138492007540436	0.019088394384192506
VerCL	0.43119491043425096	0.43119491043425096	0.45809865870248545	0.0182849434820976	0.7431490742332265	0.586852724489982	0.6134176645307821	0.9799209119891911	0.5694186911507699	0.029920782525592476	0.0	0.7623392575365604	0.681832438507082	0.8452698052894374	0.7479334475419401
VerMES	0.19757966317255538	0.1522587891703607	0.8011125555760907	0.21950431346270238	0.8948543863933638	0.00213069297044068	6.159925386328217e-08	0.5607873732874131	0.19060938739632305	0.08961904769837144	0.7623392575365604	0.0	0.07688442544807973	0.33897093917086685	0.8749652018566716
VerNL	0.05839600708511875	0.08828010210661397	0.0010509401983731879	0.40881908952023194	0.040457634341480954	0.24296636906130623	0.031105216869543383	0.002342270858482576	4.9139529642236554e-05	0.9148041683144317	0.681832438507082	0.07688442544807973	0.0	0.0001597022241475124	0.042718510627876995
VerPN	0.0064001708761953924	0.00015231370966108289	5.522372803574232e-06	0.2795976355152773	0.0007563948378339721	0.5479501508336087	0.10384052952246073	7.012940808821561e-08	9.035617179015246e-08	0.06138492007540436	0.8452698052894374	0.33897093917086685	0.0001597022241475124	0.0	0.0008772646601370105
WP_CC	1.5678260081933232e-05	0.000534935286301242	9.806689618126185e-06	0.4898669433807742	3.713627835952669e-24	0.9348031235214638	0.7241036435108112	0.00021080775336363285	0.02353803922116817	0.019088394384192506	0.7479334475419401	0.8749652018566716	0.042718510627876995	0.0008772646601370105	0.0
