Name,BIOCARTA_CC,FAO,G2M,GLYC,KEGG_CC,NefAC,NefMES,NefNPC,NefOPC,OXPHOS,PD-L1,VerCL,VerMES,VerNL,VerPN,WP_CC
BJ003,0.9442328070862692,0.9735589734697548,1.0500882467926242,0.9324065264619721,1.0247215181812106,1.3143174792543977,1.1259884952622385,1.1647009976015372,1.2212342314125528,1.233633739737727,0.4367381106576841,0.9383069033275991,0.7545529195029865,0.9114310220610145,1.0245078774553886,1.0243804238454537
BJ007,0.8376878428540036,0.9411748409561024,0.8291569577128861,0.9039312766710188,0.8950153607703695,1.2927654197106482,1.1695453102224818,0.9524668157395364,1.197465013381696,1.2021129826721448,0.7177945597846637,0.9074608759124891,0.9497293474530694,1.0307352550236208,0.8475467391600034,0.9021116622583958
BJ008,0.8563290390177322,0.944294812487588,0.8652150159074095,0.9041279444912013,0.9085577612634336,1.2897662530222813,1.183122648502409,0.9720334325156863,1.2080023276334824,1.2067533587756354,0.714048861222576,0.9061497355414223,0.9608922090342893,1.0216952374909212,0.8723827918987416,0.9150182142377469
BJ012,0.9750883141355986,0.9366831297208587,1.031283106127481,0.9461761964149291,1.0106084216393525,1.3298699638651998,1.2108719066545053,0.9953534060903274,1.156032052008335,1.22656233241082,0.7436173091197376,1.091557127015963,0.950077660967833,0.834553609688279,0.8415613256594753,1.011803693053215
BJ013,0.9870040724484636,0.9356824554026434,1.0508197481566262,0.9314757091579141,1.0234409841281085,1.3363784308036597,1.179456348134585,0.9702080528117116,1.141696925595026,1.2182807688149875,0.8002916812224199,1.1091871295185913,0.9433294492974581,0.7711110880438146,0.8417530119538285,1.0250550569834593
BJ015,0.8027372656985536,0.9570089247870429,0.7931128313736843,0.8739838703101196,0.8299371481541811,1.2792499577827379,1.0974901700125275,1.0788065775646494,1.1788370837753597,1.2293245694867474,0.37737182730046737,0.8859278324985002,0.7125879182987058,1.1211015760383876,0.9699017297750905,0.8328765484890192
BJ016,0.8239809398459272,0.9682685078103273,0.7848200538810743,0.8836448876548868,0.8403390950502606,1.284030197865171,1.0882317933673455,1.0749614715868336,1.194083418648404,1.2262002636588525,0.4231310265323578,0.907184728454934,0.7291661070324745,1.1218744840305919,0.9541768075491206,0.844628003554188
BJ018,0.940093195203947,0.9495035943171333,0.9873975809762049,0.9276402878062932,0.9803486501296014,1.3043311599946186,1.1456209383916627,1.1096536664100605,1.2416260761013849,1.2108725736314259,0.5355053712674063,0.9282611442140146,0.8785747209679983,0.9571109312028562,0.9872979959340783,0.9818410919245912
BJ020,0.9391927461186462,0.979183423014648,0.9104746944380709,0.9162813778611381,0.9354318182648945,1.3286589411120164,1.152391940105668,1.0831480200653254,1.2233266033537191,1.2263321706614772,0.6080351193907017,0.9525199463835899,0.8699824753745725,1.0550063143815736,0.9321807826742117,0.9390586431314435
BJ021,0.9759947713233745,0.9638383749101619,0.9375140334837289,0.9286553253321262,0.9607102384073577,1.3288104477679235,1.160494762348781,1.113676036182379,1.2479829458377427,1.2185522097574168,0.7255776646398393,0.9439472727043767,0.9484014118992314,1.021185300406285,0.9528638873856614,0.9645325604889342
JJ034,0.9684161020311768,0.9603445914843074,1.0234577713604285,0.964186571236659,1.0021268477507157,1.32292110867781,1.2513934710705803,1.1652578203892203,1.2395687089870684,1.21967219340535,0.5652659686480472,0.9390790399438442,0.8903756833710286,0.9694609279142432,1.0446006556884182,1.0032989773510286
JJ036,0.9100807655680607,0.98067012853669,0.8978081101799785,0.9025841299733586,0.9307432161418716,1.316090437102317,1.1348930938877522,0.9873841282840536,1.211074209402439,1.223408430188627,0.6122561379910457,0.9406354902611305,0.8529005020748043,1.0442699752335267,0.8854441171237398,0.9349769975499662
JJ038,0.8509966734201722,0.9676471478926062,0.8104572338049102,0.8899895865118529,0.8742118131571738,1.275256654842684,1.1190325261918892,1.053730248030565,1.1665883609398882,1.2391048046996778,0.44249219768023595,0.8979007251829293,0.775021172034159,1.1142749950584094,0.9404824502640245,0.8795619122943263
PC110,0.9344919940797904,0.9498574858410537,0.9590227555283226,0.8804364117210083,0.9609258022585891,1.2825814330874676,1.077073290144638,1.1212722094213983,1.2012747074005763,1.2082474819767652,0.3493650359697761,0.9370579717141793,0.702722044266368,1.0806525841031336,0.9729687863091889,0.9628757156369222
PC114,0.8093320614356156,0.9629881529594264,0.827804754226584,0.8925239782341949,0.878589647381894,1.28317862624896,1.144199516894001,0.9663607130636434,1.1625122494403533,1.2125577836051307,0.5538631231675804,0.9056155531680903,0.8494111833951945,1.0930359895920492,0.8833213996489182,0.8835929972013145
PC116,0.8597332562723952,0.9426923237905099,0.9053105954241153,0.8946193765490493,0.9215079399389365,1.2963026163243416,1.139357147792773,0.9403206728688092,1.1945939278324607,1.206671929311876,0.47120803346629925,0.9454782127934238,0.8094433690170254,1.0310506131336488,0.8718481161687288,0.9258634761602266
