	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	PD-L1	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	1.0	0.46640739940533144	0.7464880603310802	0.5804479562126403	0.8367151249524162	0.03864728335236684	0.39754930707737896	0.17100733561735446	-0.01806228587302077	0.46519954319577766	0.18985565398108994	0.19930656295976212	0.334977416998467	0.051507762585264974	0.09978291511054868	0.8425074847989136
FAO	0.46640739940533144	1.0	0.29035052522197186	0.7778326491558382	0.4098027716904843	0.48744302807699824	0.6172906571190468	0.37871745012706154	0.2807288290790868	0.8743047624926695	0.4643229729312633	0.5983703200716072	0.5992571787195078	0.642995154171425	0.2148008683395578	0.425009002335463
G2M	0.7464880603310802	0.29035052522197186	1.0	0.5098038005288229	0.9470415753572641	-0.25423624185931665	0.26168503143101124	0.23475827443233846	-0.03181373910717409	0.3016204203833452	0.17403829336296386	0.23201539142154592	0.27709702974371636	-0.02614483986131259	0.3221004763521508	0.945792565614165
GLYC	0.5804479562126403	0.7778326491558382	0.5098038005288229	1.0	0.5811722584030371	0.3344094982355422	0.7722748644505489	0.2981203123553196	0.21044888216714508	0.7489325802236695	0.6299453686842187	0.752619936829326	0.7945430414518967	0.4429745774046524	0.2662016317376051	0.6010555881354362
KEGG_CC	0.8367151249524162	0.4098027716904843	0.9470415753572641	0.5811722584030371	1.0	-0.1361194275543484	0.32286181672273834	0.23743325411278127	-0.015068366307602086	0.4073253289710588	0.2165354897784911	0.2787267096721092	0.34572054693046084	0.034295297179954116	0.2739528997808574	0.9964422770250111
NefAC	0.03864728335236684	0.48744302807699824	-0.25423624185931665	0.3344094982355422	-0.1361194275543484	1.0	0.46402049445970556	0.10826877372758419	0.1634247970616377	0.44127905182258714	0.3544162885685772	0.41608280090949307	0.35834439334547363	0.42379497309587744	-0.13539718304062884	-0.12303466156362851
NefMES	0.39754930707737896	0.6172906571190468	0.26168503143101124	0.7722748644505489	0.32286181672273834	0.46402049445970556	1.0	-0.023237342716338982	-0.056302149243289405	0.5349012829614083	0.8084591088202311	0.5983229935080301	0.9115692871179152	0.2805230614113604	-0.12545860468944514	0.34804777925244607
NefNPC	0.17100733561735446	0.37871745012706154	0.23475827443233846	0.2981203123553196	0.23743325411278127	0.10826877372758419	-0.023237342716338982	1.0	0.6918485138430198	0.45917466588474953	-0.09014269987756823	0.23453810302787123	-0.03385906972437421	0.5907713201024724	0.8363879543607313	0.23057501774746134
NefOPC	-0.01806228587302077	0.2807288290790868	-0.03181373910717409	0.21044888216714508	-0.015068366307602086	0.1634247970616377	-0.056302149243289405	0.6918485138430198	1.0	0.364105888041812	-0.021533586427564637	0.2041091803244956	0.00126752883319444	0.4601026780661955	0.7535829295142854	-0.011199934154346327
OXPHOS	0.46519954319577766	0.8743047624926695	0.3016204203833452	0.7489325802236695	0.4073253289710588	0.44127905182258714	0.5349012829614083	0.45917466588474953	0.364105888041812	1.0	0.34277806928197374	0.5497679969546385	0.49905243989012005	0.6052676522937951	0.3389528483389405	0.4222043890243526
PD-L1	0.18985565398108994	0.4643229729312633	0.17403829336296386	0.6299453686842187	0.2165354897784911	0.3544162885685772	0.8084591088202311	-0.09014269987756823	-0.021533586427564637	0.34277806928197374	1.0	0.5454448182557075	0.8910028087286644	0.19768511373807834	-0.06749179501424941	0.23478708190582015
VerCL	0.19930656295976212	0.5983703200716072	0.23201539142154592	0.752619936829326	0.2787267096721092	0.41608280090949307	0.5983229935080301	0.23453810302787123	0.2041091803244956	0.5497679969546385	0.5454448182557075	1.0	0.667730485508812	0.4788357665360042	0.24358982273115426	0.29605852032470137
VerMES	0.334977416998467	0.5992571787195078	0.27709702974371636	0.7945430414518967	0.34572054693046084	0.35834439334547363	0.9115692871179152	-0.03385906972437421	0.00126752883319444	0.49905243989012005	0.8910028087286644	0.667730485508812	1.0	0.24873195674763623	-0.02341430291058366	0.36996409354198173
VerNL	0.051507762585264974	0.642995154171425	-0.02614483986131259	0.4429745774046524	0.034295297179954116	0.42379497309587744	0.2805230614113604	0.5907713201024724	0.4601026780661955	0.6052676522937951	0.19768511373807834	0.4788357665360042	0.24873195674763623	1.0	0.40033540129839396	0.035813862567774725
VerPN	0.09978291511054868	0.2148008683395578	0.3221004763521508	0.2662016317376051	0.2739528997808574	-0.13539718304062884	-0.12545860468944514	0.8363879543607313	0.7535829295142854	0.3389528483389405	-0.06749179501424941	0.24358982273115426	-0.02341430291058366	0.40033540129839396	1.0	0.2698498924863936
WP_CC	0.8425074847989136	0.425009002335463	0.945792565614165	0.6010555881354362	0.9964422770250111	-0.12303466156362851	0.34804777925244607	0.23057501774746134	-0.011199934154346327	0.4222043890243526	0.23478708190582015	0.29605852032470137	0.36996409354198173	0.035813862567774725	0.2698498924863936	1.0
