G1	G2	Consistency
NefNPC	NefMES	0.07213144008145123
NefNPC	VerPN	0.006799926343440333
NefNPC	VerMES	0.023775071651381624
NefMES	VerPN	0.10884091156402856
NefMES	VerMES	0.020167480495909742
VerPN	VerMES	0.039793507980454654
