	NefAC	NefMES	NefNPC	NefOPC	VerCL	VerMES	VerNL	VerPN
NefAC	1.0	0.04195804195804196	0.8461538461538461	0.5874125874125874	0.8461538461538461	0.027972027972027972	-0.7972027972027972	0.2517482517482518
NefMES	0.04195804195804196	1.0	-0.2097902097902098	-0.38461538461538464	0.23776223776223776	0.972027972027972	-0.2727272727272727	-0.8251748251748252
NefNPC	0.8461538461538461	-0.2097902097902098	1.0	0.6993006993006993	0.6783216783216783	-0.20279720279720279	-0.6013986013986014	0.5104895104895105
NefOPC	0.5874125874125874	-0.38461538461538464	0.6993006993006993	1.0	0.35664335664335667	-0.35664335664335667	-0.34965034965034963	0.7412587412587412
VerCL	0.8461538461538461	0.23776223776223776	0.6783216783216783	0.35664335664335667	1.0	0.14685314685314685	-0.8951048951048951	-0.06293706293706294
VerMES	0.027972027972027972	0.972027972027972	-0.20279720279720279	-0.35664335664335667	0.14685314685314685	1.0	-0.25874125874125875	-0.7972027972027972
VerNL	-0.7972027972027972	-0.2727272727272727	-0.6013986013986014	-0.34965034965034963	-0.8951048951048951	-0.25874125874125875	1.0	0.11888111888111888
VerPN	0.2517482517482518	-0.8251748251748252	0.5104895104895105	0.7412587412587412	-0.06293706293706294	-0.7972027972027972	0.11888111888111888	1.0
