	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	PD-L1	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	0.0	0.8717434402332361	0.04156268221574334	0.20799999999999982	0.0	0.3965014577259474	0.07239650145772594	0.6227871720116618	0.6227871720116618	0.07239650145772594	0.20799999999999982	0.6227871720116618	0.004804664723032055	0.704	0.46847813411078715	0.0
FAO	0.8717434402332361	0.0	0.46847813411078715	0.9571545189504373	0.8717434402332361	0.7871720116618075	0.46847813411078715	0.9571545189504373	0.9571545189504373	0.46847813411078715	0.15617492711370237	0.9571545189504373	0.7871720116618075	0.8717434402332361	0.8717434402332361	0.8717434402332361
G2M	0.04156268221574334	0.46847813411078715	0.0	0.5440932944606414	0.04156268221574334	0.7871720116618075	0.3287230320699709	0.704	0.8717434402332361	0.26570262390670557	0.04156268221574334	0.704	0.07239650145772594	0.704	0.9571545189504373	0.04156268221574334
GLYC	0.20799999999999982	0.9571545189504373	0.5440932944606414	0.0	0.20799999999999982	0.01884548104956266	0.3287230320699709	0.1107871720116617	0.6227871720116618	0.3287230320699709	0.704	0.1107871720116617	0.3965014577259474	0.15617492711370237	0.004804664723032055	0.20799999999999982
KEGG_CC	0.0	0.8717434402332361	0.04156268221574334	0.20799999999999982	0.0	0.3965014577259474	0.07239650145772594	0.6227871720116618	0.6227871720116618	0.07239650145772594	0.20799999999999982	0.6227871720116618	0.004804664723032055	0.704	0.46847813411078715	0.0
NefAC	0.3965014577259474	0.7871720116618075	0.7871720116618075	0.01884548104956266	0.3965014577259474	0.0	0.704	0.26570262390670557	0.26570262390670557	0.3287230320699709	0.7871720116618075	0.26570262390670557	0.46847813411078715	0.07239650145772594	0.004804664723032055	0.3965014577259474
NefMES	0.07239650145772594	0.46847813411078715	0.3287230320699709	0.3287230320699709	0.07239650145772594	0.704	0.0	0.46847813411078715	0.8717434402332361	0.5440932944606414	0.46847813411078715	0.46847813411078715	0.20799999999999982	0.9571545189504373	0.6227871720116618	0.07239650145772594
NefNPC	0.6227871720116618	0.9571545189504373	0.704	0.1107871720116617	0.6227871720116618	0.26570262390670557	0.46847813411078715	0.0	0.5440932944606414	0.46847813411078715	0.9571545189504373	0.0	0.7871720116618075	0.07239650145772594	0.07239650145772594	0.6227871720116618
NefOPC	0.6227871720116618	0.9571545189504373	0.8717434402332361	0.6227871720116618	0.6227871720116618	0.26570262390670557	0.8717434402332361	0.5440932944606414	0.0	0.1107871720116617	0.46847813411078715	0.5440932944606414	0.3287230320699709	0.07239650145772594	0.3965014577259474	0.6227871720116618
OXPHOS	0.07239650145772594	0.46847813411078715	0.26570262390670557	0.3287230320699709	0.07239650145772594	0.3287230320699709	0.5440932944606414	0.46847813411078715	0.1107871720116617	0.0	0.46847813411078715	0.46847813411078715	0.01884548104956266	0.20799999999999982	0.3965014577259474	0.07239650145772594
PD-L1	0.20799999999999982	0.15617492711370237	0.04156268221574334	0.704	0.20799999999999982	0.7871720116618075	0.46847813411078715	0.9571545189504373	0.46847813411078715	0.46847813411078715	0.0	0.9571545189504373	0.3287230320699709	0.6227871720116618	0.8717434402332361	0.20799999999999982
VerCL	0.6227871720116618	0.9571545189504373	0.704	0.1107871720116617	0.6227871720116618	0.26570262390670557	0.46847813411078715	0.0	0.5440932944606414	0.46847813411078715	0.9571545189504373	0.0	0.7871720116618075	0.07239650145772594	0.07239650145772594	0.6227871720116618
VerMES	0.004804664723032055	0.7871720116618075	0.07239650145772594	0.3965014577259474	0.004804664723032055	0.46847813411078715	0.20799999999999982	0.7871720116618075	0.3287230320699709	0.01884548104956266	0.3287230320699709	0.7871720116618075	0.0	0.6227871720116618	0.6227871720116618	0.004804664723032055
VerNL	0.704	0.8717434402332361	0.704	0.15617492711370237	0.704	0.07239650145772594	0.9571545189504373	0.07239650145772594	0.07239650145772594	0.20799999999999982	0.6227871720116618	0.07239650145772594	0.6227871720116618	0.0	0.04156268221574334	0.704
VerPN	0.46847813411078715	0.8717434402332361	0.9571545189504373	0.004804664723032055	0.46847813411078715	0.004804664723032055	0.6227871720116618	0.07239650145772594	0.3965014577259474	0.3965014577259474	0.8717434402332361	0.07239650145772594	0.6227871720116618	0.04156268221574334	0.0	0.46847813411078715
WP_CC	0.0	0.8717434402332361	0.04156268221574334	0.20799999999999982	0.0	0.3965014577259474	0.07239650145772594	0.6227871720116618	0.6227871720116618	0.07239650145772594	0.20799999999999982	0.6227871720116618	0.004804664723032055	0.704	0.46847813411078715	0.0
