	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES	OXPHOS	GLYC	FAO	G2M	KEGG_CC	WP_CC	BIOCARTA_CC	PD-L1
NefMES	0.0	8.168086477895381e-91	0.013857546245241874	2.381737767512658e-14	5.922351613936272e-40	2.706216799669063e-08	9.669030300455595e-30	1.4984203215906848e-73	2.3306808239626943e-09	4.618224285126805e-80	4.4072174015409705e-35	0.03266143818790513	9.565602691087828e-05	0.00035751974785362277	0.4708839836295927	7.524096641157916e-09
NefAC	8.168086477895381e-91	0.0	2.6168247603087718e-11	9.664955389024973e-26	1.497130987262861e-23	1.53453556612468e-10	1.0345740117454841e-32	2.6729557755298263e-27	1.215639154318884e-06	1.2294979262851152e-26	8.803453130563252e-20	0.19872209743252323	0.004526189318208127	0.007177846647462332	0.003192525836063753	4.350421582402314e-05
NefOPC	0.013857546245241874	2.6168247603087718e-11	0.0	3.3098422490883557e-09	5.4047500141320136e-45	9.43311922981199e-06	2.9205371383450193e-17	2.4697727020558733e-09	0.017925497696953317	0.02292162229497897	0.03904828861936426	8.026508759263041e-08	0.9326699213586687	0.9209167268475097	7.605575419031503e-08	0.3977450630839534
NefNPC	2.381737767512658e-14	9.664955389024973e-26	3.3098422490883557e-09	0.0	1.4060689576029404e-78	0.8147630493679509	0.02312790845612931	2.2128804420013893e-21	1.2054894366593234e-05	0.008396293968899614	2.7199338869248068e-11	1.0455437057120365e-06	0.0010371227237241242	0.0008222090389618957	5.953513805572861e-14	1.1796973117069123e-13
VerPN	5.922351613936272e-40	1.497130987262861e-23	5.4047500141320136e-45	1.4060689576029404e-78	0.0	0.43312715614364794	3.67087995375274e-11	3.8654940815554953e-53	0.00012399398258607983	3.5775482525044703e-12	3.191740385195502e-11	1.989887696686039e-10	3.33079767824277e-14	2.832097049154535e-14	3.305300013164999e-06	2.5379537741083342e-15
VerNL	2.706216799669063e-08	1.53453556612468e-10	9.43311922981199e-06	0.8147630493679509	0.43312715614364794	0.0	4.772912061502954e-05	0.02340059013268343	0.6994446861778437	3.7407959539624864e-10	0.05553529776858776	0.00013111752677518764	3.531529419754142e-05	3.199938164652259e-05	0.01117248165172627	0.9816500720232069
VerCL	9.669030300455595e-30	1.0345740117454841e-32	2.9205371383450193e-17	0.02312790845612931	3.67087995375274e-11	4.772912061502954e-05	0.0	2.093597836491966e-08	0.04941356965242014	3.1124987085812268e-15	4.704430834686351e-06	0.06192167113664893	0.03566005147159236	0.041350401703437255	0.00016492349252148817	0.7194087902917787
VerMES	1.4984203215906848e-73	2.6729557755298263e-27	2.4697727020558733e-09	2.2128804420013893e-21	3.8654940815554953e-53	0.02340059013268343	2.093597836491966e-08	0.0	0.6339827085702952	4.610248266527517e-14	1.6389021005448072e-14	2.1740502099084805e-05	3.10471641894895e-06	1.077532017215886e-05	0.9877749637566575	2.282676541624947e-36
OXPHOS	2.3306808239626943e-09	1.215639154318884e-06	0.017925497696953317	1.2054894366593234e-05	0.00012399398258607983	0.6994446861778437	0.04941356965242014	0.6339827085702952	0.0	5.6243014497791155e-05	6.012528031400025e-11	0.542801043205313	0.3795699982225743	0.37331544597415967	0.08412291456179066	0.613508740675541
GLYC	4.618224285126805e-80	1.2294979262851152e-26	0.02292162229497897	0.008396293968899614	3.5775482525044703e-12	3.7407959539624864e-10	3.1124987085812268e-15	4.610248266527517e-14	5.6243014497791155e-05	0.0	4.8841910617475644e-26	0.00022044385741122277	0.686994918906511	0.8561938839279448	0.02017313880680549	0.08335346198391196
FAO	4.4072174015409705e-35	8.803453130563252e-20	0.03904828861936426	2.7199338869248068e-11	3.191740385195502e-11	0.05553529776858776	4.704430834686351e-06	1.6389021005448072e-14	6.012528031400025e-11	4.8841910617475644e-26	0.0	0.021570114947646973	0.1018246459507809	0.1347658396382886	0.38529376357088996	0.002539670390015835
G2M	0.03266143818790513	0.19872209743252323	8.026508759263041e-08	1.0455437057120365e-06	1.989887696686039e-10	0.00013111752677518764	0.06192167113664893	2.1740502099084805e-05	0.542801043205313	0.00022044385741122277	0.021570114947646973	0.0	1.9437004328640935e-77	1.4454207141487695e-76	2.001177245429607e-31	0.00017012000443226722
KEGG_CC	9.565602691087828e-05	0.004526189318208127	0.9326699213586687	0.0010371227237241242	3.33079767824277e-14	3.531529419754142e-05	0.03566005147159236	3.10471641894895e-06	0.3795699982225743	0.686994918906511	0.1018246459507809	1.9437004328640935e-77	0.0	0.0	6.811848908968738e-74	0.004900493775092915
WP_CC	0.00035751974785362277	0.007177846647462332	0.9209167268475097	0.0008222090389618957	2.832097049154535e-14	3.199938164652259e-05	0.041350401703437255	1.077532017215886e-05	0.37331544597415967	0.8561938839279448	0.1347658396382886	1.4454207141487695e-76	0.0	0.0	1.541435165992112e-75	0.004324670139145259
BIOCARTA_CC	0.4708839836295927	0.003192525836063753	7.605575419031503e-08	5.953513805572861e-14	3.305300013164999e-06	0.01117248165172627	0.00016492349252148817	0.9877749637566575	0.08412291456179066	0.02017313880680549	0.38529376357088996	2.001177245429607e-31	6.811848908968738e-74	1.541435165992112e-75	0.0	0.8864428206643264
PD-L1	7.524096641157916e-09	4.350421582402314e-05	0.3977450630839534	1.1796973117069123e-13	2.5379537741083342e-15	0.9816500720232069	0.7194087902917787	2.282676541624947e-36	0.613508740675541	0.08335346198391196	0.002539670390015835	0.00017012000443226722	0.004900493775092915	0.004324670139145259	0.8864428206643264	0.0
