	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	PD-L1	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	1.0	0.06218223882696847	0.794649919494771	0.44938878554344935	0.8896307701927436	0.08157915305372747	0.25536461834268653	0.12233058729736912	-0.0849927310812712	0.2677377249065983	0.07817307842616185	0.09305544699942161	0.12175313814072002	-0.2401244313829704	0.06929217926873114	0.8928717700207907
FAO	0.06218223882696847	1.0	-0.2780050335308187	0.43521376873895984	-0.13295852808303762	0.5295887198886996	0.21361116756030077	0.09936424317268762	0.3015960357036782	0.7436966750558847	0.1081519751137234	0.11305747917024903	0.22162089071610575	0.4838232949305154	-0.06780212908974378	-0.12482343561926498
G2M	0.794649919494771	-0.2780050335308187	1.0	0.2307504963186444	0.9602054055744009	-0.11454518453674321	0.08218364571446436	0.16795172812680745	-0.1281618233261947	-0.07089603101405324	-0.02296181082052805	0.06314486251582749	-0.045829047537165275	-0.45504025261446596	0.19242359819293117	0.9567930781135202
GLYC	0.44938878554344935	0.43521376873895984	0.2307504963186444	1.0	0.3552043894889872	0.3452941176470588	0.7891960419565115	-0.27234637570148973	-0.24696675055884698	0.4554163605383689	0.3166062747182317	0.4529114755123415	0.6777685201106751	-0.2699687358334245	-0.433216926419784	0.36980756905472795
KEGG_CC	0.8896307701927436	-0.13295852808303762	0.9602054055744009	0.3552043894889872	1.0	-0.0037348173391067827	0.1547907645651936	0.1700898844789045	-0.08855340701255256	0.0659609823201138	0.002383892701380313	0.0941779869003142	0.01469009394882056	-0.3776181394694471	0.16566881868346595	0.999400822247581
NefAC	0.08157915305372747	0.5295887198886996	-0.11454518453674321	0.3452941176470588	-0.0037348173391067827	1.0	0.2809569961388754	0.15760078785699771	0.3247587187944537	0.5267455565803255	0.05442856919541667	0.5841196792296509	0.1322144409185412	0.25731722186615813	-0.03631629957324413	0.0036308639852433134
NefMES	0.25536461834268653	0.21361116756030077	0.08218364571446436	0.7891960419565115	0.1547907645651936	0.2809569961388754	1.0	-0.5340768473214426	-0.4617540760657173	0.23232605399321568	0.509311406731175	0.5084940050960591	0.8158184177205297	-0.3324190648887777	-0.6784599271544919	0.16654921761423144
NefNPC	0.12233058729736912	0.09936424317268762	0.16795172812680745	-0.27234637570148973	0.1700898844789045	0.15760078785699771	-0.5340768473214426	1.0	0.8034168607650342	0.15746541401572586	-0.5432059839614826	-0.2607565928311266	-0.6770305294586609	0.43897953760297637	0.9316005690078317	0.1668920292007316
NefOPC	-0.0849927310812712	0.3015960357036782	-0.1281618233261947	-0.24696675055884698	-0.08855340701255256	0.3247587187944537	-0.4617540760657173	0.8034168607650342	1.0	0.2633938816026012	-0.36884385112003876	-0.23191961982773443	-0.5187481827703178	0.625310375013678	0.7802330743618202	-0.08994403714182989
OXPHOS	0.2677377249065983	0.7436966750558847	-0.07089603101405324	0.4554163605383689	0.0659609823201138	0.5267455565803255	0.23232605399321568	0.15746541401572586	0.2633938816026012	1.0	-0.0452942739678917	0.13028403495333823	0.10842397336293008	0.3525688202466743	-0.006262994169232933	0.07248174954276157
PD-L1	0.07817307842616185	0.1081519751137234	-0.02296181082052805	0.3166062747182317	0.002383892701380313	0.05442856919541667	0.509311406731175	-0.5432059839614826	-0.36884385112003876	-0.0452942739678917	1.0	0.16264182207562802	0.7820645292398117	-0.1087419299370027	-0.5570399087086336	0.006602054055744009
VerCL	0.09305544699942161	0.11305747917024903	0.06314486251582749	0.4529114755123415	0.0941779869003142	0.5841196792296509	0.5084940050960591	-0.2607565928311266	-0.23191961982773443	0.13028403495333823	0.16264182207562802	1.0	0.38460849447405854	-0.3103101405324288	-0.3985013521752044	0.10578136968313767
VerMES	0.12175313814072002	0.22162089071610575	-0.045829047537165275	0.6777685201106751	0.01469009394882056	0.1322144409185412	0.8158184177205297	-0.6770305294586609	-0.5187481827703178	0.10842397336293008	0.7820645292398117	0.38460849447405854	1.0	-0.31262509574651015	-0.7694874239889951	0.025623798283597257
VerNL	-0.2401244313829704	0.4838232949305154	-0.45504025261446596	-0.2699687358334245	-0.3776181394694471	0.25731722186615813	-0.3324190648887777	0.43897953760297637	0.625310375013678	0.3525688202466743	-0.1087419299370027	-0.3103101405324288	-0.31262509574651015	1.0	0.41106688968438826	-0.38221756733519874
VerPN	0.06929217926873114	-0.06780212908974378	0.19242359819293117	-0.433216926419784	0.16566881868346595	-0.03631629957324413	-0.6784599271544919	0.9316005690078317	0.7802330743618202	-0.006262994169232933	-0.5570399087086336	-0.3985013521752044	-0.7694874239889951	0.41106688968438826	1.0	0.15865157649559958
WP_CC	0.8928717700207907	-0.12482343561926498	0.9567930781135202	0.36980756905472795	0.999400822247581	0.0036308639852433134	0.16654921761423144	0.1668920292007316	-0.08994403714182989	0.07248174954276157	0.006602054055744009	0.10578136968313767	0.025623798283597257	-0.38221756733519874	0.15865157649559958	1.0
