	NefAC	NefMES	NefNPC	NefOPC	VerCL	VerMES	VerNL	VerPN
NefAC	0.0	0.0028927734655368	0.011580591156740257	0.09066207862029965	4.940993434810288e-31	0.01009450316297631	0.0014078878085459943	1.5109995862768877e-05
NefMES	0.0028927734655368	0.0	9.053046670858745e-57	5.9606515512180645e-49	4.2671462781138533e-19	5.018281906351201e-128	1.1604691223450185e-33	1.7723121926349415e-68
NefNPC	0.011580591156740257	9.053046670858745e-57	0.0	1.0590584985412537e-58	4.627140094639026e-20	7.057828350601585e-80	2.3476437201961054e-21	8.153811172839437e-150
NefOPC	0.09066207862029965	5.9606515512180645e-49	1.0590584985412537e-58	0.0	1.3052593230443168e-16	5.038332890541448e-47	3.990459065287467e-39	1.8133666402710928e-71
VerCL	4.940993434810288e-31	4.2671462781138533e-19	4.627140094639026e-20	1.3052593230443168e-16	0.0	3.086113577786114e-16	7.420621180938215e-13	3.9010862582410605e-31
VerMES	0.01009450316297631	5.018281906351201e-128	7.057828350601585e-80	5.038332890541448e-47	3.086113577786114e-16	0.0	2.8811896585728913e-30	1.4948398084566887e-86
VerNL	0.0014078878085459943	1.1604691223450185e-33	2.3476437201961054e-21	3.990459065287467e-39	7.420621180938215e-13	2.8811896585728913e-30	0.0	6.86065717271825e-16
VerPN	1.5109995862768877e-05	1.7723121926349415e-68	8.153811172839437e-150	1.8133666402710928e-71	3.9010862582410605e-31	1.4948398084566887e-86	6.86065717271825e-16	0.0
