	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	1.0	-0.006966385648012576	0.8869811815113358	0.5370744262749872	0.9368093337237797	0.21860888060046546	0.4222985990166916	-0.022455805064500716	-0.24148081932093152	-0.031857343217792024	0.30824715256692814	0.38758996963765546	-0.4400998720774317	-0.05553072453493211	0.9394756715934837
FAO	-0.006966385648012576	1.0	-0.14217899912149562	0.49351910361728035	-0.10132083904874929	0.3974692908774255	0.3439575851918068	-0.21830063344789852	0.05531495152813526	0.6931091349043663	0.39688362128754834	0.3766163710062728	0.29154015689780066	-0.29294268144198016	-0.09494012299061387
G2M	0.8869811815113358	-0.14217899912149562	1.0	0.49952992309233546	0.9775133702202425	0.2130450194966324	0.40351093506773733	-0.047269700846138435	-0.28144506265123376	-0.20069972103632694	0.32219533622058166	0.3528351031857343	-0.5592990459750629	-0.07239184378034308	0.9759104850268946
GLYC	0.5370744262749872	0.49351910361728035	0.49952992309233546	1.0	0.5289983508777337	0.3681395743106823	0.9060154431823436	-0.41721252099933726	-0.3978854245333909	0.23483809318311422	0.6388576360525869	0.8424857050382997	-0.5115053249695606	-0.5115977991153307	0.5359030870952329
KEGG_CC	0.9368093337237797	-0.10132083904874929	0.9775133702202425	0.5289983508777337	1.0	0.19518209700537892	0.4122035047701247	-0.038839141223432946	-0.2698395573570889	-0.11839773130095711	0.29395989704545106	0.3567498420233343	-0.5419601436431731	-0.05324969560593684	0.9996301034169197
NefAC	0.21860888060046546	0.3974692908774255	0.2130450194966324	0.3681395743106823	0.19518209700537892	1.0	0.403896244008446	-0.20771234375722455	-0.08936084952915248	0.17280335372901992	0.8340397330579659	0.31342570473005255	-0.08191668079466116	-0.37623106206556417	0.1994204953531742
NefMES	0.4222985990166916	0.3439575851918068	0.40351093506773733	0.9060154431823436	0.4122035047701247	0.403896244008446	1.0	-0.5794121726800548	-0.5385077755344235	0.002604688439190543	0.6812107948152829	0.9013917358938397	-0.6076321994975571	-0.6857574403156451	0.4173666445756207
NefNPC	-0.022455805064500716	-0.21830063344789852	-0.047269700846138435	-0.41721252099933726	-0.038839141223432946	-0.20771234375722455	-0.5794121726800548	1.0	0.7672271627390842	0.041906200391473886	-0.4917004454171355	-0.5832652620871415	0.5322349459796865	0.9085738945486491	-0.03876207943529122
NefOPC	-0.24148081932093152	0.05531495152813526	-0.28144506265123376	-0.3978854245333909	-0.2698395573570889	-0.08936084952915248	-0.5385077755344235	0.7672271627390842	1.0	0.1361373549311838	-0.43179261131575297	-0.5201516575990629	0.6926930012484009	0.8021207404096604	-0.27128831897415345
OXPHOS	-0.031857343217792024	0.6931091349043663	-0.20069972103632694	0.23483809318311422	-0.11839773130095711	0.17280335372901992	0.002604688439190543	0.041906200391473886	0.1361373549311838	1.0	0.14906832298136646	-0.019034261671007816	0.3449593884376493	-0.0210224558050645	-0.1139127352311083
VerCL	0.30824715256692814	0.39688362128754834	0.32219533622058166	0.6388576360525869	0.29395989704545106	0.8340397330579659	0.6812107948152829	-0.4917004454171355	-0.43179261131575297	0.14906832298136646	1.0	0.5951636021762249	-0.40864325015797665	-0.673427554212968	0.3006488602561534
VerMES	0.38758996963765546	0.3766163710062728	0.3528351031857343	0.8424857050382997	0.3567498420233343	0.31342570473005255	0.9013917358938397	-0.5832652620871415	-0.5201516575990629	-0.019034261671007816	0.5951636021762249	1.0	-0.5388314350446187	-0.6657676124716798	0.36088035386773115
VerNL	-0.4400998720774317	0.29154015689780066	-0.5592990459750629	-0.5115053249695606	-0.5419601436431731	-0.08191668079466116	-0.6076321994975571	0.5322349459796865	0.6926930012484009	0.3449593884376493	-0.40864325015797665	-0.5388314350446187	1.0	0.5030439406315984	-0.5432393693263259
VerPN	-0.05553072453493211	-0.29294268144198016	-0.07239184378034308	-0.5115977991153307	-0.05324969560593684	-0.37623106206556417	-0.6857574403156451	0.9085738945486491	0.8021207404096604	-0.0210224558050645	-0.673427554212968	-0.6657676124716798	0.5030439406315984	1.0	-0.0564246412773762
WP_CC	0.9394756715934837	-0.09494012299061387	0.9759104850268946	0.5359030870952329	0.9996301034169197	0.1994204953531742	0.4173666445756207	-0.03876207943529122	-0.27128831897415345	-0.1139127352311083	0.3006488602561534	0.36088035386773115	-0.5432393693263259	-0.0564246412773762	1.0
