	NefAC	NefMES	NefNPC	NefOPC	VerCL	VerMES	VerNL	VerPN
NefAC	0.0	6.536337046472266e-05	0.04694541574115909	0.3969413182867081	5.674955967283585e-25	0.0023484370022093417	0.43758352362058417	0.00021892383055561974
NefMES	6.536337046472266e-05	0.0	1.4374021672483224e-09	3.07904195761801e-08	7.864959470987664e-14	1.7862298726683419e-34	1.3392010313970323e-10	4.6235811868971286e-14
NefNPC	0.04694541574115909	1.4374021672483224e-09	0.0	4.737607226415964e-19	6.445185015206177e-07	1.053470781820093e-09	4.75519797285073e-08	6.987533086126993e-36
NefOPC	0.3969413182867081	3.07904195761801e-08	4.737607226415964e-19	0.0	1.726332583506081e-05	1.0718889309048448e-07	2.017774614513958e-14	7.329611498400479e-22
VerCL	5.674955967283585e-25	7.864959470987664e-14	6.445185015206177e-07	1.726332583506081e-05	0.0	3.931572998049492e-10	5.254284428370992e-05	1.9107096519968294e-13
VerMES	0.0023484370022093417	1.7862298726683419e-34	1.053470781820093e-09	1.0718889309048448e-07	3.931572998049492e-10	0.0	3.010037221934952e-08	4.46044783505543e-13
VerNL	0.43758352362058417	1.3392010313970323e-10	4.75519797285073e-08	2.017774614513958e-14	5.254284428370992e-05	3.010037221934952e-08	0.0	3.2141065073333777e-07
VerPN	0.00021892383055561974	4.6235811868971286e-14	6.987533086126993e-36	7.329611498400479e-22	1.9107096519968294e-13	4.46044783505543e-13	3.2141065073333777e-07	0.0
