	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	PD-L1	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	0.0	0.7788857260523797	3.3143960262001043e-05	0.8225054302036114	0.00026040002438725105	0.057990318164572716	0.3198886412288162	0.03655276105286081	0.1389599571607067	0.6514014957024814	0.530922861565801	0.693238811728395	0.8225054302036114	0.014902667686230067	0.3198886412288162	0.00026040002438725105
FAO	0.7788857260523797	0.0	0.9108491685195836	0.1389599571607067	0.6103444156452669	0.18272075053971484	0.028004939153071794	0.2894032248467901	0.4556448907375822	0.014902667686230067	0.693238811728395	0.4927262450169573	0.020815127253525276	0.11952980613879259	0.530922861565801	0.6103444156452669
G2M	3.3143960262001043e-05	0.9108491685195836	0.0	0.9108491685195836	3.3143960262001043e-05	0.08555889101267318	0.4556448907375822	0.07098765432098751	0.23293553465009798	0.7788857260523797	0.7788857260523797	0.4556448907375822	0.9108491685195836	0.028004939153071794	0.5701563208157683	3.3143960262001043e-05
GLYC	0.8225054302036114	0.1389599571607067	0.9108491685195836	0.0	0.8225054302036114	0.1600256425388966	0.03655276105286081	0.5701563208157683	0.020815127253525276	0.1600256425388966	0.4197530864197531	0.20703124999999997	0.01017554012345675	0.6103444156452669	0.11952980613879259	0.8225054302036114
KEGG_CC	0.00026040002438725105	0.6103444156452669	3.3143960262001043e-05	0.8225054302036114	0.0	0.03655276105286081	0.260404767436885	0.057990318164572716	0.1389599571607067	0.5701563208157683	0.8225054302036114	0.38512064355625636	0.8225054302036114	0.014902667686230067	0.530922861565801	0.0
NefAC	0.057990318164572716	0.18272075053971484	0.08555889101267318	0.1600256425388966	0.03655276105286081	0.0	0.1017330374542646	0.18272075053971484	0.08555889101267318	0.04652823228416724	0.7788857260523797	0.9108491685195836	0.38512064355625636	0.020815127253525276	0.4197530864197531	0.03655276105286081
NefMES	0.3198886412288162	0.028004939153071794	0.4556448907375822	0.03655276105286081	0.260404767436885	0.1017330374542646	0.0	0.35181255311756476	0.057990318164572716	0.1389599571607067	0.3198886412288162	0.9108491685195836	0.0038503204637324014	0.1600256425388966	0.2894032248467901	0.260404767436885
NefNPC	0.03655276105286081	0.2894032248467901	0.07098765432098751	0.5701563208157683	0.057990318164572716	0.18272075053971484	0.35181255311756476	0.0	0.1600256425388966	0.4927262450169573	0.20703124999999997	0.4927262450169573	0.38512064355625636	0.01017554012345675	0.057990318164572716	0.057990318164572716
NefOPC	0.1389599571607067	0.4556448907375822	0.23293553465009798	0.020815127253525276	0.1389599571607067	0.08555889101267318	0.057990318164572716	0.1600256425388966	0.0	0.5701563208157683	0.260404767436885	0.4556448907375822	0.1017330374542646	0.2894032248467901	0.04652823228416724	0.1389599571607067
OXPHOS	0.6514014957024814	0.014902667686230067	0.7788857260523797	0.1600256425388966	0.5701563208157683	0.04652823228416724	0.1389599571607067	0.4927262450169573	0.5701563208157683	0.0	0.7788857260523797	0.9108491685195836	0.18272075053971484	0.1389599571607067	0.8665262706759088	0.5701563208157683
PD-L1	0.530922861565801	0.693238811728395	0.7788857260523797	0.4197530864197531	0.8225054302036114	0.7788857260523797	0.3198886412288162	0.20703124999999997	0.260404767436885	0.7788857260523797	0.0	0.4556448907375822	0.11952980613879259	0.693238811728395	0.057990318164572716	0.8225054302036114
VerCL	0.693238811728395	0.4927262450169573	0.4556448907375822	0.20703124999999997	0.38512064355625636	0.9108491685195836	0.9108491685195836	0.4927262450169573	0.4556448907375822	0.9108491685195836	0.4556448907375822	0.0	0.6103444156452669	0.3198886412288162	0.4197530864197531	0.38512064355625636
VerMES	0.8225054302036114	0.020815127253525276	0.9108491685195836	0.01017554012345675	0.8225054302036114	0.38512064355625636	0.0038503204637324014	0.38512064355625636	0.1017330374542646	0.18272075053971484	0.11952980613879259	0.6103444156452669	0.0	0.4197530864197531	0.1389599571607067	0.8225054302036114
VerNL	0.014902667686230067	0.11952980613879259	0.028004939153071794	0.6103444156452669	0.014902667686230067	0.020815127253525276	0.1600256425388966	0.01017554012345675	0.2894032248467901	0.1389599571607067	0.693238811728395	0.3198886412288162	0.4197530864197531	0.0	0.2894032248467901	0.014902667686230067
VerPN	0.3198886412288162	0.530922861565801	0.5701563208157683	0.11952980613879259	0.530922861565801	0.4197530864197531	0.2894032248467901	0.057990318164572716	0.04652823228416724	0.8665262706759088	0.057990318164572716	0.4197530864197531	0.1389599571607067	0.2894032248467901	0.0	0.530922861565801
WP_CC	0.00026040002438725105	0.6103444156452669	3.3143960262001043e-05	0.8225054302036114	0.0	0.03655276105286081	0.260404767436885	0.057990318164572716	0.1389599571607067	0.5701563208157683	0.8225054302036114	0.38512064355625636	0.8225054302036114	0.014902667686230067	0.530922861565801	0.0
