""	HILPDA	ADM	DDIT3	NDRG1	HERPUD1	DNAJB9	TRIB3	ENO2	AKAP12	SQSTM1	MT1X	ATF3	NAMPT	NRN1	SLC2A1	BNIP3	LGALS3	INSIG2	IGFBP3	PPP1R15A	VIM	PLOD2	GBE1	SLC2A3	FTL	WARS	ERO1L	XPOT	HSPA5	GDF15	ANXA2	EPAS1	LDHA	P4HA1	SERTAD1	PFKP	PGK1	EGLN3	SLC6A6	CA9	BNIP3L	RPL21	TRAM1	UFM1	ASNS	GOLT1B	ANGPTL4	SLC39A14	CDKN1A	HSPA9	CHI3L1	ANXA2.1	ANXA1	CD44	VIM.1	MT2A	C1S	NAMPT.1	EFEMP1	C1R	SOD2	IFITM3	TIMP1	SPP1	A2M	S100A11	MT1X.1	S100A10	FN1	LGALS1	S100A16	CLIC1	MGST1	RCAN1	TAGLN2	NPC2	SERPING1	C8orf4	EMP1	APOE	CTSB	C3	LGALS3.1	MT1E	EMP3	SERPINA3	ACTN1	PRDX6	IGFBP7	SERPINE1	PLP2	MGP	CLIC4	GFPT2	GSN	NNMT	TUBA1C	GJA1	TNFRSF1A	WWTR1	CST3	S100B	SLC1A3	HEPN1	HOPX	MT3	SPARCL1	MLC1	GFAP	FABP7	BCAN	PON2	METTL7B	SPARC	GATM	RAMP1	PMP2	AQP4	DBI	EDNRB	PTPRZ1	CLU	PMP22	ATP1A2	S100A16.1	HEY1	PCDHGC3	TTYH1	NDRG2	PRCP	ATP1B2	AGT	PLTP	GPM6B	F3	RAB31	PPAP2B	ANXA5	TSPAN7	BCAN.1	PLP1	GPR17	FIBIN	LHFPL3	OLIG1	PSAT1	SCRG1	OMG	APOD	SIRT2	TNR	THY1	PHYHIPL	NKAIN4	LPPR1	PTPRZ1.1	VCAN	DBI.1	PMP2.1	CNP	TNS3	LIMA1	CA10	PCDHGC3.1	CNTN1	SCD5	P2RX7	CADM2	TTYH1.1	FGF12	TMEM206	NEU4	FXYD6	RNF13	RTKN	GPM6B.1	LMF1	ALCAM	PGRMC1	HRASLS	BCAS1	RAB31.1	PLLP	FABP5	NLGN3	SERINC5	EPB41L2	GPR37L1	DLL3	DLL1	SOX4	HES6	TAGLN3	NEU4.1	MARCKSL1	STMN1	TCF12	BEX1	OLIG1.1	MAP2	FXYD6.1	PTPRS	MLLT11	NPPA	BCAN.2	MEST	ASCL1	BTG2	DCX	NXPH1	HN1	PFN2	SCG3	MYT1	CHD7	GPR56	TUBA1A	PCBP4	ETV1	SHD	TNR.1	AMOTL2	DBN1	HIP1	ABAT	ELAVL4	LMF1.1	GRIK2	SERINC5.1	TSPAN13	ELMO1	GLCCI1	SEZ6L	LRRN1	SEZ6	SOX11	STMN2	RND3	MIAT	DCX.1	NSG1	ELAVL4.1	MLLT11.1	DLX6.AS1	SOX11.1	NREP	FNBP1L	TAGLN3.1	STMN4	DLX5	SOX4.1	MAP1B	RBFOX2	IGFBPL1	STMN1.1	HN1.1	TMEM161B.AS1	DPYSL3	SEPT3	PKIA	ATP1B1	DYNC1I1	CD200	SNAP25	PAK3	NDRG4	KIF5A	UCHL1	ENO2.1	KIF5C	DDAH2	TUBB2A	LBH	TCF4	GNG3	NFIB	DPYSL5	CRABP1	DBN1.1	NFIX	CEP170	BLCAP
HILPDA	1	0.036690521855621	0.0307573274516484	-0.0192345341802284	0.0255948924218744	0.0470685604618838	0.0500229644860212	0.0772302245030053	0.0718345039389614	-0.033550830893787	0.0029420298295008	0.00947027294569648	0.0425991655511027	0.0731085256844608	0.0784305843426788	0.0369370961554044	0.0414447186466555	-0.00426421513334582	0.106493672544585	0.0736471959253508	0.00326135074560983	0.0333644284518547	0.00892238148202296	0.0686376906560459	-0.0686132392771319	0.0339774731166611	0.061936635733208	0.0549131299912142	0.0312208289313985	-0.00772539523486215	0.053518325709056	0.0155121963323262	0.0986128853889611	0.0181823176633501	0.0454400351637967	0.0862670686753866	0.0462545609402434	0.0185385558420192	0.00246234763681701	0.0646129094088397	-0.0243490398224865	-0.0291782432636643	0.0212777542172317	0.0245383187771847	-0.000657492832994592	0.0160226269630271		0.06712436415552	0.0113337297784744	0.0434342762764551	0.000791256438159008	0.053518325709056	0.0860660766292161	0.135818552055713	0.00326135074560983	0.0993290731035284	0.0986015360963663	0.0425991655511027	0.093097912282794	0.0875248859025547	0.0263509052901155	0.138485087893113	-0.00204492191397792	0.098327723706626	0.110681777320363	0.0141258755099163	0.0029420298295008	0.101708835539654	0.0926672639991859	0.0028537564286348	0.0513491935088023	0.0695564035012545	0.161386063600698	0.113508478709934	0.0270087508044955	0.0170273886693534	0.043205519525319	0.0577075600867873	0.0600508763628705	0.0632792325168315	0.0856718104655579	-0.0334527771757419	0.0414447186466555	0.125308039784973	0.126801386623293		0.116584405633803	0.0842139348965267	-0.0300609255688412	0.0415160275842356	0.10010517770625	0.0626779431677904	0.0860510265347869	-0.0328907310443127	0.0414272887652901	0.130619437710231	0.118987328808561	0.0817661493896027	0.111109247400282	0.138695543496384	-0.00476613160839452	-0.0162493557781096	0.0007682340914938	0.0623680862140698	0.0686406986309891	0.0433114785737243	-0.0674401415749287	-0.00473730822659111	0.0371247816294271	-0.0709274078388987	-0.0297850016924443	0.0246597800172442	-0.0539343580999827	0.0851147083560508	-0.0447944861881736	0.109140069052948	0.096934873757482	0.0604196560542177	-0.0302477700287908	0.133358818998269	0.0429618402486156	-0.0646578327837351	-0.0144150621174987	0.0349366545947642	0.0513491935088023	0.0463203566262501	0.154950255464182	-0.0179013958608406	-0.0177144858627691	0.0588867237399653	-0.0412478914436365	0.0249274519012551	0.0597856859245181	-0.0150927244517659	0.0310368665725094	-0.013988203867517	0.0107823797514338	0.0276449719079092	0.0215526847302005	-0.0297850016924443	0.0718325122633498		0.0551659988059617	0.0643722239528092	0.118549961746751	-0.0292353771314518	0.113704380406217	0.0229879529381175	0.0289600844456835	0.0370298095272071	-0.0483380124685422	-0.00951016608176336	0.00264247301643976	0.0780984082591206		0.0429618402486156	0.00472994984915196	-0.0302477700287908	0.096934873757482	-0.0026251756477636	0.0951758639868287	-0.0895616805936387	0.081378532641708	0.154950255464182	0.00264013131830942	0.0495366197486632	0.0375826438284236	0.0586156767678594	-0.0179013958608406	-0.048632005708346	0.0613379770412052	-0.0944785529417905	-0.0815835057517326	0.0271974295142862	0.0791156371089036	-0.0150927244517659	0.0510909962482927	0.083676958148264	0.0565547789183935	0.072239305667794	0.114746284828333	-0.013988203867517	0.0447267970263946	0.118416611246402	-0.00800038581947342	-0.0138129830832151	0.0372648071655041	0.0265854476781193	-0.000376901270662797	0.000192467770074362	-0.019033754669648	-0.0670195500429855	0.017786410594825	-0.0944785529417905	-0.0426702952691435	0.088788661552961	-0.0231869739586266	0.101740210851361	0.118549961746751	-0.05647391564896	-0.0815835057517326	-0.00527197422494394	0.0649203762246934	-0.0445147106579634	-0.0297850016924443	-0.0128691003904688	0.040265163741601	-0.0704478714571285	0.0233685285165731	0.0121858265253749	0.0871265131842889	0.0351619879222451	-0.0296605231656781	-0.0300495679197655	0.0483748382281498	-0.0950406678822127	0.0204343406533229	0.0647543778803089	-0.0133462297160525	0.0371336505285617	-0.0483380124685422	0.0466986414335497	-0.0202553157530765	0.0341956162441438	-0.0507509123326869	0.0454291160222464	0.0510909962482927	0.107192762397237	-0.0138129830832151	0.0596142837514427	0.0235092597541291	-0.00223654918455585	0.00255172717033119	-0.0466274922325861	0.128532781155168	-0.042580124680128	-0.0236371830460359	-0.000192042229753242	0.0846012701315078	0.0233685285165731	0.024599640967966	0.0454291160222464	0.0649203762246934	0.107761225594828	-0.042580124680128	0.0591365439808568	-0.0554029229290756	0.017786410594825	0.0722470221013503	0.000209881279028424	-0.019033754669648	0.0296435424721362	0.0516512038819685	0.0669608043670799	0.088788661552961	0.0871265131842889	0.0396740060763376	0.00504412790718786	0.0853160576372555	0.0762915385254077	0.0577027332454838	0.0783044764436813	-0.00399208980063969	0.135728758469592	0.0589907550831091	0.00306732655200534	0.00171803108691357	-0.0141207167456991	0.0772302245030053	0.0329701051363704	-0.00470064070315505	0.0295820635602524	0.103783961447581	-0.0259484655694257	0.07725626669257	0.0164882629634446	0.173524367727076	-0.0334527771757419	-0.0202553157530765	0.0300946265384611	0.0320962739948169	0.0816635594336774
ADM	0.036690521855621	1	0.0569086976994381	0.0652495244726306	0.0703957218510455	-0.0168501043462164	0.10871957767048	-0.0335203854338281	-0.0129246253452084	-0.0374653423483793	0.0400461394127243	0.0670649359393764	0.0718129815640145	0.0267465373559736	0.0609955808833616	0.0460037685312212	0.044334490671861	0.0425119060185167	0.0664948557343455	0.115850885106426	0.0349693874319048	-0.0131085377484629	0.0883226305348048	0.0579822880379488	0.0362533455256661	0.0700139871207886	-0.0190825005748097	0.00186534460776841	0.0405432556589353	0.0184981023981586	0.0556470386276604	0.0434434211016878	0.0344802231621872	0.0376105031263537	0.0543185213243855	0.0487625766190887	0.093531395690114	0.047171850378679	-0.000319083851742473	0.0283735042375275	0.0106162770627318	0.0487045319071996	0.0629485875746804	0.0118500631674286	0.0618726189340285	0.0192471608908105		0.0343817072380604	0.0424934851258218	0.0489540027827494	-0.0196495353191264	0.0556470386276604	0.00847037752173128	0.05998935508962	0.0349693874319048	-0.00205529776509664	0.107681048290199	0.0718129815640145	0.0645954817184585	0.0182176984325873	-0.0203510913791669	0.0150049889889633	0.0743316250252086	0.0968011745547983	0.0455482533212953	0.0477247827590776	0.0400461394127243	0.0522653810420661	0.020090493431607	0.105737168031726	0.0824298737507543	0.0545798542805809	0.0191205375883148	0.00731751991499568	0.0465862518242738	0.0707851808480881	-0.0254050687387826	0.00655492216349386	0.0492842244009486	0.0916959477770783	0.030242355694322	-0.0160319014659973	0.044334490671861	-0.0176175161568909	0.0370232693771937		0.0183626504908861	0.0668996153292724	0.108732512044477	0.0786400458923569	0.124796117211811	0.0382212504618179	0.0766872649643153	-0.02785050615595	-0.0196982735501252	0.0440476064317478	0.0386305281568632	0.054849007606153	0.0521022594072726	0.000695066292965242	0.053146162293568	-0.0668911698422189	-0.0435924130256591	0.0339591425380342	0.108875096175574	-0.0196345601411544	-0.0601854179834231	-0.0652319744119974	-0.0196495353191264	-0.0001340327492395	-0.0890974757675562	0.068374642579388	0.0557740120823616	0.0671997912716041	-0.00992413645734055	0.0484923222011633	0.0165256805609651	0.0101893983986002	-0.0116286369258775	0.019780472889833	-0.0167664896084315	0.0751356699404579	0.0189352740138324	0.0200477174925937	0.0824298737507543	0.0338934585322439	0.0660274222050326	-0.0346347130718077	-0.0240833953992698	0.0371432216941229	-0.0284707840623395	0.0176187192950435	-0.0201889936118247	-0.0571537592954147	0.0183988535094613	0.0147736898889124	-0.00649547265257322	0.0734228269638045	-0.0331142136427486	-0.0890974757675562	0.00480880307410587		0.0726455908770039	0.0155581570702498	0.0732012680980901	-0.00930206990014666	0.068430588457152	-0.0227061462645115	-0.0360618025795638	0.0200173637860485	-0.0668148974765392	-0.00790306295667505	-0.0109689472374516	-0.066825012340258		-0.0167664896084315	-0.100452983313242	-0.0116286369258775	0.0165256805609651	-0.0558780564720041	-0.00946952564773987	-0.0612961983943982	-0.0196495353191264	0.0660274222050326	-0.0347911953611583	0.039725515772448	-0.00127383273568811	0.0267434814148751	-0.0346347130718077	-0.00463061590607509	-0.0454781915466424	0.0262256763434097	0.0100335401837647	0.0546064358252264	0.0546412503622205	-0.0571537592954147	-0.0346676723882663	0.00296519217152573	-0.0145728842155803	-0.012592533847058	-0.0227061462645115	0.0147736898889124	0.0864781754700916	0.0450932255268028	-0.0806302177773084	0.0426820520354217	0.0210052130564769	-0.0544105022117097	0.0201283720788202	0.102697696024923	-0.0512570745434529	0.0881299640547405	0.124747999015259	0.0262256763434097	0.00575387228307733	-0.00308307544112016	0.0249949691727145	0.0397220756697348	0.0732012680980901	0.0196228672543073	0.0100335401837647	0.0113642192907457	0.049340819711913	-0.034185816538211	-0.0890974757675562	0.052503524261711	0.0672427080461828	0.0668898590007089	0.0977622026220274	0.0681167588685293	0.0200163464217127	-0.0638821462501705	-0.0446426449180827	-0.034185816538211	-0.0229418585352906	-0.0655462833225401	0.0736531706560001	0.0360333911650577	0.0434451606468942	-0.0160319014659973	-0.0668148974765392	-0.00583393917128872	-0.0199747775512577	0.0371053468916572	-0.00340485980998835	0.0600587077003258	-0.0346676723882663	0.0532776594959295	0.0426820520354217	0.0502889616929389	0.0273423482971	0.000928504177504113	0.061811143365963	-0.0531352405534885	0.0653736567112665	-0.0998862850156342	-0.0113278783264243	0.0340173957237286	0.0136092817925651	0.0977622026220274	0.00296244478522611	0.0600587077003258	0.049340819711913	0.00249981022350123	-0.0998862850156342	0.00994505513721813	-0.0212938897774425	0.124747999015259	-0.0227061462645115	0.0153694362319017	-0.0512570745434529	0.0271984818155315	-0.00683391328584567	0.0850583380429684	-0.00308307544112016	0.0200163464217127	-0.0500448804153183	-0.0375434090196543	0.0257788471097495	-0.00357993547306941	0.047306682188112	0.0100766871014451	0.0177386745368789	0.0102170261534211	-0.016499534749173	-0.0441327827329405	0.0631557037903708	-0.0265357231253642	-0.0335203854338281	-0.0634256764622695	-0.00690554765093594	-0.0545373810266613	0.0874770771070419	-0.0828120191179886	-0.0113278783264243	-0.0424417534409235	0.0141073355509276	-0.0160319014659973	-0.0199747775512577	0.071494188568484	-0.0134020965670426	-0.0415698006555048
DDIT3	0.0307573274516484	0.0569086976994381	1	0.0830112313937962	0.170138485299568	0.0628270172223462	0.163033165763135	0.0486066839656824	0.092431550942312	0.0340712011179147	-0.00747328329709868	0.159846436362486	0.0782602318984931	-0.014856532858447	0.140009578237222	0.0230267373970455	0.0872918465918978	0.0284219740907002	0.125490576907453	0.127623136438373	0.0701879509528228	-0.0128151862455715	0.0305163092852678	0.0583686045656568	-0.0443342637639232	0.211161996880489	0.0602057132540845	0.175013382199616	0.135836743760704	0.232742447093729	0.0171230721901021	0.120318324344979	0.150237105620085	0.0347660993497003	0.0742186562391365	0.0391604718393014	-0.0313773866376778	0.0580987512541548	0.022537552136929	0.0500875825070033	-0.0343868073397577	0.0209310142033046	0.119828076651613	0.0861865945070805	0.124406568433176	0.0471545290039127		0.065506826417219	0.152151561766826	0.226175832286287	-0.00113799601019586	0.0171230721901021	0.133977770187005	0.0674921454172223	0.0701879509528228	0.126476260658716	-0.0163907023707056	0.0782602318984931	0.0544233665051918	0.0397648916461121	-0.00245717004968093	0.0736354760921661	-0.0489719560928083	0.0721702782981559	0.0681797057586216	0.0470102504845358	-0.00747328329709868	0.0357326460630206	0.0548349102279915	0.0367060716618879	0.0120494523038416	0.0499050524678141	0.0844669653740866	0.096253659946042	0.0744304074763688	0.0502668185286589	0.03013813805238	0.0774217783277528	0.109908425029416	0.0350156533071144	-0.00837475220878315	-0.0450971750655073	0.0872918465918978	0.0599711103502285	-0.00402141927680242		0.175014924391719	0.0827536001914091	0.0465241340181474	0.0341306732712605	0.0849020371849934	-0.00702381315520525	0.114990024755914	-0.0183828548630936	-0.0577603384204073	0.0307162812068187	0.116864570515016	0.0650271003774588	0.0876706828317472	0.066630318959135	-0.0294666505460452	-0.160114797927812	0.00887346049231553	0.136972982493303	0.0644453631644584	-0.0188575255432271	-0.0189497676746791	-0.0643817923535823	-0.0274916762522168	-0.0803714993516483	-0.0891978017448502	0.0339653364083857	-0.0401135061731432	0.0279313237240961	-0.0835101766995711	0.0745565768412799	0.0175747838789235	0.180559906231072	-0.226906021353064	0.0249069283255234	-0.192665898500326	-0.0743778289636732	0.0771574713093592	0.137005328349637	0.0120494523038416	0.0574315621994075	0.0829294226421051	-0.00422257504889137	-0.0541634807053134	-0.064814420370985	-0.118027879669259	0.0692338458073368	0.0913236887752327	-0.073682737398929	0.0224148184393951	-0.0561758919251332	-0.0778237317077368	0.0217419521354591	-0.0723607878587202	-0.0891978017448502	0.036347083577105		0.118322096614255	0.00497114551939247	0.146383607747429	0.0984163416849653	0.0574866659198072	0.0424643570730935	-0.0100167127884177	-0.00299125047643277	-0.0582857036670469	-0.0718747312935007	0.0676016330087143	-0.0289485859721405		-0.192665898500326	-0.0941639041982334	-0.226906021353064	0.0175747838789235	-0.0370548486837885	0.123630834898635	-0.102859903130299	0.0511375756333633	0.0829294226421051	-0.0056086334572339	-0.0479862599394195	-0.00823235135919363	-0.0067763776937278	-0.00422257504889137	0.0093832929282143	-0.00473007780661812	-0.0293305841025818	-0.0690650157261677	-0.00080819693149574	-0.0435219825613017	-0.073682737398929	0.01971407103507	0.0578732924266405	0.0639545712039326	0.0732138981152405	0.0206875977651459	-0.0561758919251332	0.00200217032460279	0.118700628132461	-0.0490562128460285	-0.0577520503060395	0.0138359065748535	0.000862647369343407	-0.0804381641612402	-0.00102370710163362	-0.14555324071875	0.0276608586083444	0.0424654361020687	-0.0293305841025818	-0.144755608198073	0.202198214693319	-0.09400904931311	0.0745671191996054	0.146383607747429	-0.137311968791862	-0.0690650157261677	0.0170678312368549	-0.0525902651457462	0.0500396327895692	-0.0891978017448502	0.0281956512358006	0.054488862062132	-0.0928496000539171	0.0263480165535235	0.0666025035265703	0.146585417718648	-0.0196007147873543	-0.106186336400979	-0.041844563973613	-0.000154547800064877	-0.157601069600647	-0.00843209654189715	0.0446877430090888	-0.0294000675276263	-0.0450971750655073	-0.0582857036670469	0.00771012799339249	-0.119606569099902	-0.022815932809378	-0.094048233336387	0.0300451651791203	0.01971407103507	0.0563441215805028	-0.0577520503060395	0.104476953947142	0.0644865495887019	-0.0924468862309276	0.0247710562769261	-0.133750993400107	0.121274929796465	-0.150573105429899	0.0156050823450261	-0.0410431547699189	-0.0926568758458125	0.0263480165535235	0.0580948518317428	0.0300451651791203	-0.0525902651457462	0.043023561811184	-0.150573105429899	-0.0153083255023929	0.0165026584129719	0.0424654361020687	-0.00300619587445003	0.0694608215999419	-0.14555324071875	0.183789804242971	0.00674298262640539	0.0983574053498903	0.202198214693319	0.146585417718648	0.0375244582149409	0.0182407254759112	0.0674340287033691	0.0357614997005226	0.0978840315180234	0.0766994264619372	-0.00950348662116138	0.0508191555922328	0.0460253936138554	-0.0590936351618551	0.00340055866177197	-0.0328151266946089	0.0486066839656824	0.0893181260298029	0.0610718197878582	0.0636696360222452	0.120256900136576	-0.0751552269135797	-0.0318649233898435	0.0712544792571645	0.113828750472673	0.0239135520319678	-0.119606569099902	0.00719542519931536	0.0669335066220967	0.0219538646018079
NDRG1	-0.0192345341802284	0.0652495244726306	0.0830112313937962	1	0.0269411536064274	0.0419185408021761	0.0747211167616266	0.0161270104189914	0.0465264698939634	0.109929863437441	0.0476505287007911	0.0216355335222578	0.1688258341042	-0.00984784965491066	0.122440419924512	0.07302441189059	0.0880183149431178	0.0780247182792656	0.148876231843161	0.0666044231714601	0.0978983928604542	0.0367627462222248	0.0757094595716517	0.109675733865072	0.0577872336992755	0.131882373370613	0.0758616309074155	0.0412146968853478	0.0265816548709872	0.00917728761297487	0.0724842383294065	0.0656724048356497	0.0322101853821924	0.0644288416214093	0.0505990717967029	0.0485242093327006	0.0333401938020336	0.058687979524681	0.134033132159075	0.0627260601578866	0.0665374903103901	-0.0530485377855947	0.0252274403689821	0.00125492336897903	0.07178028655251	-0.0286236498888783		0.0979512573049217	0.138682698578805	0.0492777823204217	-0.0231798467151067	0.0724842383294065	0.0879381306616868	0.127412516144263	0.0978983928604542	0.0133307507504812	0.081901961518122	0.1688258341042	0.138809445213555	0.0738270639388066	0.0214767693384633	0.0493900522546398	0.202100012124163	0.0764733363015445	0.0528090834516865	0.145298859391368	0.0476505287007911	0.198306806634206	0.158753438631072	0.0810287063329673	0.139587150535438	0.141392752712837	0.0538081018154975	0.0903124037740646	0.105570238126872	0.0569669985685721	0.187465330456261	-0.00156135824233225	0.0666366533411686	0.157127481381196	0.18253612245808	-0.0189122547937196	0.0880183149431178	-0.0361922300547415	0.103641520286237		0.0738036519805882	0.0502754181508044	0.0478143288644498	0.0495907450942429	0.07927137502344	0.0905365247557624	0.00486835547325217	-0.0328542356421362	0.121289146900492	0.100077416089111	0.100581191477544	0.0720953532038174	0.0894979553200399	0.0423249087974207	0.0449868736716115	0.0355429645594522	-0.0631807461105586	0.0476775622217544	0.0525110777366467	-0.0247022805594775	-0.0779582003371749	-0.00758264342183535	-0.0231798467151067	-0.125448849127954	-0.0893334520915779	0.0833575041109747	0.0190833403747563	0.119094026395648	-0.0975684119469518	0.0446680174346772	0.0899458631678888	-0.00578543090594158	-0.00326482877966154	0.0865131532447498	-0.0452687020367942	0.0700445891457311	0.123278958011979	0.0627255030591017	0.139587150535438	0.0119691635133968	0.147366824137929	-0.021723656023588	0.0233441821783878	0.0360927152711198	-0.0020386207130081	0.0873508704786087	0.12119756741035	-0.0409691846741094	0.0643897776429692	0.0807541370594654	0.0289366051128754	0.137575600322096	0.00599360839451903	-0.0893334520915779	0.115235582628779		0.00838939933225974	0.0308796507404917	0.00380594692799558	0.0785967989329647	0.0714073848380688	0.034394455879608	0.146018719367936	0.0590407206482862	0.0365186723712497	0.0688253829831324	-0.0103275329763608	-0.0390020816831402		-0.0452687020367942	0.00697970591174445	-0.00326482877966154	0.0899458631678888	-0.00998898581433325	0.107176500414707	-0.0272971821136578	-0.0231798467151067	0.147366824137929	0.0476586078359642	0.00265210155809184	0.0387099011570462	0.0804986464041708	-0.021723656023588	-0.020446543559313	-0.00700891023969844	-0.0232058075603473	-0.0186064993211995	0.0461339060869255	0.00576308789440663	-0.0409691846741094	0.0642488323420592	0.11162229622002	0.0568655880339296	0.0347809241905625	-0.0267856201866442	0.0807541370594654	0.0901010968733819	0.0784917931082804	0.00329684343124746	-0.0286583347891177	0.0216212600399256	0.0404360462345543	-0.0823429891857806	-0.080415984006399	-0.0862598831559765	-0.112881016341152	0.00991439485129771	-0.0232058075603473	-0.0227673514395691	-0.0681699944028957	-0.0776011785292276	0.0975594239267025	0.00380594692799558	-0.0816400461494079	-0.0186064993211995	0.078812115464272	-0.00918431224300404	-0.00248722978818403	-0.0893334520915779	0.000599774731415218	-0.0540974242902238	0.0062208641762013	0.0679056394108247	0.0146643348984603	0.0401269721375261	0.0388573280807502	-0.0128115821743079	-0.0027403838714732	-0.0691064238651948	-0.070576428260346	-0.0119728414762967	0.0972275212926034	-0.0671040125769058	-0.0189122547937196	0.0365186723712497	0.0132118999224366	-0.0151658384997023	-0.0461851874341778	-0.0995197541256496	0.0823594620874414	0.0642488323420592	0.13877933915703	-0.0286583347891177	-0.0545467598954931	0.102928027359916	-0.0873496878027412	0.0952663176567783	-0.148572453084839	0.0337573419336544	-0.104150942539709	-0.0133630886913803	-0.00574729027072234	-0.0439973898388429	0.0679056394108247	0.0591789062054352	0.0823594620874414	-0.00918431224300404	0.0971527834665898	-0.104150942539709	0.0209378935283798	-0.060262073147277	0.00991439485129771	0.0320273469869689	0.128486367733173	-0.0862598831559765	0.0189711029818644	0.0563286034539728	0.0723861253301475	-0.0681699944028957	0.0401269721375261	-0.00111949644100276	0.0786663657404314	0.0868353322998736	0.020874614340255	0.0853339354904408	0.113758074333815	0.135389876232386	0.0478841265630468	-0.040537346875949	0.0180875397975211	0.043931025877228	-0.00209018787581528	0.0161270104189914	-0.0304119496148909	0.0493013348463988	0.0677003540656552	0.213607555345705	-0.0126437041102964	-0.0133630886913803	-0.0240683675662785	-0.0151208131117571	-0.0189122547937196	-0.0151658384997023	0.0436912022750375	0.0437025528844325	0.0480698364696748
