""	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES	OXPHOS	GLYC	FAO	G2M	KEGG_CC	WP_CC	BIOCARTA_CC	PD.L1
CTLA4	0.948539608511526	9.44576887746511e-23	4.80167908025256e-32	2.05555404766021e-19	8.76479704294191e-18	0.484941552306563	1.01688352416032e-13	5.82230283641461e-26	2.43074055304394e-10	0.101199917637879	0.212396359578123	0.0571675805817575	0.648023868910822	0.80087087812184	5.74456072707126e-05	6.04762531689883e-51
CD274	4.63150232139773e-44	2.30652829758392e-33	5.72127787020506e-07	0.00849462947239057	0.549633868663929	6.90429580770459e-09	1.59312972895598e-40	2.00970335302624e-08	1.65555907989355e-43	9.50655265165842e-46	1.34986402023017e-07	1.00294001446233e-09	2.28759482578732e-07	4.8333632437352e-08	0.984940823052143	0.0758694657177303
LAG3	0.215964461281167	0.0105254739933667	0.150696733262751	0.217563606386486	0.0667679308949812	0.0232211524233935	0.627881977837819	0.197328508236869	0.000774813564552566	4.77526888969083e-08	0.504033879780109	1.08213567318829e-15	6.18960704965956e-14	4.60690079586222e-14	9.1636578550884e-08	0.00222769907502787
HAVCR2	3.66519025303342e-117	2.68289143731167e-207	0	0	0	7.18327568005318e-18	1.11338471310778e-308	0	8.74192578983234e-07	4.92232570105977e-25	1.4837694664328e-56	5.43373570693111e-99	1.27303485425321e-46	9.92746239799501e-46	1.35670505719532e-13	0
CD47	7.69430752234984e-162	0	8.1573888498372e-212	3.73343993940317e-93	2.06071025637617e-57	0.00213953270492198	7.87823084674102e-289	0.0925115203030768	0	0	1.29766298626892e-151	8.15507881442983e-172	2.43211551322796e-210	7.62801137958247e-222	5.42685937960784e-09	8.32533189717761e-69
LGALS9	1.44307380049333e-142	1.13102167369031e-127	1.11253692925361e-308	0	0	2.02735181640955e-12	8.7056978511139e-192	0	8.99850756166397e-06	1.61759222359993e-37	3.26350835479096e-75	4.17941324902594e-75	2.24219126793038e-28	6.93798847047088e-28	1.26756023209608e-10	0
CD276	7.23601260342594e-85	5.1336815632202e-230	1.63085505702961e-109	3.16887798339204e-96	9.38024210474841e-71	2.43562093949031e-38	1.11282113804842e-308	0.177812539685463	0	6.97384966009828e-247	1.94676226490025e-34	8.11938137279448e-260	1.52759780514359e-224	1.05885286253308e-233	2.58286239638742e-19	2.62166176390499e-83
