	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	PD-L1	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	0.0	1.8204279591228982e-08	0.06836896832220618	0.6478231237133647	4.196454130492341e-05	0.05056591564642584	0.5544163873133454	0.006767290779716272	0.011965355177749597	5.7276052099930176e-05	0.9903476848039034	0.024318233006425286	0.47271986689761514	0.029959339686467554	0.31351686150284375	1.6425818326395293e-05
FAO	1.8204279591228982e-08	0.0	0.08975845608982283	0.42350313678440454	0.00015210073836408898	0.06368822401812063	0.6802397967489955	0.006251808267606682	0.021421931678215295	0.00040886714912401385	0.546239269258583	0.011461586292892815	0.9742640605332525	0.06239715956765035	0.4355381053206143	8.942588394502409e-05
G2M	0.06836896832220618	0.08975845608982283	0.0	1.8255331709071236e-05	2.996367956626336e-07	0.00044940190781049295	0.12960877674073518	0.11992916225916488	6.204412590136936e-06	2.4869550398674488e-05	0.5009827163280622	0.00019842330475024696	0.0003455201283035722	1.6000856269493777e-07	4.250113483030371e-08	9.3825997008208e-07
GLYC	0.6478231237133647	0.42350313678440454	1.8255331709071236e-05	0.0	0.0016940936259311093	0.0014180303842615044	0.23619938811607974	0.038760097639367115	0.003304331825036474	0.004581953045617811	0.6478231237133647	0.0010876485622887484	0.005495481886180109	4.6812061021818636e-06	2.8432262594670924e-05	0.00243045519129241
KEGG_CC	4.196454130492341e-05	0.00015210073836408898	2.996367956626336e-07	0.0016940936259311093	0.0	9.140337472969992e-06	0.14940850037488196	0.7101960521957591	5.681777552577367e-07	9.945790694086241e-11	0.5764898720889464	4.861522291772162e-07	0.0016290785970250606	4.612623609765017e-07	0.00012558146221205646	3.0561886151409214e-25
NefAC	0.05056591564642584	0.06368822401812063	0.00044940190781049295	0.0014180303842615044	9.140337472969992e-06	0.0	0.03453637926407846	0.8118206065534151	0.00020366940684417892	2.3240608354750938e-05	0.12309527821926133	1.008500967609937e-09	2.572115022075952e-05	2.026250163563463e-05	0.00156620730482695	3.0376709499119458e-05
NefMES	0.5544163873133454	0.6802397967489955	0.12960877674073518	0.23619938811607974	0.14940850037488196	0.03453637926407846	0.0	0.3318915676831471	0.22628553340548088	0.13071808560327577	3.65018668087494e-06	0.399985075450615	6.981725879963757e-06	0.00302338820095787	0.019311580010082523	0.16725434336435274
NefNPC	0.006767290779716272	0.006251808267606682	0.11992916225916488	0.038760097639367115	0.7101960521957591	0.8118206065534151	0.3318915676831471	0.0	0.26221750952163636	0.8877339355759605	0.30753321054890737	0.6103019785284629	0.09493011884568245	0.1739742419036643	0.005318886837861637	0.6131561977406332
NefOPC	0.011965355177749597	0.021421931678215295	6.204412590136936e-06	0.003304331825036474	5.681777552577367e-07	0.00020366940684417892	0.22628553340548088	0.26221750952163636	0.0	3.971082277670902e-08	0.3885058997417008	5.7276052099930176e-05	0.00039924328712659537	3.968853242842323e-06	9.864345153441961e-08	1.6557282829935044e-06
OXPHOS	5.7276052099930176e-05	0.00040886714912401385	2.4869550398674488e-05	0.004581953045617811	9.945790694086241e-11	2.3240608354750938e-05	0.13071808560327577	0.8877339355759605	3.971082277670902e-08	0.0	0.26221750952163636	3.693134602421657e-05	0.001021588885038587	6.623408570174891e-07	5.5550867380989416e-05	3.2005504836752396e-10
PD-L1	0.9903476848039034	0.546239269258583	0.5009827163280622	0.6478231237133647	0.5764898720889464	0.12309527821926133	3.65018668087494e-06	0.30753321054890737	0.3885058997417008	0.26221750952163636	0.0	0.559898535790483	0.0004600631748338929	0.04290081752203024	0.07550604515168588	0.6074532587517109
VerCL	0.024318233006425286	0.011461586292892815	0.00019842330475024696	0.0010876485622887484	4.861522291772162e-07	1.008500967609937e-09	0.399985075450615	0.6103019785284629	5.7276052099930176e-05	3.693134602421657e-05	0.559898535790483	0.0	0.0012308328706616474	0.00026315190442545406	0.003932855685640965	1.1938860990183272e-06
VerMES	0.47271986689761514	0.9742640605332525	0.0003455201283035722	0.005495481886180109	0.0016290785970250606	2.572115022075952e-05	6.981725879963757e-06	0.09493011884568245	0.00039924328712659537	0.001021588885038587	0.0004600631748338929	0.0012308328706616474	0.0	7.546742743219035e-06	5.962929905104146e-06	0.0027629445069863624
VerNL	0.029959339686467554	0.06239715956765035	1.6000856269493777e-07	4.6812061021818636e-06	4.612623609765017e-07	2.026250163563463e-05	0.00302338820095787	0.1739742419036643	3.968853242842323e-06	6.623408570174891e-07	0.04290081752203024	0.00026315190442545406	7.546742743219035e-06	0.0	4.369993134396576e-09	1.3754790481872477e-06
VerPN	0.31351686150284375	0.4355381053206143	4.250113483030371e-08	2.8432262594670924e-05	0.00012558146221205646	0.00156620730482695	0.019311580010082523	0.005318886837861637	9.864345153441961e-08	5.5550867380989416e-05	0.07550604515168588	0.003932855685640965	5.962929905104146e-06	4.369993134396576e-09	0.0	0.00029087233956731965
WP_CC	1.6425818326395293e-05	8.942588394502409e-05	9.3825997008208e-07	0.00243045519129241	3.0561886151409214e-25	3.0376709499119458e-05	0.16725434336435274	0.6131561977406332	1.6557282829935044e-06	3.2005504836752396e-10	0.6074532587517109	1.1938860990183272e-06	0.0027629445069863624	1.3754790481872477e-06	0.00029087233956731965	0.0
