""	PC1	PC2
AL627309.1	-0.00237816929807777	0.00988238061121758
AL669831.5	-0.00781513240567599	0.00739122767115011
FAM87B	-0.00433967363539847	0.00449893196247399
LINC00115	-0.0066540125785848	0.00459765528428735
FAM41C	-0.00412581666048751	-0.00620374929743644
AL645608.7	-0.00349393472622889	0.0069520050721886
AL645608.3	-0.00470335368893849	0.01045887698751
AL645608.5	-0.000621620980057935	0.00701226957701724
AL645608.1	0.000255792434881979	0.00998942931597989
SAMD11	-0.0021119915567022	0.00600016188837318
NOC2L	-0.00895803499252955	0.000179631387692341
KLHL17	-0.00634943202790118	0.00742556736216963
PLEKHN1	-0.0017495995710918	0.00885197619883875
PERM1	-3.31594806347581e-05	0.00588317014422733
AL645608.8	-0.0040330933508692	0.00690030592404091
HES4	-0.00753314865918153	-0.00879882436824228
ISG15	-0.00743480273772398	-0.0131605691446291
AL645608.2	-0.000804424741092144	-0.00538628874003913
AGRN	-0.00835396928471057	-0.00313851430600485
RNF223	-0.00197918869519967	-0.00297721174459188
C1orf159	-0.00809463789465694	0.00260707426563636
LINC01342	-0.00448821931887487	-0.00197630877453702
AL390719.2	-0.00245310666711286	-0.010715101066741
TTLL10-AS1	-0.00128877652964026	-0.00760671420291919
TTLL10	-0.00361224621166658	0.00928560934312204
TNFRSF18	-0.00535202721040615	-0.00517799014477846
TNFRSF4	-0.00303405715838446	0.0149100064436068
SDF4	-0.00904975211092067	-0.00396107108470616
B3GALT6	-0.00893790621397291	-0.00427684641315214
C1QTNF12	-0.00393957927482548	0.00575587642294531
AL162741.1	-0.00358376458397989	0.00878912803855041
UBE2J2	-0.00902336892087126	-0.00462875749576037
LINC01786	-0.00517059005771809	0.000212914697496208
SCNN1D	-0.00646275215931975	0.00174082262055387
ACAP3	-0.00829889806570541	0.00250060732694093
PUSL1	-0.00798345888613071	-0.0111437546248318
INTS11	-0.00889037353051778	-0.00626290846443806
CPTP	-0.00881635957666907	-0.00592516535508434
TAS1R3	-0.00356896455456529	0.000242759246786289
DVL1	-0.00826789609134509	-0.00282251237513935
MXRA8	-0.00820521041819416	-0.00252291620810332
AURKAIP1	-0.00849832970449592	-0.0112528416875085
CCNL2	-0.00809708208115912	0.0102432538399881
MRPL20	-0.00849913757473005	-0.0107049354280878
AL391244.3	-0.00750989327133378	0.00262396015907559
ANKRD65	-0.00834567464747747	-0.00573548508373212
AL391244.2	-0.00372550012351792	0.00614194491330617
TMEM88B	-0.00169156318433567	0.00396156487109282
LINC01770	-0.00171743307815156	-0.00608628361273365
VWA1	-0.00847627379450153	-0.00940463680394174
ATAD3C	-0.00745985586679008	0.00433105522815029
ATAD3B	-0.00866878826971144	0.00504801845300743
ATAD3A	-0.00799411935902269	-0.0111676186064739
TMEM240	-0.00718235373175481	-0.00454647688980284
SSU72	-0.00886241093827381	-0.00812065880919295
AL645728.1	-0.00826694426044599	0.0028349768142405
FNDC10	-0.00668556385525436	-0.0105324424452365
AL691432.2	-0.00807212893452546	-0.00926597242167706
MIB2	-0.00849936944000479	-0.00132336897361281
MMP23B	-0.00707345897277001	-0.00959493117757556
CDK11B	-0.00906494087145349	-0.000148298445014346
FO704657.1	-0.00619437471524102	-0.0053568529392855
SLC35E2B	-0.00824566717315322	0.00848687275646286
CDK11A	-0.0089248813978448	0.00508997971977154
SLC35E2A	-0.00823592037299656	0.00854577796396614
NADK	-0.00884709482269023	-0.00133015814798683
GNB1	-0.00909625418178506	-0.00275678218157409
AL109917.1	-0.00628009486084299	-0.00417595406467218
CALML6	-0.00301605614092917	0.00676579249633971
TMEM52	-0.00448514701181652	0.000362435554899457
CFAP74	-0.0034713833937364	-0.000359982783992958
AL391845.2	-0.000556968128409323	0.00716231753148796
GABRD	-0.00222512712444532	0.0119434235365757
PRKCZ	-0.0047133778022155	-0.0110587378885346
AL590822.2	-0.00322766796649916	-0.00399885493577376
PRKCZ-AS1	-0.00608388972837782	0.00330074008606048
FAAP20	-0.00854846665358391	-0.0104412765354136
SKI	-0.00887939644569788	0.00240163906073519
MORN1	-0.00870186856101865	-0.00316058714697448
RER1	-0.008936390238005	-0.0079120793437427
PEX10	-0.00836652023948445	-0.00907771683280369
PLCH2	0.000369650983955261	-0.00326406070744648
PANK4	-0.00822822453428858	-0.00126311297919031
HES5	-0.00153167936401734	0.00620582737672683
AL139246.5	0.000696046420047909	0.0147137526435398
TNFRSF14-AS1	-0.00319725455434988	0.006314269681656
