""	VerPN	VerNL	VerCL	VerMES
NPPA	0.740123864121633	0.307656767512912	0.01187895910456	-0.71567246243913
OMG	0.67907467902921	0.560355569205049	0.5357871526197	-0.647466354276708
AC007402.1	0.591416867950058	0.590039569722214	0.34484967380886	-0.615573739937455
AL359091.1	0.577179495762964	0.403344684786742	0.208173602417944	-0.594151910735692
RGS7	0.683618714424832	0.576480898988535	0.424361376911533	-0.658527300304611
AL353660.1	0.672867458432208	0.520248337490045	0.347870616790921	-0.657310734809625
MIR124-2HG	0.713670006204469	0.387658929947765	0.247786154352414	-0.621520812316402
INTS9-AS1	0.603904144736625	0.604653349261037	0.271896510322506	-0.605711354042704
PROM2	0.553316416121364	0.348059182268449	0.254999514240871	-0.453400854511706
AC007402.2	0.771990242387952	0.539489878470095	0.374990259902583	-0.761582354258101
SLITRK1	0.732691925992445	0.473661408416839	0.199511337365116	-0.690046724751791
AC012313.8	0.352799830588413	0.223158023811374	0.236940623249326	-0.359699605493632
AC140725.1	0.623752185092456	0.550991450513327	0.260791234114405	-0.64904044436318
GLRA2	0.390954298262988	0.247956873036954	0.261779440753838	-0.377452755724179
AC100779.1	0.476625640461947	0.38839917518432	0.367836568908596	-0.423920749555956
AL021308.1	0.474393524425226	0.26066499499731	-0.059847605063446	-0.465155540425502
AC007365.1	0.460951584155033	0.17378463291757	0.0558863283225014	-0.282492562578689
AC025175.2	0.601381669446464	0.564032479399993	0.315324913646958	-0.523933761676543
AC011509.3	0.608661112167632	0.572476737254262	0.197659524929845	-0.629423423670133
LINC00606	0.578072116046725	0.627281730626521	0.317811055287601	-0.558275555085535
AC069228.1	0.663118622755812	0.502160025024164	0.198408501031313	-0.592945506250413
A2ML1	0.461592357200011	0.567837083104413	0.525527735299386	-0.360482677077487
TNR	0.598466836894932	0.311112328101838	0.351038497157919	-0.533174634075009
AC009501.3	0.640815903217432	0.529011212822649	0.445911762833975	-0.555532619701674
TMEM150B	0.486212058505087	0.276662920226612	0.128197334642276	-0.339246644615908
LINC02199	0.615326868405663	0.552212472891744	0.243058083171358	-0.671942983205835
SYT4	0.478742929427104	0.16571944017908	0.30064904582615	-0.367516534149625
LINC02235	0.581166994556097	0.632484107190622	0.280501160085334	-0.564327860126603
AC018695.9	0.647246506317551	0.621413564638587	0.320056820602931	-0.584968007197136
PLP1	0.661596617600476	0.734122780749234	0.478008508908446	-0.712143735572342
AC026367.2	0.569059168963353	0.288131481032295	0.257321851197513	-0.490092986219962
LINC02664	0.513385385499049	0.221723600987609	0.247722455112752	-0.436877754796671
LINC01829	0.363589632519827	0.200785514794367	0.122286041685319	-0.386976029125304
LSMEM2	0.526784439658597	0.530380830503504	0.165230969482413	-0.595410639334617
AC023480.1	0.32778610654659	0.230259307013733	0.0174220025076274	-0.367306983939056
AC079385.2	0.538487586555257	0.249429776201397	0.325955174736586	-0.51177220828986
AC069234.4	0.612255269630826	0.452191662400827	0.0446005509226437	-0.575863771521098
VSTM2A	0.469886508821888	0.23452198624132	-0.0993874195065863	-0.519159027876248
EZHIP	0.576672916409193	0.312614567338101	0.222071817440209	-0.450891566356236
AC244517.5	0.489181970390962	0.555550517871703	0.245276902535009	-0.536763051932045
LINC01748	0.515336366052688	0.535242476052703	0.517425162736595	-0.448998038598219
SLFN12L	0.360096521124824	0.180258643925723	-0.189118077053267	-0.272700134600255
FAM160A1	0.569668926642648	0.351619896280232	0.0201887437037103	-0.495482022418382
AC107373.1	0.58251003039182	0.487114235238954	0.544159595482142	-0.476230448408665
AC092171.4	0.580830767357276	0.571262435609287	0.378684737238052	-0.625397810650468
AC008115.4	0.687561959105712	0.523901218393256	0.25116885957482	-0.654822891927561
AL358074.1	0.370399657970459	0.0767219202955985	0.311455102671604	-0.374567272128394
AL355297.3	0.422745280313565	0.268504717678154	0.233971693371159	-0.305127088897629
TMLHE-AS1	0.429220598797604	0.334122993206744	0.148440744004622	-0.435099606627345
AC005692.1	0.712732215882395	0.36475964037401	0.0510632433715086	-0.670378350001404
