""	MES	NPC	OPC	AC
YWHAZ	0.294238734643062	-0.181036109396514	0.45428604054651	0.682712417921621
SMARCA5	0.281702164558259	-0.139059004999601	0.466102062339304	0.679690939656663
CNOT4	0.292641283725291	-0.139022366172337	0.467427166592036	0.669719084348098
TNPO1	0.335997176371223	-0.202744614550718	0.434343526866454	0.703114113320222
HNRNPK	0.314136036135668	-0.173498281333969	0.419978663990294	0.665488526260056
CIRBP	0.318640163799843	-0.199265147254834	0.446127795008953	0.66862480604357
SERBP1	0.304856653816688	-0.179923510341916	0.437584841785118	0.676679231733709
RNPS1	0.304349817325194	-0.191371922567824	0.458530038037979	0.685098823956274
RTN4	0.32934113088051	-0.187726359255008	0.47214014107249	0.703671022814491
ACAP2	0.289898260207466	-0.196001849039812	0.428909988783132	0.660081863253195
SPCS3	0.304721090321373	-0.180498739929969	0.428263924129035	0.637641830253861
EIF2AK2	0.289020150719792	-0.160308303518757	0.458501948270409	0.686801306050596
TSG101	0.291010857903253	-0.174382498365285	0.380628563508245	0.646278812586031
PRRC2C	0.236548528983458	-0.150478106163697	0.412192913196593	0.617027629916658
WTAP	0.304602624924566	-0.181792090532405	0.428074623521502	0.672459665280421
RAB5A	0.314090848303897	-0.178418875835588	0.477761758469103	0.705501740647624
NCOR1	0.287742678502676	-0.148392135598106	0.479198000497871	0.69035160407656
NRDC	0.297997873729377	-0.192870450602941	0.441707931146614	0.667797990851421
KTN1	0.263116531479786	-0.168020776657929	0.418202902162209	0.635409307105783
PSAP	0.339895542831105	-0.214732838831655	0.446313431733759	0.709964344358279
RBBP7	0.247358191118927	-0.144253169411462	0.408001431357537	0.61895727246259
TXNIP	0.277443516736953	-0.168622874719309	0.385262153862959	0.616901836763347
DEK	0.294656416763764	-0.181661412048495	0.393242090441162	0.663111890567408
PAK2	0.334509641801005	-0.143144234239591	0.458582553690391	0.706346875231032
HNRNPM	0.267544938993424	-0.113779435481353	0.423713381782787	0.627194892065317
TCP1	0.280736121992543	-0.174603552623114	0.38883688210973	0.621678312710904
DHX36	0.28232502386106	-0.181828729359669	0.446953389916646	0.651885767603988
PJA2	0.270521229426611	-0.147533565745875	0.432217253590872	0.673014132189189
PIK3R1	0.30053205618685	-0.160850558162271	0.449816103620244	0.654963425335474
KPNA4	0.305512488023755	-0.171666339970745	0.44868884903474	0.681614475738841
SPPL2A	0.294037221339215	-0.153585078715725	0.468367563158491	0.710138989221613
CD164	0.301432148944035	-0.196763936646913	0.423349436098626	0.658002001698941
TMEM259	0.30090332918303	-0.138353096927639	0.477435672906449	0.686653529627774
VAPA	0.326143786459466	-0.221171502076266	0.444349590592383	0.678636964012904
SERPINB6	0.320733459574354	-0.167960933240064	0.433174748276717	0.683730976075613
PMPCB	0.260465104918256	-0.141333054878483	0.441916772462022	0.673240071348048
RAB10	0.320008011680504	-0.17835170465227	0.441655415494202	0.71528918075085
SPSB3	0.345997121413051	-0.221777264020372	0.406782579703872	0.657469518059684
TTC37	0.25914855133312	-0.142214829321315	0.427796168434292	0.620814858736237
ANKRD17	0.242183573734679	-0.117084257700609	0.424150605121476	0.616592849697448
RPN2	0.326457658696368	-0.197777610867897	0.462710528228856	0.71245211769123
TUBB	0.32397721311992	-0.183378551752957	0.440050634860018	0.69948565255822
TARS	0.322633791094271	-0.201388977941932	0.461091092063766	0.670638717789292
HOOK3	0.247768545483126	-0.104768726562776	0.464796498794447	0.658398921842883
CIR1	0.257275088253715	-0.150448795101886	0.353694140291884	0.575712517456961
DAZAP2	0.375946883535762	-0.217563798884957	0.441766553270238	0.67628963934627
STX16	0.25923159924016	-0.147233127362306	0.413334823313002	0.611007877949002
MTCH1	0.298952924660338	-0.203637380641729	0.42016918589207	0.658563796364212
UHMK1	0.293712357467558	-0.17887441858791	0.436053338805463	0.66417319396767
CTDNEP1	0.336751935291088	-0.203472505919039	0.458804829242462	0.702172496609517
