""	MES	NPC	OPC	AC
NUB1	0.349456687365697	-0.456714015168959	-0.488916577963026	-0.141653635862865
UBE2I	0.401887574765732	-0.49221470133477	-0.529929484523314	-0.197577279436008
ARPC5	0.364038015555637	-0.587542466015972	-0.631517801987641	-0.274291173933783
RBBP6	0.422667198561341	-0.470646150898109	-0.455586410452834	-0.133340877336074
EWSR1	0.380963472598979	-0.465442828917859	-0.440588108994814	-0.0813867528671484
ITM2B	0.348720295077975	-0.576518494245472	-0.608613271916903	-0.270143118842313
LAMP1	0.284471216922725	-0.460454778820473	-0.456519417744428	-0.100598089470152
MORF4L1	0.382171649009536	-0.558104606704167	-0.611661227624273	-0.293593056831038
MTDH	0.372913619860697	-0.502615927736222	-0.569750436604375	-0.293912053708362
YWHAG	0.386991084677079	-0.501548455553599	-0.54251155427802	-0.217251573915263
DDX46	0.293659396090149	-0.380678026080713	-0.443788547707595	-0.115422115714761
CSNK1A1	0.390264294372597	-0.504090051640454	-0.52902873910512	-0.178766446593019
SRRM2	0.334858589093074	-0.413416913689357	-0.440286216992683	-0.115148924609822
UBE2K	0.41648418168799	-0.542255294222085	-0.551144162013921	-0.219288819882308
GOLIM4	0.203490465964509	-0.390068573362376	-0.429044384591928	-0.118660629476017
AKIRIN1	0.290326349765671	-0.447470137646029	-0.473108259996818	-0.152772812104029
RBM39	0.330830877855393	-0.403523324745037	-0.418161724236454	-0.0876228207219024
RER1	0.342964595737983	-0.491793562208065	-0.502359948430334	-0.164844717975084
BPTF	0.252905477696415	-0.364287262051034	-0.365303749114282	-0.0528126555170673
SCARB2	0.279262051838183	-0.424171894522384	-0.412592868351597	-0.05613462404768
SEC63	0.379902422467358	-0.457475456136793	-0.46821045107869	-0.109405672081624
CHD4	0.373377703745929	-0.466438411918052	-0.406029555437036	-0.0470244494169008
RAB10	0.360358093310384	-0.515154715975267	-0.482298206813577	-0.0932871534043882
SSR1	0.327352257473789	-0.477053662337643	-0.489777604754062	-0.1582420517626
TCF25	0.361393851357232	-0.478763632674833	-0.499254834422732	-0.148829193805326
SELENOS	0.411575386741391	-0.529647782116009	-0.52691984739954	-0.179827862211741
EIF3A	0.337260697996408	-0.525263120266577	-0.590580528215466	-0.250167845437396
MACF1	0.381244607360777	-0.465750107997372	-0.417548657334657	-0.0523746549387275
ACTR3	0.409610273930932	-0.579488868826005	-0.59867841061762	-0.246360153105121
SH3GLB1	0.348959519850924	-0.477873539897461	-0.46874572425557	-0.128023725016115
PPP2R2A	0.328729352140053	-0.477290634892426	-0.509465565175318	-0.126354964422008
RAB2A	0.307445347563617	-0.481093913523073	-0.479899566961985	-0.124451726970454
SERINC1	0.428283776217217	-0.526877370248669	-0.509922983755823	-0.152536356924186
NFE2L2	0.333830044312281	-0.482577898602202	-0.494415644719858	-0.123424216754016
YWHAB	0.294219139448838	-0.460216527965241	-0.513343046693564	-0.193203786898651
DYNC1H1	0.342393165062142	-0.405982196531365	-0.436950978433401	-0.119761581106917
ATP6V1G1	0.368303216730127	-0.545256013220434	-0.599005899068364	-0.252462334187301
BAX	0.391012891384741	-0.583133851250972	-0.620501011371718	-0.290785573866143
TPR	0.33395078282046	-0.430750728657894	-0.463752134096318	-0.12319622270688
CHURC1	0.364792212740583	-0.531621660624599	-0.55277600409339	-0.220323756416661
SCAF11	0.368312530060983	-0.474634448300979	-0.483210548244757	-0.138752076059137
TTC3	0.360901949222321	-0.441357000538612	-0.485001721368803	-0.198121592016303
PRRC2C	0.337397354387062	-0.474388558078773	-0.514676496879809	-0.204592775878818
DYNC1I2	0.341566561295155	-0.468062036103442	-0.480473889179972	-0.135819867476146
ATRX	0.319491227953239	-0.397266622322835	-0.428062040982614	-0.137672094645628
CDC37	0.330118438480687	-0.421703861582833	-0.432975737351606	-0.121521679324233
DDX24	0.32883925553129	-0.461503380853601	-0.504051718461431	-0.176104568156426
CCDC50	0.342352198580667	-0.435196079342958	-0.465387263234586	-0.151941977569422
VCP	0.348210983710224	-0.467574303610455	-0.464372201215928	-0.132226929648823
KTN1	0.347649231593899	-0.476820311634134	-0.48594662903068	-0.128653744609724
