""	NefMES	NefAC	NefOPC	NefNPC
PRRC2C	-0.785721414261936	-0.590014925001522	0.739340265700386	0.799598325211202
SON	-0.768829761298018	-0.58816003202663	0.721906136123508	0.795031898906258
HNRNPC	-0.788351559211575	-0.598030534754397	0.740224484143887	0.799282582366279
EIF4G2	-0.77868722102265	-0.600147372510644	0.738875180609048	0.798895401877007
TTC3	-0.800840958641362	-0.618875251064803	0.745477884785387	0.819182020771804
SRRM2	-0.77010699180509	-0.585978212437767	0.714912460770781	0.787994684493359
MTPN	-0.794210344008853	-0.601029441743759	0.743372625317317	0.790695244020253
GTF2I	-0.781840399159074	-0.614924041135559	0.732465368671497	0.81847199269984
ANKRD12	-0.755761662834598	-0.588428467170209	0.708354720181589	0.794131622984087
CSNK1A1	-0.795618042468357	-0.612204524710881	0.750939162805878	0.807783811240289
SEPTIN2	-0.813052472657271	-0.599631813609829	0.774819700653195	0.7953753615203
DHX36	-0.786822384951946	-0.597918252602978	0.740110539158708	0.798671238205178
HSPA9	-0.770012210087856	-0.606248444607748	0.733784266429181	0.778802865496802
NCAM1	-0.800331754400756	-0.589346148981738	0.763128200102156	0.79625574687796
WAC	-0.779495182640977	-0.596342381284771	0.731126575638014	0.800427567890089
PURA	-0.771793228845097	-0.585687615487747	0.722092774044688	0.803009856046097
SF1	-0.763144115440866	-0.597667056409251	0.709257079978151	0.789150930427391
WNK1	-0.788670626474909	-0.608926389231359	0.759520408359449	0.793066300386703
RO60	-0.78368333195604	-0.58924835805163	0.735374784281874	0.798667877514545
EPC1	-0.761519687531879	-0.568242082809884	0.707068388566493	0.786502713747399
DYNC1LI2	-0.775806162247536	-0.610525651421141	0.724342435001906	0.805801231645202
XRCC5	-0.797593282261076	-0.6094747146694	0.745854537494391	0.801627304606558
DDX24	-0.777555722684635	-0.602624215788463	0.732124799216444	0.79048114593018
TCAF1	-0.774424201128657	-0.594594004880008	0.71731699351397	0.805304384026255
UBL3	-0.789030543586199	-0.579331299260064	0.7534474592075	0.794772730121239
UBXN4	-0.792585978919449	-0.58923288700188	0.753039436126656	0.790900747920248
YY1	-0.792079122717845	-0.613677019809892	0.748854496696213	0.79018826438784
SERINC1	-0.781547729784291	-0.598913298929143	0.743783907949235	0.803465604581174
TAX1BP1	-0.77146338676671	-0.575837156918292	0.722208467927037	0.792495104220988
JMJD1C	-0.786725017109486	-0.620017252025749	0.738861075100048	0.806204273607991
NAP1L1	-0.808319678333929	-0.623211137964384	0.7740782282458	0.79751772021153
RSRC2	-0.765914755604939	-0.583727583419123	0.71126081326426	0.787410753384763
ZFR	-0.780817765746738	-0.59864264012939	0.741512859279993	0.789129595797719
RUFY3	-0.804648632665115	-0.595584167140677	0.766985323866184	0.794500505385272
YWHAZ	-0.771050198491115	-0.599215458922681	0.722119683126846	0.80478737116417
HNRNPK	-0.788488688081549	-0.59507275009199	0.743944598870159	0.792992038373911
SYNCRIP	-0.804996593953172	-0.617282598437403	0.757605154413313	0.806462368178143
ACTR2	-0.774185027184094	-0.611402198969995	0.733854071234888	0.784248251311925
C11orf58	-0.793520386937487	-0.62684364090794	0.74635249528788	0.788557805829897
CANX	-0.802514036391955	-0.591178630756446	0.768153984509627	0.783480448383731
GPM6A	-0.801907316054671	-0.585704750157092	0.761790726122851	0.804244022605425
MAPT	-0.763142784136832	-0.596654059701461	0.70019538994538	0.799008029693621
ABI2	-0.773381693170425	-0.576538940388401	0.719952474755928	0.801296269747636
TRIM2	-0.779426199042315	-0.602911843256814	0.738618699248119	0.803789734154502
EIF5	-0.783237812325134	-0.604664331203257	0.747980707245661	0.774652793252445
VMA21	-0.792137473159616	-0.600894857698229	0.734580629174112	0.802052793262684
OSBPL8	-0.803415481560813	-0.602622814440624	0.748790163476122	0.824971285223657
PABPC1	-0.789510199222017	-0.632146197428891	0.751897901292929	0.793132593735414
ATRX	-0.780750448123445	-0.608791948728576	0.728529890356617	0.822027088896549
DDX5	-0.753301843292967	-0.590979675170546	0.714549969323157	0.789005706157442
