""	PC1	PC2
GNB1	-0.00975311290649585	-0.00220539813493813
AL109917.1	0.000538425655184912	-0.00284920509046337
CALML6	0.00208084235411541	-0.00299422366344468
TMEM52	0.00145911942655556	-0.00239582707256495
CFAP74	-0.00122412093451545	-0.0124409373695842
GABRD	-0.00448700989453083	-0.00918979987468188
PRKCZ	-0.00248708925448417	0.00810811917045871
AL590822.2	0.00027967449352756	-0.00313022326966664
PRKCZ-AS1	-0.00231887626664592	0.0129657071509485
FAAP20	-0.00964675822083158	-0.00135610166393041
SKI	-0.00899338009808512	-0.00726099577390992
MORN1	-0.00202930252273789	0.00289965146721244
RER1	-0.0097891230499324	0.00206436016348001
PEX10	-0.00855949472766543	0.00532471857376507
PLCH2	-0.00583428856440572	-0.013056076240351
AL139246.1	0.00161988323457103	-0.00251165161477952
PANK4	-0.00756878083673735	0.00436522140823257
HES5	0.00141024814740249	-0.00104209100636791
AL139246.5	-0.0068152098348442	0.00491357489980579
TNFRSF14-AS1	-0.00400498522459911	-0.015917469054371
TNFRSF14	-0.00661229738205192	-0.0131724192314289
AL139246.3	-0.000174805780459667	0.00504764052411716
FAM213B	-0.00829873656498674	0.00883293843046304
MMEL1	-0.00485766722545657	-0.0127002573878453
TTC34	-0.00367404343262235	0.00397388158634974
LINC00982	-0.00219454277228049	-0.00802765147477858
PRDM16	-0.00490761766292236	0.00494882256099898
AL590438.1	-0.000569219070364228	0.00651739229106676
ARHGEF16	-0.0064905416709301	-0.00664967351536094
AL512413.1	-0.001363269384714	0.00526309377804414
MEGF6	-0.00295138350434702	0.00609002034323499
AL513320.1	0.000693230405800505	-0.00310116085603321
TPRG1L	-0.00808093023087798	-0.00836936852559937
WRAP73	-0.00901928172605666	-3.60139025162217e-05
TP73	-0.00158496960242823	0.000833886209430919
SMIM1	-0.00317915953097525	-0.00914816684661342
LRRC47	-0.00937323562239026	0.00154074997177717
AL365330.1	-0.00590386136675684	-0.0131665827104271
CEP104	-0.00911755395571807	0.00148854932721588
DFFB	-0.00721393457961298	-0.00584716531580347
C1orf174	-0.00842280024587944	0.0056288036925854
LINC01134	-3.27824726030651e-05	0.00589998352688153
AL805961.2	-0.00224792041860683	0.0107537998117766
AJAP1	0.000798586539130357	-0.000872983819025721
Z98259.3	0.00171574091831046	-0.0017835685094507
NPHP4	-0.00790051924734063	-1.00883159573575e-05
KCNAB2	-0.00649793250063472	-0.00902725756133145
CHD5	-0.000211164205816278	0.00248878504611637
RPL22	-0.00861497589168805	-0.00800153279799452
AL031847.1	-0.00422706873309829	-0.0104965063860362
RNF207	-0.00435960960030749	-0.00164151533815056
ICMT	-0.00940113620913947	1.86635336340158e-05
LINC00337	0.00146147046291152	-0.00166336260236792
GPR153	-0.00659536225130186	-0.00637249211126964
ACOT7	-0.00785851858783224	0.00264695412330325
AL031848.2	0.00151036976136027	-0.00163162935758439
HES2	-0.00519787968403154	-0.00102979819074899
ESPN	0.000417020994817579	-0.000403591768162046
TNFRSF25	-0.00509601788720075	-0.00398458669026645
PLEKHG5	-0.0072683096556303	-0.0104428635947797
NOL9	-0.00811375804769613	-0.00530221364003175
TAS1R1	-0.00540975604569426	0.00990567509328431
ZBTB48	-0.00687464923385515	0.00805668277544478
KLHL21	-0.00886729782287391	-0.00242094117867477
PHF13	-0.00790248219517167	0.00275129550826335
THAP3	-0.00765552174375809	0.00318199599498234
DNAJC11	-0.00910542888425157	-0.000936934695881923
CAMTA1-DT	0.0015208944890326	0.000522818282599698
CAMTA1	-0.00965455675602098	0.0035903123565298
AL359881.3	-0.000616599200697978	0.00178778550744522
AL359881.2	0.00146154827914791	-0.00156042359975587
AL359881.1	0.00137996519403445	2.86090130970021e-05
VAMP3	-0.00968041331882855	0.00154027574716793
PER3	-0.00790813959268817	0.00176292338905628
Z98884.1	-0.00304709112276122	-0.00607264291656437
UTS2	-0.00165002173684989	-0.000426450361646468
TNFRSF9	-0.00308985489937958	-0.011801620809299
PARK7	-0.00925540011763666	0.00311936284249696
AL034417.4	0.00130247619774361	-0.00607783862637023
AL034417.3	-0.00502833685885242	-0.00328731931819793
ERRFI1	-0.00863821125104532	0.00369976642829409
AL034417.2	-0.00388817628706294	0.0115278560010077
LINC01714	0.000577826849715513	-0.00313533575595977
AL358876.2	0.000659037418932545	-0.00268606847828699
SLC45A1	-0.00772143323257163	0.00507652531643252
RERE	-0.00933527151049133	0.000403802394946794
AL096855.1	5.24461345676688e-05	-0.00659979319085128
ENO1	-0.00777047223354496	0.00770068532917897
ENO1-AS1	-0.0066918815905845	-0.00746797979590425
CA6	0.00153928746989974	-0.00201332797536188
SLC2A5	-0.00367435180747857	-0.0125468634124751
GPR157	-0.00668638872912919	-0.00918240204782453
MIR34AHG	-0.00760650975921508	-0.00310822917130454
LINC01759	-0.00800114894289168	-0.00335876769701756
H6PD	-0.00885093817948534	-0.00773868212369086
SPSB1	-0.00847510078994762	-0.00535655181697692
BX323043.1	0.000900410224036649	-0.00692517785808257
AL928921.2	-0.00122071909822538	0.0120235452937752
SLC25A33	-0.00907957645923696	0.00642137065035541
TMEM201	-0.00737881518529061	0.00617524784667172
PIK3CD	-0.00551747775772622	-0.0157631248416186
PIK3CD-AS1	-0.00205428514258229	-0.0080388198013233
PIK3CD-AS2	-0.00791595521816729	-0.00964163968958146
CLSTN1	-0.00938896168681918	-0.00134523553047309
CTNNBIP1	-0.00899903222855639	-0.00140753242294442
LZIC	-0.00915730281085053	0.00429705539486497
NMNAT1	-0.00796339078360841	0.00109875139245394
RBP7	-0.000791250901068936	-0.00854200968168606
UBE4B	-0.00872914115713008	-0.00156531897040537
KIF1B	-0.00878133849628717	0.00642002370833272
AL139424.3	-0.00410948273177933	0.0074386865621908
AL139424.2	-0.00152211009743556	0.0111494443359994
PGD	-0.0094878614589921	0.0021642193173805
AL139424.1	0.00171574091831046	-0.00178356850945074
CENPS-CORT	-0.00500029822866136	0.00598896125676219
CENPS	-0.00830769051673915	0.00529432430017846
DFFA	-0.0095091153915758	0.00157215272698071
PEX14	-0.00879434606617297	0.00287885571927303
CASZ1	-0.00301122076019146	4.98329867545223e-06
AL139423.1	0.00100510385382911	0.00252760232816536
C1orf127	-0.00603463201690211	-0.0148470943967749
TARDBP	-0.00951497017465288	0.00329680667781129
AL109811.4	0.00093298472045746	-0.00145663505539947
AL109811.3	-0.00416209659450875	0.0115436068690298
SRM	-0.00879566102983181	0.00333352925561791
EXOSC10	-0.00884402561613489	0.00095463463998272
AL109811.1	0.000228073133273911	-0.00541479123892797
AL109811.2	-0.00535800249877299	0.00267335474215421
MTOR	-0.00820829394640574	0.00764572016595682
MTOR-AS1	-0.00202881154204124	0.0132767524421285
ANGPTL7	-0.0014526425091132	0.0100557930288685
UBIAD1	-0.00910129227588724	0.000205554716538336
DISP3	-0.00627614508473644	0.00808640936427267
AL031731.1	0.00147402314523086	-0.00162088829441035
FBXO2	-0.00485031852602903	-0.00300740996531027
FBXO44	-0.00715372349571663	0.0120393091194059
FBXO6	-0.00468073657292787	-0.00310262741632202
MAD2L2	-0.0084765263323122	0.00823022152418549
DRAXIN	-0.00813243430391688	0.00300082848344676
AGTRAP	-0.0093569829624849	0.000130921632934702
C1orf167	-0.00161344930372384	0.00548502266387488
AL953897.1	0.00137032493615411	-0.00278497033808559
MTHFR	-0.00837319517011971	-0.00509791493310829
CLCN6	-0.00711915191719266	-0.00534909631596838
NPPA-AS1	-0.00244687635861736	-0.00454930028840056
NPPA	0.00112829910530967	-2.61916099459011e-05
NPPB	0.00247743777362328	-0.00327018803936092
KIAA2013	-0.0092825769061726	-0.00583435222310422
PLOD1	-0.00930045277525312	-0.00150079625702937
MFN2	-0.00882599944065338	-0.00501995725135009
MIIP	-0.00932282988793427	0.00174027846997181
TNFRSF8	0.000687117156686362	-0.00132451464630331
TNFRSF1B	-0.00597096106603036	-0.0138965552974809
VPS13D	-0.00904560709287704	-0.00455453889929254
AC243836.1	0.00065744435829872	-0.00438897104791019
DHRS3	-0.0078130588129447	-0.0112044318798586
AC254633.1	-0.00233957807276203	-0.00634506485718495
LRRC38	-0.00218539515876523	-0.00915482515464636
AL354712.1	0.00107561462212246	-0.00218404890789936
PDPN	-0.00835848944280464	0.00684119809743106
PRDM2	-0.00954224980397787	-0.000819513649636854
KAZN	-0.00797821642635876	0.0045946124140066
AL357873.1	-0.00547758303417365	-0.00702068587003472
TMEM51-AS1	-0.00488045198252825	0.00681381304099682
TMEM51	-0.00852668501308615	-0.0030697394309867
FHAD1	-0.00220258298419887	-0.00122742306927833
AL031283.2	-0.00188635746200951	-0.00426185964381838
AL031283.3	-0.000425858492036067	-0.00806486539719872
AL031283.1	0.00137827549565901	-0.00246008018735712
EFHD2	-0.00924361546324116	-0.00667407925396509
CTRC	-9.31929479184818e-06	-0.00922175496044178
CELA2A	0.000386488065982319	-0.00340777586661103
CASP9	-0.00682947862022329	0.00303872163434407
DNAJC16	-0.00851512987775298	-0.00163120606991748
AL121992.3	-0.000258494397273484	-0.00372776205238262
AGMAT	-0.00532330500750709	-0.00367216120940426
AL121992.1	-0.00526773591096552	-0.0123882492191971
DDI2	-0.00923868589976969	-0.00122814727080259
AL121992.2	-0.00371791910132218	-0.00472298368290357
PLEKHM2	-0.00869705851093939	-0.00866047157159814
AL450998.3	-0.0020285111579029	0.00215660486734605
SLC25A34	-0.00481422803164346	0.0130185721570338
SLC25A34-AS1	-0.00561641549907204	-0.0113905874201568
TMEM82	0.000495025524893635	-0.00350694813101898
FBLIM1	-0.00888488710888957	-0.00682461653018991
UQCRHL	-0.00302710206490428	-0.0106749722093473
AL450998.2	-0.00822868169887669	4.75963017902045e-05
SPEN	-0.00928424011648739	0.00384886151011498
ZBTB17	-0.00889888820697768	-0.00135081620117589
SRARP	-0.00519605847765346	-0.00293434678314911
HSPB7	-0.00320408546693015	-0.011418277258232
CLCNKA	-0.00223261515615974	-0.0057707451527437
CLCNKB	-0.00703438307812015	-0.000535389190337758
EPHA2	-0.00902843207827474	-0.00579399830045304
AL451042.2	0.00129052909116242	-0.00220793029958026
AL451042.1	-0.000865297797822796	-0.000176031402079941
ARHGEF19	-0.0059318389694568	-0.014657403916576
CPLANE2	-0.00341606889394419	-0.00724958693295183
FBXO42	-0.00873827845269901	-0.00331475913273739
SZRD1	-0.00957074380391342	2.94329972833057e-05
SPATA21	-0.000141483992848377	0.00168146073301519
NECAP2	-0.00945113573347384	-0.00439764873962552
LINC01772	-0.00565188866457551	-0.00449026288663013
AL137802.2	-0.00373831536104355	-0.00109387870960874
AL137802.1	0.000806107655570754	-0.0029042513732494
LINC01783	0.000487968507106525	0.00942603849016419
NBPF1	-0.00912106523378056	0.00122889995686761
AL137798.1	-0.00250402629772777	0.00338177522740584
CROCC	-0.00412084282388254	-0.00118160370186414
BX284668.2	0.000440981507200962	0.00833872069265586
BX284668.5	-0.00882193116593102	-0.00305798398419331
BX284668.6	-9.86928463419608e-05	-0.000251635045324748
MFAP2	-0.00751331293354751	-0.0108989363554311
ATP13A2	-0.00801168134110078	-0.000477160688761042
SDHB	-0.00957748020350546	0.000508671526321279
PADI2	-0.00490324433886887	-0.0103746959839099
PADI1	0.00152211436254094	-0.00348690463259802
PADI3	0.00017335208645031	0.00438648789092623
PADI4	0.000827827605349664	-0.00342952502212142
PADI6	0.000427057198317548	-0.000743505353204337
AC004824.1	0.000471467587570986	-0.0011676213904774
RCC2	-0.00845098883794247	-0.00733565647395553
ARHGEF10L	-0.00638108677096292	-0.0141016321640257
IGSF21	-0.00209489288115622	0.000451559979977257
KLHDC7A	-0.00787795867669084	-0.00378565610473043
PAX7	-0.00129248356531286	-0.00693751239527131
ALDH4A1	-0.00693297177256148	0.00879947978870809
IFFO2	-0.0071658479113928	-0.00852551141542585
UBR4	-0.00928188635030505	-0.00556787929371284
AL035413.1	-0.00562315165985715	0.00639480770471679
EMC1	-0.00826219789405753	0.00982973488361578
MRTO4	-0.00852259261791695	0.00609581489440675
AKR7A3	0.000186840816145274	0.00569112077667485
AKR7A2	-0.00959502339056113	0.00241471581160614
PQLC2	-0.00813613583138097	0.000569634662551137
CAPZB	-0.00922347032951994	-0.00528981948458424
AL031727.2	-0.000182979989871011	2.34209870787872e-05
MINOS1	-0.00950854554690823	-0.000349527595820679
NBL1	-0.00774254760098759	-0.012322167886346
TMCO4	-0.00833023514402029	0.00291356193408455
OTUD3	-0.00808612342990492	7.86572350437947e-05
PLA2G2A	-0.00554878681069981	-0.0043974405050729
PLA2G5	-0.00902448904289291	0.00572120341321394
PLA2G2D	0.0010398295511408	-0.00268853975347685
Z98257.1	-0.0043404710805953	-0.00487371996902038
PLA2G2C	0.00178858775655074	-0.0052272445279261
UBXN10-AS1	-0.00752951907450106	-0.00489367846080094
UBXN10	-0.00647790997368443	-0.00998113778314157
LINC01141	0.00143099133380028	-0.00693335242663178
AL139254.1	0.000867310892677012	-0.00227015217186414
CAMK2N1	-0.00865097980853122	0.00422178267868309
MUL1	-0.0091207419911824	0.00204547944454574
FAM43B	-0.00702568594730006	0.00910899598880654
CDA	-0.00738987630312864	-0.0110686290527933
PINK1	-0.00898435393752469	-0.00751369292055571
PINK1-AS	-0.00573772896122098	-0.0122298387200629
DDOST	-0.00965079888792825	0.00154864399865789
KIF17	-0.00502886269538166	-0.014885129948586
SH2D5	-0.0059812650745624	-0.0130235481366923
HP1BP3	-0.00963994689178172	0.000726085268059984
EIF4G3	-0.00935871173862018	-0.00388138228130908
ECE1	-0.00870624415224612	-0.00856184867931498
AL031005.1	-0.000342176580601498	0.00258002059798749
AL031728.1	0.000991323269316562	-0.00350547550691942
NBPF3	-0.00656954259704056	0.000904201027130839
ALPL	-0.00614143277004788	-0.00983591976176695
RAP1GAP	-0.000389024802318508	0.0146807725014558
USP48	-0.0096643123495587	0.00236464969104342
LDLRAD2	-0.0045587992130876	-0.0106933377609459
HSPG2	-0.00822785632692497	-0.00917453945653349
LINC01635	0.00159916536929339	-0.000784467340193921
CDC42	-0.00976207021254869	0.000883735016084034
AL031281.2	-0.00413783920052988	-0.00726528495255059
WNT4	-0.00519115868836866	-0.0133445539703192
ZBTB40	-0.00734867271494688	-0.00322273959954439
EPHA8	-0.00141703669303711	-0.00560103580072021
C1QA	-0.00454396044157884	-0.0128608742975057
C1QC	-0.00376678316331948	-0.0141486104004862
C1QB	-0.00426887109554203	-0.0139940486641779
EPHB2	-0.0074534689353748	-0.00164203655266471
TEX46	0.000715938356805959	-0.00190906072213627
KDM1A	-0.00895772218413821	0.0067226935299589
LUZP1	-0.00947486332219892	-0.00619737978246692
HTR1D	-0.00416418084462516	-0.0122062692778766
LINC01355	-0.00796130788891837	-0.00407202900087799
AL109936.6	0.000869949315313416	0.00527388578783616
HNRNPR	-0.0093218554397225	0.00396483983229527
ZNF436	-0.0088543672297355	0.00220815132084119
ZNF436-AS1	-0.0061930707198879	0.0121027933780786
TCEA3	-0.00855077478619795	0.00401970574605991
ASAP3	-0.00705710252494915	0.00038905755447446
E2F2	-0.00538827188237799	0.0166179477426433
AL021154.1	-0.00569657375923434	-0.0118014862554611
ID3	-0.00898321689966413	0.000997037655792225
MDS2	-0.0059718635151907	-0.0090203798544463
RPL11	-0.00898051843339207	-0.00579681779492292
ELOA	-0.00949609809255549	-0.00353470833290243
ELOA-AS1	-0.00788623640732012	0.00458644235789508
PITHD1	-0.00943181017272324	0.00145143960052453
LYPLA2	-0.00924884297116516	0.000346623682251848
GALE	-0.00868261515230001	0.00516542207029278
HMGCL	-0.00926438572920757	-0.00402953538448193
FUCA1	-0.00743368619817581	-0.00581242836951413
CNR2	0.00174432944697212	-0.000555045355916333
PNRC2	-0.00966705370685031	-0.000212600280426312
SRSF10	-0.00885080031231516	0.00879601599992509
IFNLR1	-0.00427093371046489	-0.0148768720788316
AL590683.1	0.00118068108602883	-0.00168790769803126
GRHL3	-0.00421953533516085	-0.00400405284305172
STPG1	-0.00400941091888534	0.00549167507405536
NIPAL3	-0.0082104095861487	0.00617431468094513
RCAN3	-0.00822205396946683	-0.00548566340874684
AL445686.2	-0.000603644330210933	-0.00624101046758569
NCMAP	-0.00427318770361968	-0.00964874475666996
SRRM1	-0.0096519006933596	0.00203729207262281
CLIC4	-0.00960795644723773	-0.00269668469403742
RUNX3	-0.00514965306961236	-0.00908103026592671
AL031432.1	0.000517513240431705	-0.0035603998282392
SYF2	-0.00970874815059464	-0.00199954324029802
AL031432.5	0.000412403109142042	-0.00395234719944271
RSRP1	-0.00865770614639321	-0.00536492745382772
AL031432.3	0.000543452119331512	0.00749545189410185
RHD	0.000462505111524072	0.000428641906368687
TMEM50A	-0.00974899172517556	-0.00147681271007051
RHCE	-0.00322773718048881	-0.00173664786592505
MACO1	-0.00950848138699006	-0.00303522933755632
LDLRAP1	-0.00761390570672007	-0.00191238287959138
AL606491.1	0.000101764197153185	-0.0090039181281536
MAN1C1	-0.00879154925114864	0.00532550864484392
AL031280.1	-0.00805492170665742	0.00732838900828159
SELENON	-0.00904486448423377	0.00572726160632961
AL020996.1	-0.00680471994003598	-0.0106819969160198
MTFR1L	-0.00964133668096201	0.00143885085894097
AUNIP	-0.00546523181346241	0.013491355898695
AL033528.2	0.00155307638838096	-0.00337188486722111
PAQR7	-0.00438644598415137	0.0107793550904223
STMN1	-0.00806891033613732	0.00887823727788487
PAFAH2	-0.00865837517718319	-0.00421308961091788
EXTL1	-0.00618222129254328	-0.00946994811160841
TRIM63	0.000517578062047474	-0.00218454657279327
PDIK1L	-0.00754321084558976	-5.98681536169782e-05
FAM110D	-0.00750770093562993	-0.0123447767329859
ZNF593	-0.00961398147123373	-0.000821646514093771
CNKSR1	0.00177342434866163	0.00360833603718395
CEP85	-0.00789498087286673	0.00118182207708583
SH3BGRL3	-0.00920047979755071	-0.00753485153840027
UBXN11	-0.00654260072881524	0.0113785248451574
CD52	-0.00142145578350132	-0.00632009672707027
CRYBG2	-0.000110017358584026	-0.000398861632398829
ZNF683	-0.000911096801417747	0.00421948235419789
LIN28A	1.77773539951482e-05	-0.00233301879103246
DHDDS	-0.0092848219910886	-0.00261866754062228
HMGN2	-0.00716661544671197	0.0103786736180208
RPS6KA1	-0.00543665979160544	-0.0136006534071402
AL512408.1	0.00111533327220416	0.000364647092930606
ARID1A	-0.00972477339155658	-0.000863564036127814
PIGV	-0.00773824969906752	-0.00343010567434806
ZDHHC18	-0.00641473193866751	-0.00630672389756529
SFN	0.00012896972792221	-0.00106464876671852
GPN2	-0.00887751413502365	-0.0033706042854337
GPATCH3	-0.00641744489267619	0.00883956858957488
NUDC	-0.00896585884058643	0.0057065496301912
TRNP1	-0.00301725914226399	-0.0018414165883578
TENT5B	-0.00763887158356018	0.00381878951142509
SLC9A1	-0.00779358561672981	-0.00105913490267994
WDTC1	-0.00859840071945353	-0.00753949313620822
TMEM222	-0.00939978828064819	0.000876059242596042
SYTL1	-0.00260434969193479	-0.00248222961841074
MAP3K6	-0.00820865353018071	0.00154957035662953
FCN3	-0.00663523288763551	-0.0119391983847382
GPR3	-0.00613168009000595	0.00343634524799308
WASF2	-0.00962462680455054	-0.00477899497456904
BX293535.1	-0.00333380174455243	0.006340619562941
AHDC1	-0.00864268712411848	-0.00762396767904611
FGR	-0.00627861005662428	-0.0132032831657115
LINC02574	-0.0016435923439465	0.00781182640970959
IFI6	-0.0087110319839703	0.00543454995644416
FAM76A	-0.00879915943643947	-0.00525913866102082
STX12	-0.00972207503969728	0.00131684010640283
PPP1R8	-0.0093242865101314	-0.00299705459581328
THEMIS2	-0.00443390964788849	-0.0161373048091406
RPA2	-0.00878002566314427	0.0086075711354674
SMPDL3B	-0.00306509237514573	0.0121995074332371
AL512288.1	-0.000416984487385623	-0.00937259570490924
XKR8	-0.00834722943169456	0.000824985677636928
EYA3	-0.00807456917231095	0.00734115481438975
PTAFR	-0.00421870443516856	-0.0105531032620758
DNAJC8	-0.00919227207851179	0.00526412899071236
ATP5IF1	-0.0097289910068006	0.00114715775260155
AL353622.1	-0.000562013253862843	0.00139782872451766
AL353622.2	0.000357951449218392	-0.00225481806496242
SESN2	-0.00883236076263477	-0.00448334280378365
MED18	-0.00730026983236978	0.00633250110975671
PHACTR4	-0.00939089364938748	0.00430154028064581
RCC1	-0.00804126759396637	0.00357197223931094
TRNAU1AP	-0.00934132843553298	0.00310530444138472
SNHG12	-0.0071709384539232	-0.00352483385710849
TAF12	-0.00964919515827039	-0.00181144175102374
RAB42	-0.00411943707335905	-0.00287869614195959
LINC01715	-0.00430694938446592	-0.00219148205310912
AL360012.1	-0.00371952074977592	-0.0110202893161532
GMEB1	-0.00915577631753634	-0.00376947044443966
YTHDF2	-0.00963157018748387	0.00233559005188508
OPRD1	-0.00402967165702781	-0.00586997189656139
AL009181.1	-0.00099225776466737	0.00268945683898308
EPB41	-0.00559105491836551	-0.00739177051474352
TMEM200B	-0.00613372635503167	-0.0117436776343758
SRSF4	-0.00962830260443281	0.00424475694036593
MECR	-0.00884192169147075	0.00682895181828924
PTPRU	-0.00536475154341671	-0.00609720764747984
MATN1	0.000772351615138354	-0.00277070047088714
MATN1-AS1	-0.00564337910092461	0.000287851856129881
LAPTM5	-0.00466127977558365	-0.0155192683852907
LINC01778	-0.0064902493857984	0.00582528554377029
SDC3	-0.00727266997977436	0.0110250386113815
PUM1	-0.00958981667420264	0.000596164349441011
NKAIN1	-0.000850807037502292	0.00591738974510796
SNRNP40	-0.00921173048440249	0.00697584490011246
ZCCHC17	-0.00943005540851157	0.00431116204551124
FABP3	-0.00418843526754221	-0.00920710532536648
SERINC2	-0.00773905790597865	-0.0095925823861142
TINAGL1	-0.00780922429995832	-0.0121629098813718
PEF1	-0.00871786504130335	0.00242958944116805
AC114488.2	-0.00644445442848519	0.000675021349453206
AC114488.3	-0.00343242955355753	-0.00144937988175478
COL16A1	-0.00524202292754958	-0.00089978189075389
ADGRB2	-0.00759419954821482	0.00819241667363972
SPOCD1	-0.00792807010046567	0.00284423712160074
AL354919.1	-0.00359452089914314	0.00631448621127841
AL136115.2	-0.00258430869702769	0.00213257470826825
PTP4A2	-0.00975462824896464	0.000891664992682872
AL136115.1	0.000590114189190983	-0.00322872523634965
KHDRBS1	-0.00964146564797798	0.00302369536208035
AL445248.1	-0.00167003792903203	0.00752675849177046
TMEM39B	-0.00887080003836051	0.00106392807836842
KPNA6	-0.00929286106910295	-0.00210807486009081
TXLNA	-0.00919544516401369	0.00306717110627046
CCDC28B	-0.00927959624898223	0.000771102898875077
AL049795.1	0.00173180259910853	-0.000122855115840861
IQCC	-0.00676255819271253	-0.00675114315757203
TMEM234	-0.0086700323997767	-0.0019557117952087
EIF3I	-0.0095108571730612	0.000147656895801365
FAM167B	-0.00686383164913626	-0.0125996460067382
LCK	-0.00240801815176988	-0.00811240632561177
HDAC1	-0.00959053897943859	-0.00137754888752932
MARCKSL1	-0.00883432240053216	0.00107922949088196
TSSK3	-0.00591950069133384	-0.0135416380153179
FAM229A	-0.00901249556933063	-0.0016585941223837
BSDC1	-0.00883172129368634	-0.00199509424360575
ZBTB8B	-0.00423135854944816	0.00637357650129309
ZBTB8A	-0.00667211614288278	0.010358220552789
ZBTB8OS	-0.00948033990659811	0.0031056232145998
RBBP4	-0.00947091520818378	0.00619406527360659
SYNC	-0.00847368077288871	0.00430882813030675
KIAA1522	-0.00749415055962836	-0.00650057591476144
YARS	-0.00882764051461052	0.00290942073396451
S100PBP	-0.00869959149370921	0.00686207747329148
FNDC5	-0.00580728692974511	-0.0113237947135196
HPCA	-0.00547761380993913	-0.00328980306503256
TMEM54	-0.00933321728607086	0.000818588213019374
RNF19B	-0.00456589053439638	-0.00195650300279376
AL020995.1	0.000585018706105276	-0.00400419203409266
AK2	-0.00919442798083604	0.00613004715385145
AZIN2	-0.00549114833214786	-0.00176354067559405
TRIM62	-0.00847327627432929	-0.0049891188385596
AL662907.3	-0.00430721164642739	0.00471152928493301
ZNF362	-0.00909728956253052	0.00523941017380483
AL513327.3	0.000327366379308339	-0.00271958120600083
AL513327.1	-0.00722570135289652	-0.0112148497670577
PHC2	-0.00930466934519557	-0.00171011118509912
ZSCAN20	-0.00565437222765702	0.000998347120405864
CSMD2	-0.00707483933723551	0.0119694054630111
CSMD2-AS1	-0.00163223478823775	0.000535897832845577
C1orf94	-0.00718388441167746	0.0121925203571234
SMIM12	-0.00962580520460658	0.000403107578035465
GJA4	-0.00745663672802076	-0.0126700829557877
AL122010.1	0.000746177845491434	0.000283160299623873
DLGAP3	-0.0013115737366991	0.00435869476502241
AC114490.3	-0.0083478353901301	-0.00804396384801546
AC114490.2	-0.0035880495248878	-0.00569222741073112
TMEM35B	-0.00516872825398327	0.00829325626304979
