""	PC1	PC2
RPL22	-0.00764832317858754	0.00672610812981717
AL031847.1	-0.00596651666268589	0.00219735675327052
RNF207	-0.00765172540093595	0.00583667469009913
ICMT	-0.00789699381935357	0.00570988182869389
LINC00337	-0.00540440535707613	0.00845771082408058
GPR153	-0.00832359707871036	-0.00450008084880271
ACOT7	-0.00780207649241873	6.54122578999059e-05
AL031848.2	-0.00733530214149197	0.0032258348724993
HES2	-0.00125756206471261	0.00231877634731298
ESPN	-0.00698147261943456	-0.00320390402937313
TNFRSF25	-0.00678799691260278	0.00404709627505611
PLEKHG5	-0.00688159283709671	0.00676465927952527
NOL9	-0.0088637247591526	-0.000728459149746725
TAS1R1	-0.00415680955400302	0.00524389583077308
ZBTB48	-0.00785314156422506	0.00392026636119401
KLHL21	-0.00795604360050325	0.00811123786916095
PHF13	-0.00873336561457704	0.00274777126937093
THAP3	-0.00792082862894701	0.00523979440624405
DNAJC11	-0.0087183594987851	0.000303239265935869
CAMTA1-DT	-0.00229287300651011	0.00355813395277674
CAMTA1	-0.00871492162106088	0.00405509838882802
CAMTA1-IT1	-0.00420013443567413	-0.00448314103511918
Z97987.1	-0.00255440864676936	0.00243867396881045
AL359881.3	-0.000930186493624807	-0.00118063741574181
AL359881.2	-0.00406697576739258	-0.0103426291065512
AL359881.1	-0.00323092878445816	-0.00473933835730185
VAMP3	-0.00816331566477044	0.00693680207378456
Z98884.2	-0.00360321760832505	0.00148133797729437
PER3	-0.00839691072744958	-0.00535578971998289
Z98884.1	-0.00140438396280417	0.000414891500341475
UTS2	-0.00139627825336671	-0.0029744643167138
TNFRSF9	-0.00449229423001838	0.00808307112748119
PARK7	-0.00839466888427193	0.00439739766165613
AL034417.4	-0.00521426327025734	-0.00180472241143865
AL034417.3	-0.00622940475022441	0.00480301567850051
ERRFI1	-0.00604734363532091	0.0114041329017165
AL034417.2	-0.0074998460280149	0.00280322913522904
LINC01714	-0.00168366179246434	0.0052926627360392
SLC45A1	-0.00776904561137159	0.00441628998058838
RERE	-0.00882206697541743	-0.00409506762336513
RERE-AS1	-0.00166429978022101	0.00494518534944936
AL357552.2	-0.00229936429869286	-0.00327537715565601
ENO1	-0.00771368074359653	0.00904025206513815
ENO1-AS1	-0.0048642581731676	0.00396035468979902
SLC2A5	-0.00277552941302116	0.00755991098289633
GPR157	-0.00709873628427879	0.00976514162826714
MIR34AHG	-0.00628525582510623	-0.00357442791897533
LNCTAM34A	-0.0051152140578451	0.00177221128171996
H6PD	-0.00816801657224746	0.00688515983051118
SPSB1	-0.008247925707461	0.0047895329553986
BX323043.1	-0.00482635600749953	0.00390550984734248
LINC02606	-0.00496215714539435	-0.00217836753060733
SLC25A33	-0.00804408510142094	0.00593399912161617
TMEM201	-0.00808450057428573	-0.00157139213113985
PIK3CD	-0.00726151729655994	0.0091406168743245
PIK3CD-AS2	-0.00755417290112479	0.00676113427847854
CLSTN1	-0.00877886258007065	-0.00452871115796492
CTNNBIP1	-0.00817673617700284	0.00342043193762058
LZIC	-0.00873630697363874	0.00377696357204337
AL357140.2	-0.00273291268006784	-0.00121006547613754
NMNAT1	-0.00796345607744474	0.00519666458764783
RBP7	-3.07468755413416e-05	0.00756194050918062
UBE4B	-0.00888721753411535	0.002084506788016
KIF1B	-0.0084477299360189	-0.00652720083845825
AL139424.3	-0.00517456641328511	-0.010100742201215
AL139424.2	-0.00394659195022168	-0.00948743941616066
PGD	-0.0084648899353255	-0.00146470271835951
AL139424.1	-0.000778095553705448	0.00227242014249241
CENPS	-0.00718835341777865	0.00870529979707395
CORT	-0.00475673849972208	-0.00200994397413921
DFFA	-0.00855227658229963	0.00557225746381837
AL354956.1	0.000304939898836205	0.000970128134614484
PEX14	-0.00811682976281817	0.00518364058427006
AL139423.2	-0.00296086488892391	0.00226867532705475
CASZ1	-0.00450085217133983	-0.00570787389765106
C1orf127	0.000140447831059231	-0.00146574887106055
TARDBP	-0.00888230004793208	-0.00335369029440067
MASP2	-0.00295366244800088	-0.00650183975763967
AL109811.2	-0.00733334801845411	-0.00585340041356349
SRM	-0.00804934064509033	0.00686821641279416
EXOSC10	-0.00885916980655209	-0.000399664913979026
AL109811.1	-0.00271066944507138	-0.00147423959308812
EXOSC10-AS1	-0.0037790753564423	0.00607813977643547
MTOR	-0.00865365138265525	-0.00234196515019046
ANGPTL7	-0.00466510746734152	-0.00528136733948032
UBIAD1	-0.00879450857227518	-0.000208596677758791
AL031291.1	0.000839600145187469	0.00133168133000903
DISP3	-0.00338011455339106	-0.00807604951545161
AL031731.1	0.000682245019522343	-2.02850506827482e-05
FBXO2	-0.00559967846512519	0.00515216858844801
FBXO44	-0.00821160599271307	-0.00333989016204146
FBXO6	-0.00730066361764292	0.00687432622198223
MAD2L2	-0.0083160268567657	0.00414153934289371
DRAXIN	-0.00600321133236681	-0.0133127389369769
AGTRAP	-0.00684618253324378	0.0115090436196083
C1orf167	-0.00560377578187617	0.00321920708120355
MTHFR	-0.00877711222369887	0.00171504592328415
CLCN6	-0.00878834502543243	0.000327493895239153
NPPA	-0.00360653928130605	-0.0104796956268775
NPPB	-0.00122788108266711	-0.00504874227498669
AL021155.5	-0.00778575914378628	0.00275591272687622
KIAA2013	-0.00862179303090366	0.00529528740910349
PLOD1	-0.00610460170869462	0.0118177273133355
AL096840.2	-0.00157378827942833	-0.000945027608071252
MFN2	-0.00857402719708047	0.00274313306362552
MIIP	-0.00807652592527693	0.00243179981971237
TNFRSF8	0.00107212940188266	0.00140969134101905
TNFRSF1B	-0.00598263777620275	0.0102561485767987
VPS13D	-0.00878938064615909	-0.0022413385221771
DHRS3	-0.00617186789803655	0.011843402321494
AC254633.1	-0.0058198538357608	0.00985235098986133
C1orf158	-0.00445150769968344	0.00499210870192019
PRAMEF9	-0.000191083532697155	-0.00194821598738265
PDPN	-0.00696737645657611	0.00704217610915729
PRDM2	-0.00880987694697272	-0.00283675948599863
KAZN	-0.00701562392052243	-0.0110431552207372
AL357873.1	-0.00259198473638991	-0.00637018211037231
AL031293.1	-0.00488715880343391	-0.013277626577775
TMEM51-AS1	-0.00741377149852776	-0.000270659063886209
TMEM51	-0.00754761911075935	0.00903068035381005
C1orf195	-0.00371128042553699	0.00886747897918544
FHAD1	-0.00671154237215213	0.00127788037075125
AL031283.2	-0.00317804078733283	0.00431612535600534
AL031283.1	-0.00398349503344718	-0.00091113792331492
EFHD2	-0.00679685041487877	0.0101580769272668
CTRC	-0.00385817397128689	0.00917575073305385
CELA2A	-0.00248889925610788	-0.00137570020020671
CASP9	-0.00790822033240668	0.000744823328374401
DNAJC16	-0.008949913663103	0.00168141758238757
AL121992.3	-0.00123029013602615	0.000202231975200194
AGMAT	-0.00606591413363966	0.00470964123739117
AL121992.1	-0.00578781520682656	-0.00229581275134483
DDI2	-0.00891221105721435	-8.02678519846276e-05
AL121992.2	0.000883387412556195	0.00108590066626233
PLEKHM2	-0.0086499450462206	0.00407753708739596
AL450998.3	-0.00222477906882263	-0.00179843007808919
SLC25A34	-0.00609273714695165	-0.00583577952234337
SLC25A34-AS1	-0.00176503628388666	0.00170601535153161
TMEM82	-0.00347763879477428	0.00416172849819998
FBLIM1	-0.00730078200740501	0.00793357182852588
UQCRHL	-0.00744133177601062	0.00280535375211296
AL450998.2	-0.00867342682151705	-0.00361644150766115
SPEN	-0.00899237804735023	-0.00175292591022896
ZBTB17	-0.00778912998308969	0.00742050707675715
SRARP	-0.000579643928342476	-0.00273970235881478
HSPB7	0.000888693207876934	0.00129111405117061
CLCNKA	-0.00314320561033501	-0.0036844704263627
CLCNKB	-0.00437258977374606	0.00730477645022933
FAM131C	-0.00589769906344697	0.00960678627626354
EPHA2	-0.00550155613468542	0.00717258667541079
AL451042.2	-0.00292901777131481	0.00212453971152184
ARHGEF19	-0.00638452131553375	0.0107811501374671
AL109627.1	-0.00600410060492644	0.00374215638944928
CPLANE2	-0.00640182289786785	0.00800300209439448
FBXO42	-0.00890708243195294	9.82912211277718e-05
SZRD1	-0.00815227858861798	0.00760111216361204
SPATA21	-0.00597435204273517	0.00252884162627432
NECAP2	-0.00838830051800627	0.00647686815808226
LINC01772	-0.005953478276845	-0.00489116211621242
AL137802.2	-0.00742784184188607	-0.00587324525401222
AL137802.1	-0.000704165686695999	0.00037419115003272
LINC01783	-0.00494149410466034	0.0082545832095456
NBPF1	-0.00860188646481885	-0.00215597031211893
CROCC	-0.00742613929677663	-0.000920653286745604
BX284668.2	-0.00246178600896476	0.000972504481850033
BX284668.5	-0.00631674045024538	0.0114721485767883
BX284668.6	-0.00524652082668688	-0.0100335156900997
MFAP2	-0.00678982183553233	0.011658686990271
AL049569.1	0.000416835936838312	0.000881694040448412
ATP13A2	-0.0076234711893613	-0.00471531823033085
SDHB	-0.00838186168298801	0.00530083950036744
PADI2	-0.00288434322012164	-0.008395798848706
LINC02783	-0.00320204521398839	0.00838614303292076
PADI1	-0.00245605083723533	0.00317493953011379
PADI4	-0.00360897756381916	-0.00732175800153929
RCC2	-0.00834304038189876	-0.00567838675659953
ARHGEF10L	-0.00812373349896212	-0.00201986377746836
LINC02810	-0.00354138804625187	0.00808865965604523
IGSF21	-0.00496031408988718	-0.0137493805651819
AL591896.1	-0.00318611077284378	0.00276923112951294
KLHDC7A	0.00066847602278689	-0.000967546424170551
PAX7	-0.00324592751346699	0.00263445622480007
ALDH4A1	-0.00647113587641778	0.00267538216124031
IFFO2	-0.00850360627871291	0.000324688504977121
AL137127.1	-0.00429774700067788	0.00360314190364487
UBR4	-0.00867041465490102	0.00329531023117573
EMC1-AS1	-0.00621105413209191	0.010544193282884
EMC1	-0.00825545707572378	0.00676642668417789
MRTO4	-0.00807344586193553	0.0072243219219288
AKR7A3	-0.00614401423946497	0.000142773066269442
AKR7A2	-0.00776533216956246	0.00851614913827033
SLC66A1	-0.00790200052591274	0.00787469910713265
CAPZB	-0.00809221352878657	0.00813012441724028
MICOS10	-0.00737532316906544	0.009139688405815
NBL1	-0.00670555990305242	0.0114429626284222
HTR6	-0.00347106705800585	0.00216140932475049
TMCO4	-0.00661418013444478	0.0102535821419265
OTUD3	-0.00778032741471696	-0.00813251197461607
PLA2G2A	-0.000476565207362075	0.00410860478232977
PLA2G5	-0.000803220536251434	-0.0026399330078857
PLA2G2D	-0.00205908125107061	0.000516611535784364
PLA2G2F	-0.00294624303716077	0.00340178202710379
PLA2G2C	-0.000310113239438229	1.05507861075686e-05
UBXN10-AS1	-0.00562652948409929	0.00958582758625835
UBXN10	-0.00365884673920205	0.0029352988115049
AL020998.1	-0.00290704866050431	0.00715673543114431
LINC01141	-0.00328219455703376	0.00591594128973735
AL139254.2	0.000650971385674007	8.88867047102412e-05
AL139254.3	-0.000154649682507172	-0.000782280710704318
CAMK2N1	-0.00803061304507527	0.00733141032071405
MUL1	-0.00834177225648699	0.0052352904698061
FAM43B	-0.00528583681641846	-0.00333202867265743
CDA	-7.557362078047e-05	0.00322045097765926
PINK1	-0.00859806796359323	-0.000938515836910014
PINK1-AS	-0.00645503033522863	4.26688994675621e-05
DDOST	-0.00729852542578509	0.00996200522613131
KIF17	-0.00397285159059837	0.00664494121394526
SH2D5	-0.00482111955494385	0.00461123212306377
HP1BP3	-0.00906693616475387	-0.00074558126079319
EIF4G3	-0.00888933932737588	-0.0029966105301016
AL031005.2	-0.00177248049721934	-0.0023944820045481
ECE1	-0.00671740026115426	0.00756795463208673
AL031005.1	-0.00473671002911202	0.00694721872867777
AL031728.1	-0.0048478417778291	0.0051508349978543
NBPF3	-0.00770488005910898	-0.00154179738408099
ALPL	-0.00218639458434187	-0.00563456344415159
RAP1GAP	-0.0069487407213028	-0.00200375778970201
USP48	-0.00889322735346272	0.00181959508330123
LDLRAD2	-0.00466457218943589	0.00683199604865729
HSPG2	-0.00596085333512748	0.011336349303084
LINC01635	0.00099403255586754	0.00140555480052827
LINC00339	-0.00791626973056508	0.00826955400572246
CDC42	-0.00884631459396898	0.00402384892248809
CDC42-AS1	-0.00440226306418562	0.000696189505902506
CDC42-IT1	-0.00743719669947205	-0.000640914206681738
WNT4	-0.000667995535131526	-0.00439570057206549
AL445253.1	0.000631826213506871	0.000245925690050074
ZBTB40	-0.00840751994070981	0.00223107271054274
EPHA8	-6.37697600730392e-06	-0.00140253273347314
C1QA	0.000805935719937106	0.00157214580572717
C1QC	0.00113175825819759	0.00168924958647104
C1QB	0.000550403656229122	0.00132896114606901
EPHB2	-0.00846173217451982	-0.0047970561752836
TEX46	-0.00239211001467817	0.00441745906018583
KDM1A	-0.00880601956378713	-0.00106841414575751
LUZP1	-0.00825794612036277	0.00461765816050263
HTR1D	-0.000345260497411125	0.00205693758985026
LINC01355	-0.00629086114905202	-0.0105618473359846
AL109936.6	0.000727981409052099	0.0007678949594111
HNRNPR	-0.0086936772482896	-0.00392628060122414
ZNF436	-0.00785193988173029	-0.00593491270604779
ZNF436-AS1	-0.00633840740748924	0.00647684411881319
AL109936.2	-0.0031093653996394	0.00150611066074307
TCEA3	-0.00626028764513426	0.011666459731803
ASAP3	-0.00745229828252973	-0.00161477128875504
E2F2	-0.00523748712097128	-0.00501498266180714
AL021154.1	-0.00382456771409342	0.00820959029234983
ID3	-0.00536207860422548	0.00265562930859601
AL450043.1	-0.00226665342901467	0.000804321386997241
RPL11	-0.00747751700750358	0.00853984424547604
ELOA-AS1	-0.00780299235897288	0.00639836670195577
ELOA	-0.00863979303066487	0.00490508252518327
PITHD1	-0.00869908856931553	0.00309107934829812
LYPLA2	-0.00828883777320027	0.00259447876239143
GALE	-0.00743197869124948	0.0102027247895365
HMGCL	-0.00717785967427267	0.0107161322928809
FUCA1	-0.00839226790262819	0.0012587441771663
CNR2	-0.00296264862351065	0.00356508684835212
PNRC2	-0.00901314328950942	-0.00128565384519554
SRSF10	-0.00905922940699796	-0.00135399968522902
IFNLR1	-0.00108623588340021	-0.000265746317051534
LINC02800	-0.000698006778131363	0.00238581548746467
STPG1	-0.00767179768406962	0.0062845196310006
NIPAL3	-0.00782713181541411	-0.00571855392502363
RCAN3AS	-0.00343190211262597	0.00822452636682658
RCAN3	-0.00663383879763922	0.0109862034996478
NCMAP-DT	-0.00530706112677736	0.00337202540042831
NCMAP	-0.00401349295682033	0.00434392912112224
SRRM1	-0.0089219444669302	0.00219922228158279
CLIC4	-0.00880083266681262	0.00460035935136325
RUNX3	-0.00046477609859308	0.000257502844465885
AL445471.2	-0.00510944619301253	0.00544171458634913
AL031432.1	0.000870448427901302	-0.00050202622366252
SYF2	-0.00871749712893948	0.00374170280835056
AL031432.4	-0.0054593113125783	-0.00781143680787047
AL031432.5	-0.00148695031111688	0.00303678446179047
RSRP1	-0.00883967048023698	0.000865922840599024
AL031432.3	-0.00490742027375579	0.00089715860991589
RHD	-0.00558341347263015	0.00421574194171569
TMEM50A	-0.00829088519612747	0.00752026780606719
RHCE	-0.0056258347948952	0.0111185223523564
MACO1	-0.00883203718255055	-0.000962278019996605
LDLRAP1	-0.00636700715694218	0.0100961537895726
AL606491.1	-0.00501545568330919	0.0116252689670635
MAN1C1	-0.00811649198322149	0.000590755007066653
AL031280.1	-0.00586082430527632	-0.0054809082787504
SELENON	-0.00810624507203956	0.00179152943931305
AL020996.1	-0.00616596633255858	0.0056338996752907
MTFR1L	-0.00882576792885032	0.00296745956993139
AUNIP	-0.00366093036660942	0.00432552190307708
AL033528.2	-0.000333979624404684	0.00162277378017
PAQR7	-0.00479139884346131	0.00590382675394291
STMN1	-0.00660688218256434	-0.0108886748560011
PAFAH2	-0.00817726574318168	0.00505201766212871
EXTL1	-0.00422792011509106	-0.00937708702518598
SLC30A2	-0.0041497068716004	-0.000875260221653042
AL391650.2	-0.003785015219997	-0.00803300938970364
TRIM63	-0.00375052641742487	0.0093925099083517
PDIK1L	-0.00806433363821481	-0.00709440565316164
FAM110D	-0.00364758185319437	-0.00850765266551881
AL391650.1	-0.00180037663785879	0.00621265208503986
ZNF593	-0.00801926072592597	0.00778193825047934
CNKSR1	-0.00426729326637209	0.0022910245633034
CATSPER4	-0.00382456771409343	0.00820959029234985
CEP85	-0.00782612150812613	-0.00258669462928736
SH3BGRL3	-0.00702861527409981	0.0102828453867742
UBXN11	-0.00698302744177282	0.00758335983359757
CD52	0.00233021348499567	0.00332121007214773
CRYBG2	-0.00501867096395049	0.00944882019950484
DHDDS	-0.00804370937887055	0.00679811913173885
HMGN2	-0.00851306463864425	0.00177545029186021
RPS6KA1	-0.005900928897747	-0.00176364470423327
AL512408.1	-0.00345324950012193	0.00479456286357194
ARID1A	-0.0086391136923725	-0.004644628716773
PIGV	-0.00792856107260124	0.00768297937585091
ZDHHC18	-0.00875158466725017	-0.000116563815828305
SFN	-0.00407564322035003	0.00225596220796214
GPN2	-0.00865578618236714	0.00409031229504363
GPATCH3	-0.00803034132894106	0.00499755557292252
NUDC	-0.00857616415748149	0.00543838157567102
KDF1	-0.00446167198329556	0.0105024239858652
TRNP1	-0.00773568518816251	0.00605153152386885
TENT5B	-0.00490640328411057	0.00628620328785092
SLC9A1	-0.00685823674179077	0.00915289981274161
WDTC1	-0.00849097890664192	-0.00270851976051568
TMEM222	-0.00793921555847215	0.00653188425583627
SYTL1	-0.00527685625395855	0.0102514870692289
MAP3K6	-0.00740721509441758	0.00840730274582138
FCN3	-0.000450576671541038	-0.00270668879797786
GPR3	-0.00777867359277128	-0.0046151419040447
WASF2	-0.00810833442188485	0.00761813951960637
BX293535.1	-0.00396589962938464	0.00281126898724857
AHDC1	-0.00880939052283289	-0.000206285289281357
FGR	0.00085291153495775	0.00146078837672468
LINC02574	-0.000995412094500224	0.00390377029553667
IFI6	-0.00694647939463877	9.87945135459791e-05
AL445490.1	-0.00127210667076705	-0.00434956387134743
AL020997.5	-0.00553343248967278	-0.000213915759384212
FAM76A	-0.00863058700875884	0.0042045991908767
STX12	-0.0090257140832857	-0.00250924439943201
AL020997.2	-0.00222853592575413	-0.000482293954629473
AL020997.3	-0.00464105689084674	-0.00789240814886099
AL020997.4	0.00106291621378662	0.0012728390836698
PPP1R8	-0.00884125940265025	-0.00179004665513639
THEMIS2	-0.00520698313858459	0.01134381649146
RPA2	-0.00888846899867931	0.00209426455730999
SMPDL3B	-0.00218490678268519	0.00591796156708373
XKR8	-0.00770677792647026	0.00759432600594932
EYA3	-0.00884505557826225	4.84126237431973e-05
PTAFR	-0.000698758651772219	0.000214340660500799
DNAJC8	-0.00888431241489088	0.00359953422753839
ATP5IF1	-0.00771134495428829	0.000142606203366026
AL353622.1	-0.00610951419030745	-0.0107529815126962
SESN2	-0.00642665310347353	0.00832090474576106
MED18	-0.00746192325549313	0.00503743797838258
PHACTR4	-0.00857010138860118	-0.00560582430512127
RCC1	-0.00850732237798001	0.00091822710770008
SNHG3	-0.00858459035996507	-0.00329567568704045
TRNAU1AP	-0.00881544049827995	0.00384831102829445
SNHG12	-0.00620376115770422	0.00673785557286672
TAF12	-0.00777440531861326	0.00852683688510248
RAB42	-0.00344170608675356	0.00593932870043765
LINC01715	-0.00571963482185416	0.00385581447656621
AL360012.1	-0.00794202813644112	-0.0053327745015007
GMEB1	-0.00879518790573149	0.00113163315994055
YTHDF2	-0.00890415288722999	0.00359865523780309
OPRD1	-0.00464329479118862	-0.00941013946051265
EPB41	-0.00821963293238079	-0.000244604416587895
TMEM200B	-0.00681296931619393	0.0107081327366172
SRSF4	-0.00905709580858838	0.000980261483780563
MECR	-0.00825259082957607	-0.0022860637309428
PTPRU	-0.0069879028730721	-0.00575995070755266
MATN1	-0.0064054251016084	-0.00153975729856289
MATN1-AS1	-0.00590859336583193	0.00885248612655126
AL137857.1	-0.000736871345332647	-0.00298690559472228
LAPTM5	0.000603376778801555	0.00146200330318526
AL137027.1	0.000434597860756041	-0.00087594844550697
LINC01778	-0.00293815861732749	-0.00623442268553705
AL445235.1	-0.00194160975917816	-0.00619973878224586
SDC3	-0.00636392848195187	-0.0127241287924925
PUM1	-0.00904219537719419	0.0011703025453488
NKAIN1	-0.00532698567680022	-0.012153847213749
SNRNP40	-0.00830859989068573	0.0040913864129495
ZCCHC17	-0.00856415559711169	-0.00512400324493702
FABP3	-0.00374925525154656	-0.000548339697433071
SERINC2	-0.00594418180483819	0.0122943908153683
LINC01226	-0.000188895824175692	0.000324884408502989
TINAGL1	0.000356674640621423	0.00224225114892618
PEF1	-0.00822401627239581	0.0051254570223508
AC114488.2	0.000182376321593006	-0.00146242003778977
AC114488.3	-0.00351232442542632	-0.00619292669643741
COL16A1	-0.00800020895666234	0.00351973044974471
ADGRB2	-0.00662671859939735	-0.0114429026499484
SPOCD1	-0.00801761963027179	0.00590472790977721
AL354919.1	-0.00591843653119059	-0.00230115056433881
AL136115.2	-0.00547714174169192	0.00723820881491962
PTP4A2	-0.00887886116718355	0.00415082190712998
AL136115.1	-0.00277522002494934	-0.00565415473348203
KHDRBS1	-0.0090195924396662	0.000130578091198287
AL445248.1	-0.00647949074875405	-0.00121758038172639
TMEM39B	-0.00829516137871699	0.00460984301016615
KPNA6	-0.00906903197476728	0.000325131329158235
AL049795.2	-0.00548589560305013	0.000709401530975533
TXLNA	-0.00899731234817522	0.00123494999715197
CCDC28B	-0.00775277050843448	-0.00398779885590798
AL049795.1	-0.00212795128794865	-0.00206401023556438
IQCC	-0.00572968731229199	-0.000504567538189103
DCDC2B	-0.0031286896153305	0.00311042146103854
TMEM234	-0.00700639492938753	0.0109541224077304
