""	NefMES	NefAC	NefOPC	NefNPC
NDUFA6	-0.430396159717618	0.67113656226993	0.494882665242159	0.636386167675429
MRPL16	-0.445420748491622	0.669388606986272	0.478047507860903	0.635191296750182
PIGT	-0.437748007462911	0.662083719233675	0.492401612294758	0.65233430297244
AUP1	-0.309067191923933	0.591461107996952	0.392890778884994	0.58846088624142
EMC6	-0.387252970873078	0.633156363733387	0.460030523996817	0.611497371546934
SNRNP70	-0.40200362635636	0.65275955179518	0.453865720511321	0.641121300272202
MSH3	-0.399877382242657	0.645665984009711	0.471507024433845	0.650429814379798
FIBP	-0.389233117231729	0.638676771763565	0.445838170648913	0.62948043986074
C11orf58	-0.426641969190479	0.660286195068839	0.480040698661969	0.64226660231627
CZIB	-0.429076062145184	0.668405056028155	0.48636203545645	0.657799924344473
PSMA7	-0.430951852964512	0.647586125933251	0.466818851829767	0.626527178097905
PGD	-0.384028384708003	0.651929925257564	0.461340186015319	0.647703525914989
NDUFB10	-0.411348664902719	0.648940139055965	0.473622832993616	0.635553932249329
BRK1	-0.391844614603282	0.635366092278548	0.44411108647312	0.605517799143736
PSMC1	-0.415622024237988	0.632196292771617	0.453479605015827	0.614377584432244
RSPRY1	-0.394424805313039	0.625311436064794	0.449088845698819	0.605896087973782
COX6B1	-0.412807033564755	0.648650552434344	0.477817925674393	0.619086628144187
TOMM5	-0.379593274286782	0.617842188337762	0.433054617081867	0.607529252164184
RSF1	-0.392001147912267	0.629566533180682	0.449897601128571	0.631050990727549
RER1	-0.404398585983818	0.633307679265405	0.445814690652565	0.616827330717848
ACTR3	-0.362990307980521	0.601471413106494	0.411051251615649	0.592055934571092
DDOST	-0.436743585396929	0.663539479007228	0.489487483859168	0.634092954698809
PDIA6	-0.406610923417462	0.655624111349592	0.475769948215183	0.638157602955434
SSR4	-0.385095420097578	0.626508915878523	0.423639138546465	0.609699847382099
HSPB1	-0.398674684651961	0.661736737065426	0.477739659019901	0.644987673004113
SLC35B1	-0.384414500203497	0.650716792112936	0.471431366667836	0.641079558056473
SERBP1	-0.430962288518444	0.638037594085212	0.454463155973945	0.613725362311477
ATP5PF	-0.422684285361661	0.673304548599362	0.499046451261139	0.637886278553194
METTL5	-0.379569794290435	0.648298352489129	0.447377414853925	0.636842723159966
PTP4A2	-0.41573420644276	0.635634807792304	0.450148054422946	0.617701308359676
PSMD4	-0.401257484250201	0.656031097952951	0.460322719506921	0.638979402827601
UBE2V1	-0.443597135441955	0.648940139055965	0.475370788277273	0.622718200912621
KHDRBS1	-0.411797393721807	0.634773874592891	0.451142040934996	0.615241126520141
TMED9	-0.362476356949356	0.615989877514782	0.421325054461981	0.604669910386738
PPIB	-0.39749285816913	0.649767156705098	0.476453476997747	0.625796689322645
GNG5	-0.418517890454197	0.654512724855804	0.480278107513929	0.633508563678602
CAPZA2	-0.41063643834684	0.631283181802542	0.447429592623586	0.616994299580764
APH1A	-0.403939421610798	0.622916476437335	0.437886278552514	0.613086184633124
UBE2I	-0.399128631248016	0.635099985653275	0.445827735094981	0.622890387552504
CHMP3	-0.431304052909726	0.676594356976514	0.510901240528212	0.645913828415603
HEXB	-0.39127326802549	0.650377636610137	0.45133248979426	0.631212741813499
CTDSP2	-0.429352604324389	0.66626837636052	0.494136523136	0.638144558513018
GTF2I	-0.413756668972593	0.660672310564333	0.488976141716486	0.659112195251457
SRSF9	-0.401093124275768	0.637390589741411	0.479299774332777	0.622916476437335
MYDGF	-0.393819543184967	0.619577099179004	0.434481679082106	0.601429670890765
PKN2	-0.413555784559397	0.647601779264149	0.481115560716995	0.628776039970311
ATRX	-0.437343629748035	0.662122852560921	0.502015366354874	0.65113682315871
TRMT112	-0.371038728950794	0.613354900146881	0.420665005675764	0.603665488320756
RAD23A	-0.42253036094116	0.647320019307978	0.46106103494763	0.636500958768684
NUDT22	-0.405074288100934	0.651533374208137	0.465316132063519	0.642498793391263
