""	MES	NPC	OPC	AC
TMEM273	0.379030189973445	-0.724984201209246	-0.459474046573355	-0.70995645751883
CCL28	0.515665097443545	-0.731406555456147	-0.577269501214031	-0.789339903963584
AC211476.2	0.141728955543316	-0.232499771780395	-0.259382460056633	-0.330606973831991
CR1	0.413215413771841	-0.658796311747478	-0.481910402644491	-0.716049749586372
ATP8A1	0.318295307879393	-0.559154176441336	-0.380873739652863	-0.603553398984524
CLSTN2	0.116576508738993	-0.553405427620465	-0.244828354068851	-0.514010493078601
AC073195.1	0.307290847974236	-0.746350621575054	-0.398083388826899	-0.650594886866858
AC022167.3	0.296546942567667	-0.705435116117575	-0.389780039208661	-0.659513194985084
SMIM11A	0.564544929239462	-0.774052912243996	-0.602586295035028	-0.80206315569167
NPPC	0.0668311071019389	-0.531705066802309	-0.277276724034644	-0.5099585662704
LINC00862	0.106393404517138	-0.537068246573081	-0.20118608406186	-0.492456025526234
HOXB3	0.214199233954269	-0.740550871991633	-0.48490584225005	-0.74095881210928
IKZF3	0.328716410140519	-0.721982781150714	-0.465750065248424	-0.702246282323655
NKX6-2	0.193194680838314	-0.550897510738682	-0.304758790553141	-0.569167235585507
RAB11FIP1	0.610281629513823	-0.806389167897762	-0.715521582032411	-0.835454794487653
GPR174	0.449539116037929	-0.69867376277469	-0.506202022028727	-0.755054848145763
MEG8	0.238186300727386	-0.356705495624803	-0.278404925582403	-0.398979924604481
MOBP	0.166464593375331	-0.531170427290681	-0.300343527834012	-0.55204348651312
LINC01943	0.349006449447696	-0.727101119453243	-0.477500411221082	-0.727889297875788
NPIPB13	0.252634325146631	-0.492362478967512	-0.377104394673933	-0.496479304993798
NLRP12	0.316835135093936	-0.772998218508563	-0.460052456064094	-0.6791139337534
AC005962.1	0.493580282937662	-0.522753247570825	-0.508933443721277	-0.667114754015081
AL359091.1	0.312286459011708	-0.655990209993667	-0.37813998566286	-0.66500161772375
TCAF2	0.519427088090887	-0.561378014898664	-0.624980107227444	-0.696959340475363
PAX8-AS1	0.549807594476245	-0.741378275788125	-0.620140619091347	-0.800101746653562
Z82206.1	0.331993452082356	-0.639061756453359	-0.446876444672619	-0.683274157913357
TPPP	0.180952696367562	-0.521851827924166	-0.280160899887371	-0.531060780307076
TNFSF8	0.376679145851193	-0.764787832146718	-0.601296617578128	-0.729763504261494
SYTL3	0.489800550477137	-0.554007904933989	-0.571683124406793	-0.661394972674144
CD36	0.521749282574719	-0.651012261971269	-0.619713018557094	-0.75557004961067
COL12A1	0.150077446980513	-0.595032062461832	-0.238599556936655	-0.55033167404659
LINC02591	0.424252714882034	-0.77302294667428	-0.555721565351095	-0.776538254342913
AL139424.3	0.0437270473821886	-0.391332390294141	-0.245453897427055	-0.390917492775141
AC007663.4	0.33514451594985	-0.734669066599987	-0.456995380522	-0.697474173968182
THEMIS	0.215386718065443	-0.652979724454968	-0.355315791621542	-0.634628477507543
AC009163.7	0.539523776579481	-0.380482855987672	-0.602296598734663	-0.589566436866918
RNF125	0.208366705365888	-0.420471947928017	-0.44524073518629	-0.534895187907013
SGK2	0.418004122618162	-0.52714372359853	-0.457868828201834	-0.597216174600541
SLAMF6	0.440005745667335	-0.707863124671547	-0.579517026006512	-0.76856319975581
NLRP2B	0.0581609442688163	-0.50939366532328	-0.246796617865368	-0.4583184124476
LINC02473	0.317344497313099	-0.641781601652211	-0.408568097841687	-0.665207071678421
GPR1-AS	0.372684607317297	-0.724515156119465	-0.502030886171372	-0.727711527483559
PTGDS	0.0926311944799072	-0.554714913712901	-0.300935286522202	-0.477909236771301
AL034397.3	0.399895117488629	-0.671591182763802	-0.459539154912884	-0.667722972905907
TSPAN32	0.272326015168746	-0.596421233931637	-0.475377134940796	-0.626711349846918
AFAP1L2	0.170573728426388	-0.627431304219525	-0.363108709414817	-0.643010126140377
PRKCQ	0.457980671071111	-0.674295590411918	-0.525994526331537	-0.731602569912374
MPP7	0.0376037558661043	-0.534715066410101	-0.311241555558034	-0.53596333540196
CXorf65	0.286010466680282	-0.7669332770061	-0.496457393529299	-0.735059256423147
SYT15	0.367109248985824	-0.784002767987583	-0.528524399593112	-0.748741777414965
