""	MES	NPC	OPC	AC
NDUFA6	-0.430396159717618	0.636386167675429	0.494882665242159	0.67113656226993
MRPL16	-0.445420748491622	0.635191296750182	0.478047507860903	0.669388606986272
PIGT	-0.437748007462911	0.65233430297244	0.492401612294758	0.662083719233675
AUP1	-0.309067191923933	0.58846088624142	0.392890778884994	0.591461107996952
EMC6	-0.387252970873078	0.611497371546934	0.460030523996817	0.633156363733387
SNRNP70	-0.40200362635636	0.641121300272202	0.453865720511321	0.65275955179518
MSH3	-0.399877382242657	0.650429814379798	0.471507024433845	0.645665984009711
FIBP	-0.389233117231729	0.62948043986074	0.445838170648913	0.638676771763565
C11orf58	-0.426641969190479	0.64226660231627	0.480040698661969	0.660286195068839
CZIB	-0.429076062145184	0.657799924344473	0.48636203545645	0.668405056028155
PSMA7	-0.430951852964512	0.626527178097905	0.466818851829767	0.647586125933251
PGD	-0.384028384708003	0.647703525914989	0.461340186015319	0.651929925257564
NDUFB10	-0.411348664902719	0.635553932249329	0.473622832993616	0.648940139055965
BRK1	-0.391844614603282	0.605517799143736	0.44411108647312	0.635366092278548
PSMC1	-0.415622024237988	0.614377584432244	0.453479605015827	0.632196292771617
RSPRY1	-0.394424805313039	0.605896087973782	0.449088845698819	0.625311436064794
COX6B1	-0.412807033564755	0.619086628144187	0.477817925674393	0.648650552434344
TOMM5	-0.379593274286782	0.607529252164184	0.433054617081867	0.617842188337762
RSF1	-0.392001147912267	0.631050990727549	0.449897601128571	0.629566533180682
RER1	-0.404398585983818	0.616827330717848	0.445814690652565	0.633307679265405
ACTR3	-0.362990307980521	0.592055934571092	0.411051251615649	0.601471413106494
DDOST	-0.436743585396929	0.634092954698809	0.489487483859168	0.663539479007228
PDIA6	-0.406610923417462	0.638157602955434	0.475769948215183	0.655624111349592
SSR4	-0.385095420097578	0.609699847382099	0.423639138546465	0.626508915878523
HSPB1	-0.398674684651961	0.644987673004113	0.477739659019901	0.661736737065426
SLC35B1	-0.384414500203497	0.641079558056473	0.471431366667836	0.650716792112936
SERBP1	-0.430962288518444	0.613725362311477	0.454463155973945	0.638037594085212
ATP5PF	-0.422684285361661	0.637886278553194	0.499046451261139	0.673304548599362
METTL5	-0.379569794290435	0.636842723159966	0.447377414853925	0.648298352489129
PTP4A2	-0.41573420644276	0.617701308359676	0.450148054422946	0.635634807792304
PSMD4	-0.401257484250201	0.638979402827601	0.460322719506921	0.656031097952951
UBE2V1	-0.443597135441955	0.622718200912621	0.475370788277273	0.648940139055965
KHDRBS1	-0.411797393721807	0.615241126520141	0.451142040934996	0.634773874592891
TMED9	-0.362476356949356	0.604669910386738	0.421325054461981	0.615989877514782
PPIB	-0.39749285816913	0.625796689322645	0.476453476997747	0.649767156705098
GNG5	-0.418517890454197	0.633508563678602	0.480278107513929	0.654512724855804
CAPZA2	-0.41063643834684	0.616994299580764	0.447429592623586	0.631283181802542
APH1A	-0.403939421610798	0.613086184633124	0.437886278552514	0.622916476437335
UBE2I	-0.399128631248016	0.622890387552504	0.445827735094981	0.635099985653275
CHMP3	-0.431304052909726	0.645913828415603	0.510901240528212	0.676594356976514
HEXB	-0.39127326802549	0.631212741813499	0.45133248979426	0.650377636610137
CTDSP2	-0.429352604324389	0.638144558513018	0.494136523136	0.66626837636052
GTF2I	-0.413756668972593	0.659112195251457	0.488976141716486	0.660672310564333
SRSF9	-0.401093124275768	0.622916476437335	0.479299774332777	0.637390589741411
MYDGF	-0.393819543184967	0.601429670890765	0.434481679082106	0.619577099179004
PKN2	-0.413555784559397	0.628776039970311	0.481115560716995	0.647601779264149
ATRX	-0.437343629748035	0.65113682315871	0.502015366354874	0.662122852560921
TRMT112	-0.371038728950794	0.603665488320756	0.420665005675764	0.613354900146881
RAD23A	-0.42253036094116	0.636500958768684	0.46106103494763	0.647320019307978
NUDT22	-0.405074288100934	0.642498793391263	0.465316132063519	0.651533374208137
