""	NefMES	NefAC	NefOPC	NefNPC
ERLEC1	-0.0271359589422564	-0.0408660179086155	-0.189240985576173	-0.240357135327315
MTPN	-0.0226640554193735	-0.0816713592401878	-0.243448137105293	-0.299558960552478
GOLIM4	-0.180461094138683	0.166597269577471	0.0542747674259928	0.028344651854284
IL6ST	0.00890260599418672	0.0245455147209597	-0.111185464803548	-0.0779451685849657
SMARCA5	-0.0484203189185636	-0.0145487926429019	-0.140727097179152	-0.170392066902878
DDX46	-0.124356479821117	0.0518050042184439	-0.0585589389355814	-0.0764181723619556
RAB10	-0.0248000391738837	0.0321434837561133	-0.12774541757698	-0.15262020397334
CLTC	-0.00209361370999174	-0.0164975955280141	-0.138351201825341	-0.156513557201497
PDCD6	-0.135849560106325	0.0459240926018764	-0.110856740147861	-0.176965574957367
GNB2	-0.145678570649112	0.0411296770277384	-0.0643589788697095	-0.138899743425523
SRP19	-0.0895155243528872	-0.00985748787465007	-0.147904925901147	-0.205552624472241
CSNK2A1	0.0350356937543872	-0.0770910886127239	-0.207287236876081	-0.201276477955213
NARS	-0.0953824402994256	0.0505405832616919	-0.0944577979519643	-0.162271610056464
RAB2A	-0.0920345101463318	0.0265925508770887	-0.135476966771888	-0.193939994987512
BABAM1	-0.16257072343055	0.0780871185888842	-0.0628220436911809	-0.147243207864877
G3BP1	-0.101025795901627	0.0640858138203619	-0.0726922890299139	-0.104878699476868
CAPNS1	-0.0950232821827919	0.0724429511278273	-0.0910273255930297	-0.141512950505121
USP16	-0.138571099707815	0.058514283660023	-0.0815978533584539	-0.137941125884767
PRKAR1A	-0.0206538159300491	-0.0204570281182205	-0.150114210184089	-0.175930578759242
EIF3A	-0.117518850455108	0.00982615439161087	-0.0981544134560066	-0.150115302185422
CSNK1A1	0.0623289092903117	-0.131764387301329	-0.281833456507168	-0.286363726546587
LUC7L2	-0.0803154471557233	0.0749849299695411	-0.0689600762104404	-0.0929553738606239
AP2B1	-0.124382558964649	0.0667809018962936	-0.0574435028997042	-0.13621980530641
BCLAF1	-0.0754829262582099	0.0361347831238123	-0.0841121636862289	-0.0956601644394819
SRRM2	-0.0221078412230557	0.0542373191147201	-0.0564845850034009	-0.0456493939014344
DENR	-0.0687195394823349	-0.0229084027923969	-0.157685655293879	-0.220936160034716
SYAP1	-0.0424050897873251	-0.0466543962668235	-0.188130500993711	-0.246122197092277
NMT1	-0.149384841128591	0.172856592731437	0.0205142389276149	-0.00016046322149381
KRT10	-0.117795465122121	-0.00942194423923316	-0.14842895027379	-0.242645420041475
ZNF706	0.03926737680037	-0.0935403461728241	-0.254569094985288	-0.300814538737125
SRSF11	-0.0549574687817519	0.103481551180488	-0.029750656041616	-0.00655167795731077
SSR1	-0.104940607221465	0.041217271092438	-0.0760771349643808	-0.14276815116488
GNAI2	-0.0833935735941889	0.0378875846121546	-0.070966087681618	-0.0953911929210446
GLG1	-0.0392687567312703	0.0745423842753065	-0.059937362700834	-0.0452667466465462
ATP6V0C	-0.101783592149058	-0.027306778184222	-0.168739376965353	-0.264248167188472
ARPC5	-0.0981506108922455	-0.0211050544370049	-0.161517835044336	-0.257238898418285
HNRNPU	0.00119579540174879	0.0132297109878498	-0.0947372514634691	-0.090330490552841
LARS	-0.0746373199631094	0.0216113347679579	-0.11563310350676	-0.173298798681139
RAB14	-0.0956696920089153	0.0460852088250281	-0.102132736803534	-0.133105434839971
ARHGDIA	-0.0711618354447203	0.0168963447307655	-0.119224057115121	-0.175038262088765
NFIC	-0.110809360672019	0.0869997709520155	-0.0441758018626402	-0.0960197321953438
DYNC1I2	-0.0207460993048018	0.0218056389253821	-0.109229770151975	-0.135734345440466
STUB1	-0.127083190106984	0.0544509718728012	-0.0773498445501803	-0.153011697642357
TCF25	-0.0759279404518963	0.0783905948637309	-0.0462612637524312	-0.0600222423348838
SRSF4	-0.0792720344187219	0.0400386362636785	-0.100332875193844	-0.123665747382087
KTN1	-0.122864588820359	0.0411527832088546	-0.0864952475177045	-0.124767880990835
SEC62	-0.05066542250289	-0.00964165578480658	-0.160211609397774	-0.223257396145107
TMCO1	-0.145701431636572	0.0920062343527861	-0.0486720933192248	-0.117560788097814
PRRC2C	-0.00142289553747573	-0.00394063747635546	-0.118842681259592	-0.106119602508315
UBXN4	-0.0811759662237988	0.0667939187521214	-0.107306842280638	-0.129758461807089
