""	MES	NPC	OPC	AC
SRRM4	0.31631114960125	-0.00472893179578241	0.175772289589516	0.105814398936873
GPR55	0.0876372526712528	0.0223917805207914	0.0238360239683904	-0.117513751621754
AL353764.1	0.0139394010338244	0.0359970481543404	0.0366455334330068	-0.165585323126918
C1orf87	0.34010666562925	0.157314687050414	0.46067049037784	0.556282613328536
IQCN	-0.0998132756746775	0.233133069904736	0.218920418835406	0.11506010059819
AC092490.1	0.0972179219871355	0.305633418000589	0.42595255492003	0.177050853206108
SP7	0.0174919123783339	0.209548729368044	0.285886578469811	-0.00297855994642272
RNF185-AS1	-0.0271449198783757	-0.0601094922818835	-0.100061354753883	-0.261193193408977
ADCYAP1	0.285985521944329	-0.0113261946783229	0.139054949266722	0.0565967783371499
AL589669.1	0.229241013426506	-0.0145366753688319	0.131723361590935	-0.00762859331888916
AC022092.1	0.113494121740467	-0.0842345196417989	-0.0545146017915447	-0.181022243337217
RAI2	0.106394028163351	-0.00743456919054606	0.0691223359396607	0.0115273556889959
KANK4	0.15388070916056	0.0386472465054561	0.195972239677908	-0.0315211722241042
ZNF474	0.0711588309273418	-0.060896104553734	0.129749942980196	0.134571625215032
AL021807.1	0.0339134056470066	0.259960452063397	0.39873374017934	0.322179210422683
LINC01675	0.201217852964918	0.0454503999335995	0.191092376862505	0.0440077096599006
HM13-AS1	0.0263197840403614	-0.0959777277198247	-0.0993097496209786	-0.206874907769586
AC092745.1	-0.304927793722188	0.424007170883188	0.460516789480205	0.16451434613761
ADGRL4	0.232970298193061	-0.0567284874173032	0.0897372306372538	-0.0340031174176901
HMCN1	0.232970298193061	-0.0567284874173032	0.0897372306372538	-0.0340031174176901
TM4SF18	0.232970298193061	-0.0567284874173032	0.0897372306372538	-0.0340031174176901
EMCN	0.232970298193061	-0.0567284874173032	0.0897372306372538	-0.0340031174176901
ECSCR	0.232970298193061	-0.0567284874173032	0.0897372306372538	-0.0340031174176901
ADGRF5	0.232970298193061	-0.0567284874173032	0.0897372306372538	-0.0340031174176901
LINC01388	0.232970298193061	-0.0567284874173032	0.0897372306372538	-0.0340031174176901
SPAAR	0.232970298193061	-0.0567284874173032	0.0897372306372538	-0.0340031174176901
C1QL3	0.232970298193061	-0.0567284874173032	0.0897372306372538	-0.0340031174176901
ARHGEF15	0.232970298193061	-0.0567284874173032	0.0897372306372538	-0.0340031174176901
SOX18	0.232970298193061	-0.0567284874173032	0.0897372306372538	-0.0340031174176901
AP001351.1	0.103480294153782	-0.0770765471736684	-0.0247423288729937	-0.16657575197102
VWF	0.167538016616827	0.137834661944778	0.329229559437288	0.0377904192088864
VSTM1	0.0342110263687747	-0.0345668808033191	-0.0346366372414848	-0.183554110605404
AL163636.2	0.284708815665756	-0.0220733778165846	0.118405608280235	0.0342480470512912
ADM2	-0.191513191429556	0.284507025958516	0.247140206352238	0.0634992533963538
ST20-MTHFS	-0.226785889454246	0.345396573657115	0.341926266044737	0.0934002643412206
CLDN5	0.203223592181323	0.0615586230781615	0.317628764573931	0.274601245046208
AC008738.3	0.164201517271019	0.138009218032294	0.32087871279936	0.0507855636691685
PRR29	0.253054921905362	0.0114580235297261	0.209190337750737	0.0197783325701529
BTNL9	0.0694145591223263	0.151332029323975	0.241050952547192	0.0603835685935169
CCR2	-0.178184896591817	0.26782611733442	0.159333769684203	-0.0447017346507147
LINC02200	0.287683439896547	-0.0240374042502904	0.122610357362935	0.0445298260662283
SCGB1D2	0.312088101121409	0.0623387936346475	0.33120750125721	0.178357679666248
AC009163.1	0.216879992170136	-0.0273801586396287	0.102003120245903	-0.0551574096713554
AC009139.1	0.116148625294555	-0.0636278705856112	-0.022811615957666	-0.158367666716203
LINC00636	0.102994733492574	-0.0673820211806925	-0.038354872986235	-0.153967589287485
LINC00114	0.215646508457356	-0.0456170557477131	0.0517871351581735	-0.0677644251392921
KLF17	0.1825696675469	0.00290299486076302	0.0847270212683023	-0.0772530172000162
AL359555.4	0.0242974491045507	0.150276134987044	0.282920859456729	0.147494045142076
AC131212.1	0.300032460829782	0.0160052929330167	0.136600821764245	0.03433176095142
TCAF2C	0.120791431462631	0.141355832147521	0.249115752588987	-0.0059537210754001
