""	NefMES	NefAC	NefOPC	NefNPC
KTN1	-0.216368526127565	0.0379001022467618	-0.0280792339273108	-0.161341418781524
ZFR	-0.22181726887034	0.0185041510621214	-0.0378041722257957	-0.157288466044957
HADHA	-0.200159978568855	0.0282020727023731	-0.0470008577107101	-0.179988970435005
UBXN4	-0.162297466789118	0.096399539322018	0.00262035585991145	-0.152858145845688
TCF25	-0.230454460448709	0.0606841438444762	-0.00880590466000692	-0.157531149576116
ACTR2	-0.181272624767459	0.00892264373614844	-0.0668573298521819	-0.167663189067132
AP3D1	-0.203147164558255	0.0421876487615754	-0.034653737597457	-0.155849267602381
PHAX	-0.168988044829912	0.0306250158527924	-0.0616198763210406	-0.192976527674787
MTDH	-0.219707562206536	-0.0522964843278579	-0.118551386303304	-0.220416026300428
SRSF11	-0.25785220592282	-0.0322280486954336	-0.0852546251767656	-0.154484044209782
DHX36	-0.270753499920475	-0.00932140450699809	-0.0411896418406408	-0.104754320967752
PRRC2C	-0.233858538146424	0.0391377099335162	-0.00513672026841889	-0.0678739156184267
HDLBP	-0.166511693128766	0.0529659521580243	-0.0455839602649222	-0.180039987253313
EIF4G2	-0.192181397748442	-0.0400687388373701	-0.102212262562089	-0.193282912749408
NCOR1	-0.218584913015724	0.0643807186068584	0.013613396392766	-0.0785038635238084
ZRANB2	-0.245173837843207	0.0815211059895268	0.0328261412038232	-0.0741783287231893
SRRM2	-0.206391471957586	-0.00393761226269777	-0.0742503242017453	-0.130735449218559
USP11	-0.147026517422849	-0.00262857998808222	-0.10547940666755	-0.201381542437542
SEC63	-0.210621852527347	-0.00346457090348434	-0.0545302010198403	-0.129135722977326
SON	-0.223852519305343	0.0156390999838696	-0.051799664915734	-0.136282084656112
GDI1	-0.195830096549141	0.0361236478370317	-0.0525342017872978	-0.199454702220489
CIAO1	-0.299422296382802	0.00173557923843121	-0.0141904600820307	-0.0980144780096833
PHF20	-0.240270577716545	0.0344955765363888	-0.0208468129130504	-0.145085728385204
MPHOSPH8	-0.135139689736206	0.0654874872613684	-0.0410862448429428	-0.136789264359227
VPS35	-0.184381456768597	-0.00976620668238523	-0.0863984623726825	-0.209403987622311
NEMF	-0.257134861446376	0.0402074194542765	0.00475295130222042	-0.0965693232070605
GRB2	-0.158163118628778	0.0632108705362078	-0.0326976408505086	-0.162173487105407
YY1	-0.222234995002887	-0.0506849629403917	-0.10302910499289	-0.183440249543135
ZFP91	-0.248276024291912	0.0248227288231064	-0.018453386683499	-0.128568987831087
ABCF1	-0.279675722494266	-0.0389613091796706	-0.0650922980331713	-0.163129947009816
UBE2V1	-0.19869647038312	0.0465633479483249	-0.0405497115484239	-0.207245122066609
RSF1	-0.235596795715535	0.0661926923737918	0.0378841882554128	-0.0315689745503332
GNB1	-0.186645113257777	-0.0625925554624311	-0.130872560169573	-0.212947791998975
VCP	-0.226160774742362	0.0176975246312968	-0.0398194495909918	-0.147705663366266
RAD50	-0.259234890503152	0.0758919421642466	0.0367615186503985	-0.0593460174548955
SGCE	-0.133695145366795	0.0209389642871557	-0.102891686853038	-0.20657276967891
KIF3B	-0.203913415474347	0.0124028926460795	-0.0421974232767995	-0.133165835402345
SCAF11	-0.203939837479994	0.0864546481386122	0.0155145392143232	-0.0734448614968721
C5orf24	-0.192673587750848	0.117691458402694	0.0516998261731531	-0.0755200252964307
CSDE1	-0.230190388721697	-0.0501219080017237	-0.0884768545719771	-0.171227328107676
ERGIC2	-0.185932079629011	-0.00506122160363789	-0.0897741911867013	-0.214093685258722
ACTN4	-0.118592609781609	0.0639761783561963	-0.0550512869334929	-0.150743483194308
FAM120A	-0.180812447908698	0.114220538140993	0.0322906159094916	-0.103883307149249
TOX4	-0.143189889990845	0.0765584948273357	-0.0229782462432811	-0.147716616410706
HSPA4	-0.197525829408007	-0.0140383526954106	-0.0676025653415908	-0.146042844078302
IK	-0.203627882389105	0.00997056059665088	-0.0503229296174029	-0.172262248053674
TOP1	-0.279115766887411	-0.0718841330975546	-0.0997919816256427	-0.204485204441281
SAR1B	-0.146386133480479	0.0790034749969988	-0.0355951820993488	-0.210048069074221
IARS2	-0.240203181877371	-0.0383198562063089	-0.0862963734416074	-0.160898267225497
UBLCP1	-0.214941855381303	0.0423452203467725	-0.0232427151037255	-0.174440126163607
