""	MES	NPC	OPC	AC
PDE6G	-0.112639632191765	-0.197150629350936	-0.190121449975865	-0.256902081302589
ABCA4	-0.27543092776776	0.000159177480814573	0.0779233072596739	-0.351924123591049
CNGB1	-0.195887282051393	-0.0329932680191978	0.159762424948934	-0.260494452807107
AL136225.1	-0.00299512224060467	-0.182353227698213	0.132004220545796	-0.0302104997925878
AC105384.1	-0.181620468450928	0.0597555261016382	0.114661393859291	-0.258459234149029
AC103833.2	-0.0518252738183477	-0.120186692009119	0.13735469665731	0.0587236089776387
AC068234.2	-0.0504730632204759	-0.224487595389873	-0.0943191367530268	-0.158855162870418
PLEKHD1	-0.0066716850219618	-0.275310978732298	-0.0161509367513015	0.0457729229331258
AC006116.9	-0.100620835705954	-0.132523616499842	0.178888442274011	-0.123471666168901
AC116914.2	-0.148022898129	-0.159009804259158	0.178067612679591	-0.103334375673326
C2-AS1	-0.250322243886409	-0.212158372151167	-0.15008985966139	-0.393474574430369
AC013265.1	-0.082607885705701	-0.0903537122400304	0.0841265211632594	0.0247223226932631
HBQ1	0.130616121259317	-0.227230607954626	0.259140644181489	0.326520419934832
AC022087.1	0.136429901146553	-0.158344977364799	-0.0655515591230143	0.219067553417259
AC012442.1	0.209847011527359	-0.258390253095535	-0.031956913967638	0.224815780187175
DARS-AS1	0.0407326195770442	-0.332112432354	-0.0443274774301725	-0.018864145647876
AC023813.3	-0.109320049635308	-0.222138377090827	0.116562939085638	-0.078712515731214
AC011933.4	-0.168971347069185	-0.066651577038435	-0.0931432281064786	-0.197517209242701
LINC02801	0.238100037031708	-0.256356985510679	-0.0814383165193149	0.239086421901419
TSPAN8	-0.0791803084288628	-0.252244998204517	0.0333040423545895	-0.0265315251080514
LINC01910	0.0990797973697282	-0.232266381293446	0.0504091190377736	0.0950851217040876
MYOZ3	-0.0641015573228895	-0.131068087857693	0.005799225682118	-0.211906599543644
AC004690.2	0.109138206290871	-0.267906437827492	0.0631525251317918	0.284160233359985
LINC02087	0.297350874167688	-0.286404967641012	-0.0174503987685057	0.474091957663816
AC008735.2	0.218383815052411	-0.352085836584108	-0.116064040263431	0.286328884160617
AC015795.1	-0.0509232029453903	-0.17892616999778	0.183954350342811	0.0704772154133863
ADARB2-AS1	-0.089780592525919	-0.130183154655365	0.191354589202025	0.0525823449295287
AC140725.1	-0.0980155736309738	-0.157015796542826	0.123897719916376	0.00114533837869737
LINC02234	0.254059167843944	-0.276333026916648	0.0236251813678471	0.408344129134967
AC011370.1	0.219957332314131	-0.386207701242652	-0.0182621439235126	0.339121148409986
WDR64	-0.170655379270819	-0.129957681511859	0.0978316293479519	-0.240422968796513
TCTEX1D4	0.0361431806476226	-0.295260002759754	0.109403611245615	0.0541271007859695
AL021396.1	-0.172781707804722	-0.126860194010014	0.0730053459247497	-0.240870556137651
LINC00898	-0.186477074824261	0.0246740554417993	0.19025825731973	-0.229411083181024
AP002748.6	0.0512378167883644	-0.1734344167386	0.139050668230177	0.207458963487663
AC018557.3	0.201169711533544	-0.281431685464194	-0.0304850017312817	0.218991723637154
AC007686.4	-0.0194097653954145	-0.197684575187694	-0.0276587788969734	0.0371869839390163
AC244090.3	-0.0433248919191942	-0.219815546819096	0.0956706145541248	0.13464425699718
SULT1C2	0.0805864045987146	-0.106435654511166	-0.058702014447291	0.00885704108995875
AC005520.3	0.0301073058507326	-0.260214862017833	0.0104541302112116	-0.00856436379777408
BX571846.1	0.206517676457878	-0.311261562506825	0.0154113361769419	0.330936921894473
AC016721.1	-0.0480361541495399	-0.0864458179430073	0.191076744062536	0.0564128252540111
CD244	-0.205314304019494	-0.0854208017753581	0.088410172288848	-0.30755202362417
AL357141.1	0.012463746236131	-0.299769229372916	0.0610455953141408	0.150132862239139
KF459542.1	-0.108813802246135	-0.212743575974885	0.122787689855691	-0.105885643137052
AP002433.1	0.143580671482092	-0.261514847068205	0.093414849465967	0.357322425686374
AC099518.2	-0.187730523851901	-0.165277106202652	0.130996107848682	-0.153536791750334
LINC02042	0.0142896641087975	-0.245310627758358	0.0861920930588622	0.0852211849420933
AC012368.2	-0.0600126403395227	-0.228989972846699	0.158367348924495	-0.00301099228800096
DYSF	0.0727875348790396	-0.182289867476691	0.0575644540225107	0.0752369663227844
