""	NefMES	NefAC	NefOPC	NefNPC
MXD4	-0.259551206275557	0.867703857161462	0.735205940523118	0.776192480625723
NCAN	-0.544698142916729	0.745749047742758	0.89907848430968	0.810628074608428
GNPDA1	-0.484676327392715	0.788280683202684	0.855566155355786	0.835624798949611
SCG3	-0.457673840581463	0.826326694981042	0.838035876531474	0.813675049129144
MT-ND5	-0.297509118701288	0.910057463009854	0.783421995848974	0.734124494768795
SESN3	-0.381871211960261	0.771101233569007	0.738267485162767	0.829543047439982
ARL6IP5	-0.316164354672265	0.889088154122317	0.818188258619978	0.734558944436555
MXI1	-0.251288502997107	0.858949582173457	0.751736914209256	0.723597500407278
GLUL	-0.556496091879896	0.744250848733893	0.872436310103691	0.875756679129609
LRRC3B	-0.223692590581343	0.853654512271001	0.692976587291326	0.633406561254423
SYT11	-0.457519526228442	0.700348913565991	0.832128477894731	0.848964548029292
NDRG4	-0.29960144263825	0.910289080194836	0.817965828251807	0.740679133709618
BCAN	-0.496278436000752	0.7620561212034	0.880709255317471	0.763492344475629
CDH4	-0.376844390348516	0.838754059200593	0.836148287210806	0.702499227651586
FEZ2	-0.39515061755808	0.781476556932335	0.824076195570647	0.795554333730694
SAT2	-0.49309553980353	0.700873349256697	0.877308898650022	0.761170967714576
LEPROT	-0.427000090034618	0.73097896067198	0.808510323400753	0.765358294921874
MAF	-0.259668481299288	0.838810773848823	0.672472302569012	0.739410027140366
NDUFA4	-0.245475930957237	0.89888360905314	0.73600499617685	0.700063605855404
SEC14L1	-0.619890176155185	0.626425817424761	0.84871645761742	0.814051890708805
SLC43A2	-0.350667043456632	0.820918720198393	0.796762321275377	0.742467606521534
KCNF1	-0.260718226779176	0.84823053308077	0.662299900679086	0.671425898848428
CNN3	-0.378763443254226	0.784751070377465	0.706022132269097	0.713434994711049
PBXIP1	-0.387678190226226	0.784055053453037	0.794796166565323	0.808630359742204
CLU	-0.187810881146948	0.928658352649038	0.761717826315757	0.680830370673354
UBE2H	-0.439044398123489	0.730236833961627	0.868808240055486	0.766504105421253
FGF1	-0.300863848640634	0.821632178819435	0.825564742635459	0.677215822467407
PIK3IP1	-0.383251475671157	0.814578469251224	0.735224644718416	0.771212410965385
TSC22D4	-0.356057887674332	0.819030957593791	0.823714658819588	0.74403553319712
CCDC159	-0.303827228057763	0.788292103823629	0.713989556203509	0.718913182047502
TCEAL4	-0.149888998063553	0.88861858791149	0.668462243518815	0.637115892828515
ATP1B2	-0.46079258318422	0.73819809443847	0.856620796166238	0.722578928810505
GPM6B	-0.397462652503396	0.809824655205696	0.856899844114151	0.746348344493962
EZH1	-0.583368406910916	0.627183113361232	0.852533142868674	0.813598057065348
ID4	-0.202351507954762	0.820266462898096	0.636856290530854	0.698650401374621
C4orf48	-0.328209614479613	0.834401501291294	0.799996845731558	0.735541039974849
ABAT	-0.563252127695473	0.693373458558642	0.786947338494346	0.861273761054252
NDRG2	-0.413586472708746	0.829341836024643	0.864171852671163	0.774330997428386
ATP6V1C1	-0.546875402872037	0.682994308898842	0.809823074337176	0.811179507929125
GRN	-0.293744975011491	0.807241069904913	0.771714859379783	0.609330925369701
PLEKHB1	-0.492513224055523	0.715001783889485	0.854295940439822	0.777540521540906
PDE4DIP	-0.623221890045654	0.601825139533211	0.850669385373167	0.847895535365496
GNG7	-0.478277030623323	0.715122477322397	0.851429692460316	0.79537715875442
LSAMP	-0.61314142389938	0.65847112807799	0.903740121386512	0.838525092323559
TMEM205	-0.262724857207576	0.874955524159386	0.803923367145229	0.642297454837446
GPR56	-0.526743294053357	0.715527637446398	0.86500184890964	0.818962213017707
PPAP2B	-0.302812579624559	0.792598726752425	0.708820924723921	0.728945554840746
S100B	-0.304114841266011	0.864038265140264	0.846446218918187	0.6377239242506
RP11-66N24.4	-0.515754927325887	0.713471673179578	0.785837362011617	0.80245918556312
NAT8L	-0.502816800204711	0.681351526382639	0.713000914204709	0.768900298890112
