G1	G2	Consistency
VerMES	VerCL	0.09368327550587807
VerMES	VerNL	0.0399570652303709
VerMES	VerPN	0.10555906930161751
VerCL	VerNL	0.033504589902152215
VerCL	VerPN	0.03287049396218117
VerNL	VerPN	0.04346812889121643
