G1	G2	Consistency
VerMES	VerCL	0.023691464635043902
VerMES	VerNL	0.016445578385172854
VerMES	VerPN	0.021502480808768154
VerCL	VerNL	0.002513562193952712
VerCL	VerPN	0.0006857779054575963
VerNL	VerPN	0.001501334437072288
